antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
EVT:E18,EVT:E10,0.35,0.35,0.35,1.0,2.857142857142857,1.0,0.22749999999999998,inf,1.0,1.0,1.0,1.0
EVT:E10,EVT:E19,0.35,0.35,0.35,1.0,2.857142857142857,1.0,0.22749999999999998,inf,1.0,1.0,1.0,1.0
EVT:E19,EVT:E10,0.35,0.35,0.35,1.0,2.857142857142857,1.0,0.22749999999999998,inf,1.0,1.0,1.0,1.0
EVT:E10,EVT:E2,0.35,0.35,0.35,1.0,2.857142857142857,1.0,0.22749999999999998,inf,1.0,1.0,1.0,1.0
EVT:E2,EVT:E10,0.35,0.35,0.35,1.0,2.857142857142857,1.0,0.22749999999999998,inf,1.0,1.0,1.0,1.0
EVT:E10,EVT:E23,0.35,0.35,0.31666666666666665,0.9047619047619047,2.585034013605442,1.0,0.19416666666666665,6.824999999999993,0.9433198380566801,0.8260869565217391,0.8534798534798533,0.9047619047619047
EVT:E23,EVT:E10,0.35,0.35,0.31666666666666665,0.9047619047619047,2.585034013605442,1.0,0.19416666666666665,6.824999999999993,0.9433198380566801,0.8260869565217391,0.8534798534798533,0.9047619047619047
EVT:E10,EVT:E3,0.35,0.35,0.35,1.0,2.857142857142857,1.0,0.22749999999999998,inf,1.0,1.0,1.0,1.0
EVT:E3,EVT:E10,0.35,0.35,0.35,1.0,2.857142857142857,1.0,0.22749999999999998,inf,1.0,1.0,1.0,1.0
EVT:E10,EVT:E6,0.35,0.35,0.35,1.0,2.857142857142857,1.0,0.22749999999999998,inf,1.0,1.0,1.0,1.0
EVT:E6,EVT:E10,0.35,0.35,0.35,1.0,2.857142857142857,1.0,0.22749999999999998,inf,1.0,1.0,1.0,1.0
EVT:E11,EVT:E13,0.36666666666666664,0.35,0.3,0.8181818181818182,2.337662337662338,1.0,0.17166666666666666,3.575000000000001,0.9035087719298247,0.7200000000000001,0.7202797202797203,0.8376623376623377
EVT:E13,EVT:E11,0.35,0.36666666666666664,0.3,0.8571428571428571,2.3376623376623376,1.0,0.17166666666666666,4.433333333333332,0.8803418803418803,0.7200000000000001,0.7744360902255639,0.8376623376623377
EVT:E11,EVT:E14,0.36666666666666664,0.35,0.3,0.8181818181818182,2.337662337662338,1.0,0.17166666666666666,3.575000000000001,0.9035087719298247,0.7200000000000001,0.7202797202797203,0.8376623376623377
EVT:E14,EVT:E11,0.35,0.36666666666666664,0.3,0.8571428571428571,2.3376623376623376,1.0,0.17166666666666666,4.433333333333332,0.8803418803418803,0.7200000000000001,0.7744360902255639,0.8376623376623377
EVT:E11,EVT:E24,0.36666666666666664,0.36666666666666664,0.36666666666666664,1.0,2.7272727272727275,1.0,0.23222222222222222,inf,1.0000000000000002,1.0,1.0,1.0
EVT:E24,EVT:E11,0.36666666666666664,0.36666666666666664,0.36666666666666664,1.0,2.7272727272727275,1.0,0.23222222222222222,inf,1.0000000000000002,1.0,1.0,1.0
EVT:E11,EVT:E4,0.36666666666666664,0.35,0.31666666666666665,0.8636363636363636,2.4675324675324677,1.0,0.18833333333333332,4.7666666666666675,0.9390581717451524,0.7916666666666669,0.7902097902097902,0.8841991341991342
EVT:E4,EVT:E11,0.35,0.36666666666666664,0.31666666666666665,0.9047619047619047,2.4675324675324672,1.0,0.18833333333333332,6.649999999999992,0.9149797570850202,0.7916666666666669,0.8496240601503757,0.8841991341991342
EVT:E11,EVT:E5,0.36666666666666664,0.35,0.31666666666666665,0.8636363636363636,2.4675324675324677,1.0,0.18833333333333332,4.7666666666666675,0.9390581717451524,0.7916666666666669,0.7902097902097902,0.8841991341991342
EVT:E5,EVT:E11,0.35,0.36666666666666664,0.31666666666666665,0.9047619047619047,2.4675324675324672,1.0,0.18833333333333332,6.649999999999992,0.9149797570850202,0.7916666666666669,0.8496240601503757,0.8841991341991342
EVT:E11,EVT:E8,0.36666666666666664,0.36666666666666664,0.35,0.9545454545454547,2.6033057851239674,1.0,0.21555555555555556,13.93333333333338,0.9724310776942356,0.9130434782608696,0.9282296650717707,0.9545454545454547
EVT:E8,EVT:E11,0.36666666666666664,0.36666666666666664,0.35,0.9545454545454547,2.6033057851239674,1.0,0.21555555555555556,13.93333333333338,0.9724310776942356,0.9130434782608696,0.9282296650717707,0.9545454545454547
KW:delete,EVT:E11,0.36666666666666664,0.36666666666666664,0.36666666666666664,1.0,2.7272727272727275,1.0,0.23222222222222222,inf,1.0000000000000002,1.0,1.0,1.0
EVT:E11,KW:delete,0.36666666666666664,0.36666666666666664,0.36666666666666664,1.0,2.7272727272727275,1.0,0.23222222222222222,inf,1.0000000000000002,1.0,1.0,1.0
EVT:E12,EVT:E15,0.36666666666666664,0.36666666666666664,0.36666666666666664,1.0,2.7272727272727275,1.0,0.23222222222222222,inf,1.0000000000000002,1.0,1.0,1.0
EVT:E15,EVT:E12,0.36666666666666664,0.36666666666666664,0.36666666666666664,1.0,2.7272727272727275,1.0,0.23222222222222222,inf,1.0000000000000002,1.0,1.0,1.0
EVT:E12,EVT:E21,0.36666666666666664,0.38333333333333336,0.36666666666666664,1.0,2.608695652173913,1.0,0.2261111111111111,inf,0.9736842105263158,0.9565217391304347,1.0,0.9782608695652173
EVT:E21,EVT:E12,0.38333333333333336,0.36666666666666664,0.36666666666666664,0.9565217391304346,2.6086956521739126,1.0,0.2261111111111111,14.5666666666666,1.0,0.9565217391304347,0.9313501144164756,0.9782608695652173
EVT:E31,EVT:E12,0.36666666666666664,0.36666666666666664,0.35,0.9545454545454547,2.6033057851239674,1.0,0.21555555555555556,13.93333333333338,0.9724310776942356,0.9130434782608696,0.9282296650717707,0.9545454545454547
EVT:E12,EVT:E31,0.36666666666666664,0.36666666666666664,0.35,0.9545454545454547,2.6033057851239674,1.0,0.21555555555555556,13.93333333333338,0.9724310776942356,0.9130434782608696,0.9282296650717707,0.9545454545454547
EVT:E12,EVT:E9,0.36666666666666664,0.36666666666666664,0.36666666666666664,1.0,2.7272727272727275,1.0,0.23222222222222222,inf,1.0000000000000002,1.0,1.0,1.0
EVT:E9,EVT:E12,0.36666666666666664,0.36666666666666664,0.36666666666666664,1.0,2.7272727272727275,1.0,0.23222222222222222,inf,1.0000000000000002,1.0,1.0,1.0
EVT:E12,KW:build,0.36666666666666664,0.36666666666666664,0.36666666666666664,1.0,2.7272727272727275,1.0,0.23222222222222222,inf,1.0000000000000002,1.0,1.0,1.0
KW:build,EVT:E12,0.36666666666666664,0.36666666666666664,0.36666666666666664,1.0,2.7272727272727275,1.0,0.23222222222222222,inf,1.0000000000000002,1.0,1.0,1.0
KW:spawn,EVT:E12,0.36666666666666664,0.36666666666666664,0.36666666666666664,1.0,2.7272727272727275,1.0,0.23222222222222222,inf,1.0000000000000002,1.0,1.0,1.0
EVT:E12,KW:spawn,0.36666666666666664,0.36666666666666664,0.36666666666666664,1.0,2.7272727272727275,1.0,0.23222222222222222,inf,1.0000000000000002,1.0,1.0,1.0
EVT:E13,EVT:E14,0.35,0.35,0.35,1.0,2.857142857142857,1.0,0.22749999999999998,inf,1.0,1.0,1.0,1.0
EVT:E14,EVT:E13,0.35,0.35,0.35,1.0,2.857142857142857,1.0,0.22749999999999998,inf,1.0,1.0,1.0,1.0
EVT:E24,EVT:E13,0.36666666666666664,0.35,0.3,0.8181818181818182,2.337662337662338,1.0,0.17166666666666666,3.575000000000001,0.9035087719298247,0.7200000000000001,0.7202797202797203,0.8376623376623377
EVT:E13,EVT:E24,0.35,0.36666666666666664,0.3,0.8571428571428571,2.3376623376623376,1.0,0.17166666666666666,4.433333333333332,0.8803418803418803,0.7200000000000001,0.7744360902255639,0.8376623376623377
EVT:E33,EVT:E13,0.35,0.35,0.3,0.8571428571428571,2.4489795918367347,1.0,0.1775,4.549999999999999,0.9102564102564101,0.75,0.7802197802197801,0.8571428571428571
EVT:E13,EVT:E33,0.35,0.35,0.3,0.8571428571428571,2.4489795918367347,1.0,0.1775,4.549999999999999,0.9102564102564101,0.75,0.7802197802197801,0.8571428571428571
EVT:E4,EVT:E13,0.35,0.35,0.3333333333333333,0.9523809523809523,2.7210884353741496,1.0,0.21083333333333332,13.649999999999986,0.973076923076923,0.9090909090909091,0.9267399267399267,0.9523809523809523
EVT:E13,EVT:E4,0.35,0.35,0.3333333333333333,0.9523809523809523,2.7210884353741496,1.0,0.21083333333333332,13.649999999999986,0.973076923076923,0.9090909090909091,0.9267399267399267,0.9523809523809523
EVT:E5,EVT:E13,0.35,0.35,0.3333333333333333,0.9523809523809523,2.7210884353741496,1.0,0.21083333333333332,13.649999999999986,0.973076923076923,0.9090909090909091,0.9267399267399267,0.9523809523809523
EVT:E13,EVT:E5,0.35,0.35,0.3333333333333333,0.9523809523809523,2.7210884353741496,1.0,0.21083333333333332,13.649999999999986,0.973076923076923,0.9090909090909091,0.9267399267399267,0.9523809523809523
EVT:E8,EVT:E13,0.36666666666666664,0.35,0.31666666666666665,0.8636363636363636,2.4675324675324677,1.0,0.18833333333333332,4.7666666666666675,0.9390581717451524,0.7916666666666669,0.7902097902097902,0.8841991341991342
EVT:E13,EVT:E8,0.35,0.36666666666666664,0.31666666666666665,0.9047619047619047,2.4675324675324672,1.0,0.18833333333333332,6.649999999999992,0.9149797570850202,0.7916666666666669,0.8496240601503757,0.8841991341991342
KW:delete,EVT:E13,0.36666666666666664,0.35,0.3,0.8181818181818182,2.337662337662338,1.0,0.17166666666666666,3.575000000000001,0.9035087719298247,0.7200000000000001,0.7202797202797203,0.8376623376623377
EVT:E13,KW:delete,0.35,0.36666666666666664,0.3,0.8571428571428571,2.3376623376623376,1.0,0.17166666666666666,4.433333333333332,0.8803418803418803,0.7200000000000001,0.7744360902255639,0.8376623376623377
EVT:E13,KW:exception,0.35,0.35,0.3,0.8571428571428571,2.4489795918367347,1.0,0.1775,4.549999999999999,0.9102564102564101,0.75,0.7802197802197801,0.8571428571428571
KW:exception,EVT:E13,0.35,0.35,0.3,0.8571428571428571,2.4489795918367347,1.0,0.1775,4.549999999999999,0.9102564102564101,0.75,0.7802197802197801,0.8571428571428571
EVT:E24,EVT:E14,0.36666666666666664,0.35,0.3,0.8181818181818182,2.337662337662338,1.0,0.17166666666666666,3.575000000000001,0.9035087719298247,0.7200000000000001,0.7202797202797203,0.8376623376623377
EVT:E14,EVT:E24,0.35,0.36666666666666664,0.3,0.8571428571428571,2.3376623376623376,1.0,0.17166666666666666,4.433333333333332,0.8803418803418803,0.7200000000000001,0.7744360902255639,0.8376623376623377
EVT:E33,EVT:E14,0.35,0.35,0.3,0.8571428571428571,2.4489795918367347,1.0,0.1775,4.549999999999999,0.9102564102564101,0.75,0.7802197802197801,0.8571428571428571
EVT:E14,EVT:E33,0.35,0.35,0.3,0.8571428571428571,2.4489795918367347,1.0,0.1775,4.549999999999999,0.9102564102564101,0.75,0.7802197802197801,0.8571428571428571
EVT:E4,EVT:E14,0.35,0.35,0.3333333333333333,0.9523809523809523,2.7210884353741496,1.0,0.21083333333333332,13.649999999999986,0.973076923076923,0.9090909090909091,0.9267399267399267,0.9523809523809523
EVT:E14,EVT:E4,0.35,0.35,0.3333333333333333,0.9523809523809523,2.7210884353741496,1.0,0.21083333333333332,13.649999999999986,0.973076923076923,0.9090909090909091,0.9267399267399267,0.9523809523809523
EVT:E5,EVT:E14,0.35,0.35,0.3333333333333333,0.9523809523809523,2.7210884353741496,1.0,0.21083333333333332,13.649999999999986,0.973076923076923,0.9090909090909091,0.9267399267399267,0.9523809523809523
EVT:E14,EVT:E5,0.35,0.35,0.3333333333333333,0.9523809523809523,2.7210884353741496,1.0,0.21083333333333332,13.649999999999986,0.973076923076923,0.9090909090909091,0.9267399267399267,0.9523809523809523
EVT:E8,EVT:E14,0.36666666666666664,0.35,0.31666666666666665,0.8636363636363636,2.4675324675324677,1.0,0.18833333333333332,4.7666666666666675,0.9390581717451524,0.7916666666666669,0.7902097902097902,0.8841991341991342
EVT:E14,EVT:E8,0.35,0.36666666666666664,0.31666666666666665,0.9047619047619047,2.4675324675324672,1.0,0.18833333333333332,6.649999999999992,0.9149797570850202,0.7916666666666669,0.8496240601503757,0.8841991341991342
KW:delete,EVT:E14,0.36666666666666664,0.35,0.3,0.8181818181818182,2.337662337662338,1.0,0.17166666666666666,3.575000000000001,0.9035087719298247,0.7200000000000001,0.7202797202797203,0.8376623376623377
EVT:E14,KW:delete,0.35,0.36666666666666664,0.3,0.8571428571428571,2.3376623376623376,1.0,0.17166666666666666,4.433333333333332,0.8803418803418803,0.7200000000000001,0.7744360902255639,0.8376623376623377
KW:exception,EVT:E14,0.35,0.35,0.3,0.8571428571428571,2.4489795918367347,1.0,0.1775,4.549999999999999,0.9102564102564101,0.75,0.7802197802197801,0.8571428571428571
EVT:E14,KW:exception,0.35,0.35,0.3,0.8571428571428571,2.4489795918367347,1.0,0.1775,4.549999999999999,0.9102564102564101,0.75,0.7802197802197801,0.8571428571428571
EVT:E15,EVT:E21,0.36666666666666664,0.38333333333333336,0.36666666666666664,1.0,2.608695652173913,1.0,0.2261111111111111,inf,0.9736842105263158,0.9565217391304347,1.0,0.9782608695652173
EVT:E21,EVT:E15,0.38333333333333336,0.36666666666666664,0.36666666666666664,0.9565217391304346,2.6086956521739126,1.0,0.2261111111111111,14.5666666666666,1.0,0.9565217391304347,0.9313501144164756,0.9782608695652173
EVT:E31,EVT:E15,0.36666666666666664,0.36666666666666664,0.35,0.9545454545454547,2.6033057851239674,1.0,0.21555555555555556,13.93333333333338,0.9724310776942356,0.9130434782608696,0.9282296650717707,0.9545454545454547
EVT:E15,EVT:E31,0.36666666666666664,0.36666666666666664,0.35,0.9545454545454547,2.6033057851239674,1.0,0.21555555555555556,13.93333333333338,0.9724310776942356,0.9130434782608696,0.9282296650717707,0.9545454545454547
