support,itemsets
0.24719101123595505,COMP:compute_server_external_events|EVT:E34
0.24719101123595505,COMP:compute_server_external_events|EVT:E35
0.2247191011235955,COMP:compute_server_external_events|EVT:E7
0.23595505617977527,COMP:compute_server_external_events|EVT:E9
0.24719101123595505,COMP:compute_server_external_events|HOUR:00
0.23595505617977527,COMP:compute_server_external_events|KW:build
0.23595505617977527,COMP:compute_server_external_events|KW:spawn
0.24719101123595505,COMP:compute_server_external_events|LEVEL:INFO
0.5730337078651685,COMP:libvirt_driver|COMP:libvirt_imagecache
0.6853932584269663,COMP:libvirt_driver|COMP:wsgi_server
0.23595505617977527,COMP:libvirt_driver|EVT:E1
0.23595505617977527,COMP:libvirt_driver|EVT:E10
0.24719101123595505,COMP:libvirt_driver|EVT:E11
0.24719101123595505,COMP:libvirt_driver|EVT:E12
0.23595505617977527,COMP:libvirt_driver|EVT:E13
0.23595505617977527,COMP:libvirt_driver|EVT:E14
0.24719101123595505,COMP:libvirt_driver|EVT:E15
0.23595505617977527,COMP:libvirt_driver|EVT:E16
0.23595505617977527,COMP:libvirt_driver|EVT:E17
0.23595505617977527,COMP:libvirt_driver|EVT:E18
0.23595505617977527,COMP:libvirt_driver|EVT:E19
0.23595505617977527,COMP:libvirt_driver|EVT:E2
0.24719101123595505,COMP:libvirt_driver|EVT:E21
0.20224719101123595,COMP:libvirt_driver|EVT:E23
0.24719101123595505,COMP:libvirt_driver|EVT:E24
0.6853932584269663,COMP:libvirt_driver|EVT:E25
0.651685393258427,COMP:libvirt_driver|EVT:E26
0.43820224719101125,COMP:libvirt_driver|EVT:E27
0.23595505617977527,COMP:libvirt_driver|EVT:E3
0.23595505617977527,COMP:libvirt_driver|EVT:E31
0.43820224719101125,COMP:libvirt_driver|EVT:E34
0.43820224719101125,COMP:libvirt_driver|EVT:E35
0.23595505617977527,COMP:libvirt_driver|EVT:E36
0.23595505617977527,COMP:libvirt_driver|EVT:E4
0.23595505617977527,COMP:libvirt_driver|EVT:E42
0.23595505617977527,COMP:libvirt_driver|EVT:E5
0.23595505617977527,COMP:libvirt_driver|EVT:E6
0.2247191011235955,COMP:libvirt_driver|EVT:E7
0.24719101123595505,COMP:libvirt_driver|EVT:E8
0.24719101123595505,COMP:libvirt_driver|EVT:E9
0.24719101123595505,COMP:libvirt_driver|FLAG:FAILURE
0.6853932584269663,COMP:libvirt_driver|HOUR:00
0.24719101123595505,COMP:libvirt_driver|KW:build
0.24719101123595505,COMP:libvirt_driver|KW:delete
0.24719101123595505,COMP:libvirt_driver|KW:spawn
0.6853932584269663,COMP:libvirt_driver|LEVEL:INFO
0.24719101123595505,COMP:libvirt_driver|LEVEL:WARNING
0.23595505617977527,COMP:libvirt_imagecache|COMP:openstack_wsgi
0.7640449438202247,COMP:libvirt_imagecache|COMP:wsgi_server
0.24719101123595505,COMP:libvirt_imagecache|EVT:E11
0.24719101123595505,COMP:libvirt_imagecache|EVT:E12
0.23595505617977527,COMP:libvirt_imagecache|EVT:E13
0.23595505617977527,COMP:libvirt_imagecache|EVT:E14
0.24719101123595505,COMP:libvirt_imagecache|EVT:E15
0.21348314606741572,COMP:libvirt_imagecache|EVT:E20
0.25842696629213485,COMP:libvirt_imagecache|EVT:E21
0.21348314606741572,COMP:libvirt_imagecache|EVT:E22
0.24719101123595505,COMP:libvirt_imagecache|EVT:E24
0.7640449438202247,COMP:libvirt_imagecache|EVT:E25
0.6067415730337079,COMP:libvirt_imagecache|EVT:E26
0.5730337078651685,COMP:libvirt_imagecache|EVT:E27
0.24719101123595505,COMP:libvirt_imagecache|EVT:E31
0.23595505617977527,COMP:libvirt_imagecache|EVT:E33
0.5730337078651685,COMP:libvirt_imagecache|EVT:E34
0.5730337078651685,COMP:libvirt_imagecache|EVT:E35
0.29213483146067415,COMP:libvirt_imagecache|EVT:E36
0.23595505617977527,COMP:libvirt_imagecache|EVT:E37
0.23595505617977527,COMP:libvirt_imagecache|EVT:E4
0.29213483146067415,COMP:libvirt_imagecache|EVT:E42
0.23595505617977527,COMP:libvirt_imagecache|EVT:E5
0.3595505617977528,COMP:libvirt_imagecache|EVT:E7
0.24719101123595505,COMP:libvirt_imagecache|EVT:E8
0.24719101123595505,COMP:libvirt_imagecache|EVT:E9
0.30337078651685395,COMP:libvirt_imagecache|FLAG:FAILURE
0.7640449438202247,COMP:libvirt_imagecache|HOUR:00
0.24719101123595505,COMP:libvirt_imagecache|KW:build
0.24719101123595505,COMP:libvirt_imagecache|KW:delete
0.23595505617977527,COMP:libvirt_imagecache|KW:exception
0.24719101123595505,COMP:libvirt_imagecache|KW:spawn
0.7640449438202247,COMP:libvirt_imagecache|LEVEL:INFO
0.30337078651685395,COMP:libvirt_imagecache|LEVEL:WARNING
0.23595505617977527,COMP:openstack_wsgi|COMP:wsgi_server
0.23595505617977527,COMP:openstack_wsgi|EVT:E25
0.23595505617977527,COMP:openstack_wsgi|EVT:E26
0.23595505617977527,COMP:openstack_wsgi|EVT:E33
0.23595505617977527,COMP:openstack_wsgi|HOUR:00
0.23595505617977527,COMP:openstack_wsgi|KW:exception
0.23595505617977527,COMP:openstack_wsgi|LEVEL:INFO
0.23595505617977527,COMP:wsgi_server|EVT:E1
0.23595505617977527,COMP:wsgi_server|EVT:E10
0.24719101123595505,COMP:wsgi_server|EVT:E11
0.24719101123595505,COMP:wsgi_server|EVT:E12
0.23595505617977527,COMP:wsgi_server|EVT:E13
0.23595505617977527,COMP:wsgi_server|EVT:E14
0.24719101123595505,COMP:wsgi_server|EVT:E15
0.23595505617977527,COMP:wsgi_server|EVT:E16
0.23595505617977527,COMP:wsgi_server|EVT:E17
0.23595505617977527,COMP:wsgi_server|EVT:E18
0.23595505617977527,COMP:wsgi_server|EVT:E19
0.23595505617977527,COMP:wsgi_server|EVT:E2
0.24719101123595505,COMP:wsgi_server|EVT:E20
0.25842696629213485,COMP:wsgi_server|EVT:E21
0.24719101123595505,COMP:wsgi_server|EVT:E22
0.23595505617977527,COMP:wsgi_server|EVT:E23
0.24719101123595505,COMP:wsgi_server|EVT:E24
1.0,COMP:wsgi_server|EVT:E25
0.7191011235955056,COMP:wsgi_server|EVT:E26
0.5730337078651685,COMP:wsgi_server|EVT:E27
0.23595505617977527,COMP:wsgi_server|EVT:E3
0.24719101123595505,COMP:wsgi_server|EVT:E31
0.23595505617977527,COMP:wsgi_server|EVT:E33
0.5730337078651685,COMP:wsgi_server|EVT:E34
0.5730337078651685,COMP:wsgi_server|EVT:E35
0.29213483146067415,COMP:wsgi_server|EVT:E36
0.23595505617977527,COMP:wsgi_server|EVT:E37
0.23595505617977527,COMP:wsgi_server|EVT:E4
0.29213483146067415,COMP:wsgi_server|EVT:E42
0.23595505617977527,COMP:wsgi_server|EVT:E5
0.23595505617977527,COMP:wsgi_server|EVT:E6
0.39325842696629215,COMP:wsgi_server|EVT:E7
0.24719101123595505,COMP:wsgi_server|EVT:E8
0.24719101123595505,COMP:wsgi_server|EVT:E9
0.30337078651685395,COMP:wsgi_server|FLAG:FAILURE
1.0,COMP:wsgi_server|HOUR:00
0.24719101123595505,COMP:wsgi_server|KW:build
0.24719101123595505,COMP:wsgi_server|KW:delete
0.23595505617977527,COMP:wsgi_server|KW:exception
0.24719101123595505,COMP:wsgi_server|KW:spawn
1.0,COMP:wsgi_server|LEVEL:INFO
0.30337078651685395,COMP:wsgi_server|LEVEL:WARNING
0.23595505617977527,EVT:E1|EVT:E10
0.23595505617977527,EVT:E1|EVT:E16
0.23595505617977527,EVT:E1|EVT:E17
0.23595505617977527,EVT:E1|EVT:E18
0.23595505617977527,EVT:E1|EVT:E19
0.23595505617977527,EVT:E1|EVT:E2
0.20224719101123595,EVT:E1|EVT:E23
0.23595505617977527,EVT:E1|EVT:E25
0.23595505617977527,EVT:E1|EVT:E26
0.23595505617977527,EVT:E1|EVT:E3
0.23595505617977527,EVT:E1|EVT:E6
0.23595505617977527,EVT:E1|HOUR:00
0.23595505617977527,EVT:E1|LEVEL:INFO
0.23595505617977527,EVT:E10|EVT:E16
0.23595505617977527,EVT:E10|EVT:E17
0.23595505617977527,EVT:E10|EVT:E18
0.23595505617977527,EVT:E10|EVT:E19
0.23595505617977527,EVT:E10|EVT:E2
0.20224719101123595,EVT:E10|EVT:E23
0.23595505617977527,EVT:E10|EVT:E25
0.23595505617977527,EVT:E10|EVT:E26
0.23595505617977527,EVT:E10|EVT:E3
0.23595505617977527,EVT:E10|EVT:E6
0.23595505617977527,EVT:E10|HOUR:00
0.23595505617977527,EVT:E10|LEVEL:INFO
0.24719101123595505,EVT:E11|EVT:E24
0.24719101123595505,EVT:E11|EVT:E25
0.21348314606741572,EVT:E11|EVT:E26
0.24719101123595505,EVT:E11|EVT:E27
0.24719101123595505,EVT:E11|EVT:E34
0.24719101123595505,EVT:E11|EVT:E35
0.2247191011235955,EVT:E11|EVT:E8
0.24719101123595505,EVT:E11|HOUR:00
0.24719101123595505,EVT:E11|KW:delete
0.24719101123595505,EVT:E11|LEVEL:INFO
0.24719101123595505,EVT:E12|EVT:E15
0.24719101123595505,EVT:E12|EVT:E21
0.24719101123595505,EVT:E12|EVT:E25
0.23595505617977527,EVT:E12|EVT:E26
0.24719101123595505,EVT:E12|EVT:E27
0.23595505617977527,EVT:E12|EVT:E31
0.24719101123595505,EVT:E12|EVT:E34
0.24719101123595505,EVT:E12|EVT:E35
0.2247191011235955,EVT:E12|EVT:E7
0.24719101123595505,EVT:E12|EVT:E9
0.24719101123595505,EVT:E12|HOUR:00
0.24719101123595505,EVT:E12|KW:build
0.24719101123595505,EVT:E12|KW:spawn
0.24719101123595505,EVT:E12|LEVEL:INFO
0.23595505617977527,EVT:E13|EVT:E14
0.23595505617977527,EVT:E13|EVT:E25
0.21348314606741572,EVT:E13|EVT:E26
0.2247191011235955,EVT:E13|EVT:E27
0.2247191011235955,EVT:E13|EVT:E34
0.2247191011235955,EVT:E13|EVT:E35
0.23595505617977527,EVT:E13|EVT:E4
0.23595505617977527,EVT:E13|EVT:E5
0.21348314606741572,EVT:E13|EVT:E8
0.23595505617977527,EVT:E13|HOUR:00
0.23595505617977527,EVT:E13|LEVEL:INFO
0.23595505617977527,EVT:E14|EVT:E25
0.21348314606741572,EVT:E14|EVT:E26
0.2247191011235955,EVT:E14|EVT:E27
0.2247191011235955,EVT:E14|EVT:E34
0.2247191011235955,EVT:E14|EVT:E35
0.23595505617977527,EVT:E14|EVT:E4
0.23595505617977527,EVT:E14|EVT:E5
0.21348314606741572,EVT:E14|EVT:E8
0.23595505617977527,EVT:E14|HOUR:00
0.23595505617977527,EVT:E14|LEVEL:INFO
0.24719101123595505,EVT:E15|EVT:E21
0.24719101123595505,EVT:E15|EVT:E25
0.23595505617977527,EVT:E15|EVT:E26
0.24719101123595505,EVT:E15|EVT:E27
0.23595505617977527,EVT:E15|EVT:E31
0.24719101123595505,EVT:E15|EVT:E34
0.24719101123595505,EVT:E15|EVT:E35
0.2247191011235955,EVT:E15|EVT:E7
0.24719101123595505,EVT:E15|EVT:E9
0.24719101123595505,EVT:E15|HOUR:00
0.24719101123595505,EVT:E15|KW:build
0.24719101123595505,EVT:E15|KW:spawn
0.24719101123595505,EVT:E15|LEVEL:INFO
0.23595505617977527,EVT:E16|EVT:E17
0.23595505617977527,EVT:E16|EVT:E18
0.23595505617977527,EVT:E16|EVT:E19
0.23595505617977527,EVT:E16|EVT:E2
0.20224719101123595,EVT:E16|EVT:E23
0.23595505617977527,EVT:E16|EVT:E25
0.23595505617977527,EVT:E16|EVT:E26
0.23595505617977527,EVT:E16|EVT:E3
0.23595505617977527,EVT:E16|EVT:E6
0.23595505617977527,EVT:E16|HOUR:00
0.23595505617977527,EVT:E16|LEVEL:INFO
0.23595505617977527,EVT:E17|EVT:E18
0.23595505617977527,EVT:E17|EVT:E19
0.23595505617977527,EVT:E17|EVT:E2
0.20224719101123595,EVT:E17|EVT:E23
0.23595505617977527,EVT:E17|EVT:E25
0.23595505617977527,EVT:E17|EVT:E26
0.23595505617977527,EVT:E17|EVT:E3
0.23595505617977527,EVT:E17|EVT:E6
0.23595505617977527,EVT:E17|HOUR:00
0.23595505617977527,EVT:E17|LEVEL:INFO
0.23595505617977527,EVT:E18|EVT:E19
0.23595505617977527,EVT:E18|EVT:E2
0.20224719101123595,EVT:E18|EVT:E23
0.23595505617977527,EVT:E18|EVT:E25
0.23595505617977527,EVT:E18|EVT:E26
0.23595505617977527,EVT:E18|EVT:E3
0.23595505617977527,EVT:E18|EVT:E6
0.23595505617977527,EVT:E18|HOUR:00
0.23595505617977527,EVT:E18|LEVEL:INFO
0.23595505617977527,EVT:E19|EVT:E2
0.20224719101123595,EVT:E19|EVT:E23
0.23595505617977527,EVT:E19|EVT:E25
0.23595505617977527,EVT:E19|EVT:E26
0.23595505617977527,EVT:E19|EVT:E3
0.23595505617977527,EVT:E19|EVT:E6
0.23595505617977527,EVT:E19|HOUR:00
0.23595505617977527,EVT:E19|LEVEL:INFO
0.20224719101123595,EVT:E2|EVT:E23
0.23595505617977527,EVT:E2|EVT:E25
0.23595505617977527,EVT:E2|EVT:E26
0.23595505617977527,EVT:E2|EVT:E3
0.23595505617977527,EVT:E2|EVT:E6
0.23595505617977527,EVT:E2|HOUR:00
0.23595505617977527,EVT:E2|LEVEL:INFO
0.24719101123595505,EVT:E20|EVT:E22
0.24719101123595505,EVT:E20|EVT:E25
0.21348314606741572,EVT:E20|EVT:E27
0.21348314606741572,EVT:E20|EVT:E34
0.21348314606741572,EVT:E20|EVT:E35
0.24719101123595505,EVT:E20|EVT:E7
0.24719101123595505,EVT:E20|HOUR:00
0.24719101123595505,EVT:E20|LEVEL:INFO
0.25842696629213485,EVT:E21|EVT:E25
0.24719101123595505,EVT:E21|EVT:E26
0.25842696629213485,EVT:E21|EVT:E27
0.24719101123595505,EVT:E21|EVT:E31
0.25842696629213485,EVT:E21|EVT:E34
0.25842696629213485,EVT:E21|EVT:E35
0.23595505617977527,EVT:E21|EVT:E7
0.24719101123595505,EVT:E21|EVT:E9
0.25842696629213485,EVT:E21|HOUR:00
0.24719101123595505,EVT:E21|KW:build
0.24719101123595505,EVT:E21|KW:spawn
0.25842696629213485,EVT:E21|LEVEL:INFO
0.24719101123595505,EVT:E22|EVT:E25
0.21348314606741572,EVT:E22|EVT:E27
0.21348314606741572,EVT:E22|EVT:E34
0.21348314606741572,EVT:E22|EVT:E35
0.24719101123595505,EVT:E22|EVT:E7
0.24719101123595505,EVT:E22|HOUR:00
0.24719101123595505,EVT:E22|LEVEL:INFO
0.23595505617977527,EVT:E23|EVT:E25
0.20224719101123595,EVT:E23|EVT:E26
0.20224719101123595,EVT:E23|EVT:E3
0.20224719101123595,EVT:E23|EVT:E6
0.23595505617977527,EVT:E23|HOUR:00
0.23595505617977527,EVT:E23|LEVEL:INFO
0.24719101123595505,EVT:E24|EVT:E25
0.21348314606741572,EVT:E24|EVT:E26
0.24719101123595505,EVT:E24|EVT:E27
0.24719101123595505,EVT:E24|EVT:E34
0.24719101123595505,EVT:E24|EVT:E35
0.2247191011235955,EVT:E24|EVT:E8
0.24719101123595505,EVT:E24|HOUR:00
0.24719101123595505,EVT:E24|KW:delete
0.24719101123595505,EVT:E24|LEVEL:INFO
0.7191011235955056,EVT:E25|EVT:E26
0.5730337078651685,EVT:E25|EVT:E27
0.23595505617977527,EVT:E25|EVT:E3
0.24719101123595505,EVT:E25|EVT:E31
0.23595505617977527,EVT:E25|EVT:E33
0.5730337078651685,EVT:E25|EVT:E34
0.5730337078651685,EVT:E25|EVT:E35
0.29213483146067415,EVT:E25|EVT:E36
0.23595505617977527,EVT:E25|EVT:E37
0.23595505617977527,EVT:E25|EVT:E4
0.29213483146067415,EVT:E25|EVT:E42
0.23595505617977527,EVT:E25|EVT:E5
0.23595505617977527,EVT:E25|EVT:E6
0.39325842696629215,EVT:E25|EVT:E7
0.24719101123595505,EVT:E25|EVT:E8
0.24719101123595505,EVT:E25|EVT:E9
0.30337078651685395,EVT:E25|FLAG:FAILURE
1.0,EVT:E25|HOUR:00
0.24719101123595505,EVT:E25|KW:build
0.24719101123595505,EVT:E25|KW:delete
0.23595505617977527,EVT:E25|KW:exception
0.24719101123595505,EVT:E25|KW:spawn
1.0,EVT:E25|LEVEL:INFO
0.30337078651685395,EVT:E25|LEVEL:WARNING
0.4157303370786517,EVT:E26|EVT:E27
0.23595505617977527,EVT:E26|EVT:E3
0.24719101123595505,EVT:E26|EVT:E31
0.23595505617977527,EVT:E26|EVT:E33
0.4157303370786517,EVT:E26|EVT:E34
0.4157303370786517,EVT:E26|EVT:E35
0.29213483146067415,EVT:E26|EVT:E36
0.23595505617977527,EVT:E26|EVT:E37
0.21348314606741572,EVT:E26|EVT:E4
0.29213483146067415,EVT:E26|EVT:E42
0.21348314606741572,EVT:E26|EVT:E5
0.23595505617977527,EVT:E26|EVT:E6
0.2247191011235955,EVT:E26|EVT:E7
0.21348314606741572,EVT:E26|EVT:E8
0.23595505617977527,EVT:E26|EVT:E9
0.30337078651685395,EVT:E26|FLAG:FAILURE
0.7191011235955056,EVT:E26|HOUR:00
0.23595505617977527,EVT:E26|KW:build
0.21348314606741572,EVT:E26|KW:delete
0.23595505617977527,EVT:E26|KW:exception
0.23595505617977527,EVT:E26|KW:spawn
0.7191011235955056,EVT:E26|LEVEL:INFO
0.30337078651685395,EVT:E26|LEVEL:WARNING
0.24719101123595505,EVT:E27|EVT:E31
0.5730337078651685,EVT:E27|EVT:E34
0.5730337078651685,EVT:E27|EVT:E35
0.2247191011235955,EVT:E27|EVT:E4
0.2247191011235955,EVT:E27|EVT:E5
0.3595505617977528,EVT:E27|EVT:E7
0.24719101123595505,EVT:E27|EVT:E8
0.24719101123595505,EVT:E27|EVT:E9
0.5730337078651685,EVT:E27|HOUR:00
0.24719101123595505,EVT:E27|KW:build
0.24719101123595505,EVT:E27|KW:delete
0.24719101123595505,EVT:E27|KW:spawn
0.5730337078651685,EVT:E27|LEVEL:INFO
0.23595505617977527,EVT:E3|EVT:E6
0.23595505617977527,EVT:E3|HOUR:00
0.23595505617977527,EVT:E3|LEVEL:INFO
0.24719101123595505,EVT:E31|EVT:E34
0.24719101123595505,EVT:E31|EVT:E35
0.2247191011235955,EVT:E31|EVT:E7
0.23595505617977527,EVT:E31|EVT:E9
0.24719101123595505,EVT:E31|HOUR:00
0.23595505617977527,EVT:E31|KW:build
0.23595505617977527,EVT:E31|KW:spawn
0.24719101123595505,EVT:E31|LEVEL:INFO
0.23595505617977527,EVT:E33|HOUR:00
0.23595505617977527,EVT:E33|KW:exception
0.23595505617977527,EVT:E33|LEVEL:INFO
0.5730337078651685,EVT:E34|EVT:E35
0.2247191011235955,EVT:E34|EVT:E4
0.2247191011235955,EVT:E34|EVT:E5
0.3595505617977528,EVT:E34|EVT:E7
0.24719101123595505,EVT:E34|EVT:E8
0.24719101123595505,EVT:E34|EVT:E9
0.5730337078651685,EVT:E34|HOUR:00
0.24719101123595505,EVT:E34|KW:build
0.24719101123595505,EVT:E34|KW:delete
0.24719101123595505,EVT:E34|KW:spawn
0.5730337078651685,EVT:E34|LEVEL:INFO
0.2247191011235955,EVT:E35|EVT:E4
0.2247191011235955,EVT:E35|EVT:E5
0.3595505617977528,EVT:E35|EVT:E7
0.24719101123595505,EVT:E35|EVT:E8
0.24719101123595505,EVT:E35|EVT:E9
0.5730337078651685,EVT:E35|HOUR:00
0.24719101123595505,EVT:E35|KW:build
0.24719101123595505,EVT:E35|KW:delete
0.24719101123595505,EVT:E35|KW:spawn
0.5730337078651685,EVT:E35|LEVEL:INFO
0.23595505617977527,EVT:E36|EVT:E37
0.29213483146067415,EVT:E36|EVT:E42
0.29213483146067415,EVT:E36|FLAG:FAILURE
0.29213483146067415,EVT:E36|HOUR:00
0.29213483146067415,EVT:E36|LEVEL:INFO
0.29213483146067415,EVT:E36|LEVEL:WARNING
0.23595505617977527,EVT:E37|EVT:E42
0.23595505617977527,EVT:E37|FLAG:FAILURE
0.23595505617977527,EVT:E37|HOUR:00
0.23595505617977527,EVT:E37|LEVEL:INFO
0.23595505617977527,EVT:E37|LEVEL:WARNING
0.23595505617977527,EVT:E4|EVT:E5
0.21348314606741572,EVT:E4|EVT:E8
0.23595505617977527,EVT:E4|HOUR:00
0.23595505617977527,EVT:E4|LEVEL:INFO
0.29213483146067415,EVT:E42|FLAG:FAILURE
0.29213483146067415,EVT:E42|HOUR:00
0.29213483146067415,EVT:E42|LEVEL:INFO
0.29213483146067415,EVT:E42|LEVEL:WARNING
0.21348314606741572,EVT:E5|EVT:E8
0.23595505617977527,EVT:E5|HOUR:00
0.23595505617977527,EVT:E5|LEVEL:INFO
0.23595505617977527,EVT:E6|HOUR:00
0.23595505617977527,EVT:E6|LEVEL:INFO
0.2247191011235955,EVT:E7|EVT:E9
0.39325842696629215,EVT:E7|HOUR:00
0.2247191011235955,EVT:E7|KW:build
0.2247191011235955,EVT:E7|KW:spawn
0.39325842696629215,EVT:E7|LEVEL:INFO
0.24719101123595505,EVT:E8|HOUR:00
0.2247191011235955,EVT:E8|KW:delete
0.24719101123595505,EVT:E8|LEVEL:INFO
0.24719101123595505,EVT:E9|HOUR:00
0.24719101123595505,EVT:E9|KW:build
0.24719101123595505,EVT:E9|KW:spawn
0.24719101123595505,EVT:E9|LEVEL:INFO
0.30337078651685395,FLAG:FAILURE|HOUR:00
0.30337078651685395,FLAG:FAILURE|LEVEL:INFO
0.30337078651685395,FLAG:FAILURE|LEVEL:WARNING
0.24719101123595505,HOUR:00|KW:build
0.24719101123595505,HOUR:00|KW:delete
0.23595505617977527,HOUR:00|KW:exception
0.24719101123595505,HOUR:00|KW:spawn
1.0,HOUR:00|LEVEL:INFO
0.30337078651685395,HOUR:00|LEVEL:WARNING
0.24719101123595505,KW:build|KW:spawn
0.24719101123595505,KW:build|LEVEL:INFO
0.24719101123595505,KW:delete|LEVEL:INFO
0.23595505617977527,KW:exception|LEVEL:INFO
0.24719101123595505,KW:spawn|LEVEL:INFO
0.30337078651685395,LEVEL:INFO|LEVEL:WARNING
