antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
EVT:E2,COMP:compute_claims,0.23595505617977527,0.23595505617977527,0.23595505617977527,1.0,4.238095238095238,1.0,0.18028026764297436,inf,1.0,1.0,1.0,1.0
EVT:E23,COMP:compute_claims,0.23595505617977527,0.23595505617977527,0.20224719101123595,0.8571428571428572,3.6326530612244903,1.0,0.14657240247443504,5.348314606741575,0.948529411764706,0.75,0.8130252100840337,0.8571428571428572
COMP:compute_claims,EVT:E23,0.23595505617977527,0.23595505617977527,0.20224719101123595,0.8571428571428572,3.6326530612244903,1.0,0.14657240247443504,5.348314606741575,0.948529411764706,0.75,0.8130252100840337,0.8571428571428572
EVT:E3,COMP:compute_claims,0.23595505617977527,0.23595505617977527,0.23595505617977527,1.0,4.238095238095238,1.0,0.18028026764297436,inf,1.0,1.0,1.0,1.0
COMP:compute_claims,EVT:E3,0.23595505617977527,0.23595505617977527,0.23595505617977527,1.0,4.238095238095238,1.0,0.18028026764297436,inf,1.0,1.0,1.0,1.0
COMP:compute_claims,EVT:E6,0.23595505617977527,0.23595505617977527,0.23595505617977527,1.0,4.238095238095238,1.0,0.18028026764297436,inf,1.0,1.0,1.0,1.0
EVT:E6,COMP:compute_claims,0.23595505617977527,0.23595505617977527,0.23595505617977527,1.0,4.238095238095238,1.0,0.18028026764297436,inf,1.0,1.0,1.0,1.0
EVT:E12,COMP:compute_server_external_events,0.24719101123595505,0.24719101123595505,0.23595505617977527,0.9545454545454545,3.861570247933884,1.0,0.17485166014392123,16.561797752808964,0.9843638948116559,0.9130434782608696,0.939620081411126,0.9545454545454545
COMP:compute_server_external_events,EVT:E12,0.24719101123595505,0.24719101123595505,0.23595505617977527,0.9545454545454545,3.861570247933884,1.0,0.17485166014392123,16.561797752808964,0.9843638948116559,0.9130434782608696,0.939620081411126,0.9545454545454545
EVT:E15,COMP:compute_server_external_events,0.24719101123595505,0.24719101123595505,0.23595505617977527,0.9545454545454545,3.861570247933884,1.0,0.17485166014392123,16.561797752808964,0.9843638948116559,0.9130434782608696,0.939620081411126,0.9545454545454545
COMP:compute_server_external_events,EVT:E15,0.24719101123595505,0.24719101123595505,0.23595505617977527,0.9545454545454545,3.861570247933884,1.0,0.17485166014392123,16.561797752808964,0.9843638948116559,0.9130434782608696,0.939620081411126,0.9545454545454545
EVT:E21,COMP:compute_server_external_events,0.25842696629213485,0.24719101123595505,0.24719101123595505,0.9565217391304347,3.869565217391304,1.0,0.18331018810756217,17.314606741573,1.0,0.9565217391304347,0.9422452952628161,0.9782608695652173
COMP:compute_server_external_events,EVT:E21,0.24719101123595505,0.25842696629213485,0.24719101123595505,1.0,3.869565217391304,1.0,0.18331018810756217,inf,0.9850746268656716,0.9565217391304347,1.0,0.9782608695652173
EVT:E31,COMP:compute_server_external_events,0.24719101123595505,0.24719101123595505,0.24719101123595505,1.0,4.045454545454546,1.0,0.186087615200101,inf,1.0,1.0,1.0,1.0
COMP:compute_server_external_events,EVT:E31,0.24719101123595505,0.24719101123595505,0.24719101123595505,1.0,4.045454545454546,1.0,0.186087615200101,inf,1.0,1.0,1.0,1.0
COMP:compute_server_external_events,EVT:E7,0.24719101123595505,0.39325842696629215,0.2247191011235955,0.9090909090909092,2.311688311688312,1.0,0.12750915288473677,6.674157303370792,0.753731343283582,0.5405405405405405,0.8501683501683502,0.7402597402597403
EVT:E9,COMP:compute_server_external_events,0.24719101123595505,0.24719101123595505,0.23595505617977527,0.9545454545454545,3.861570247933884,1.0,0.17485166014392123,16.561797752808964,0.9843638948116559,0.9130434782608696,0.939620081411126,0.9545454545454545
COMP:compute_server_external_events,EVT:E9,0.24719101123595505,0.24719101123595505,0.23595505617977527,0.9545454545454545,3.861570247933884,1.0,0.17485166014392123,16.561797752808964,0.9843638948116559,0.9130434782608696,0.939620081411126,0.9545454545454545
KW:build,COMP:compute_server_external_events,0.24719101123595505,0.24719101123595505,0.23595505617977527,0.9545454545454545,3.861570247933884,1.0,0.17485166014392123,16.561797752808964,0.9843638948116559,0.9130434782608696,0.939620081411126,0.9545454545454545
COMP:compute_server_external_events,KW:build,0.24719101123595505,0.24719101123595505,0.23595505617977527,0.9545454545454545,3.861570247933884,1.0,0.17485166014392123,16.561797752808964,0.9843638948116559,0.9130434782608696,0.939620081411126,0.9545454545454545
KW:spawn,COMP:compute_server_external_events,0.24719101123595505,0.24719101123595505,0.23595505617977527,0.9545454545454545,3.861570247933884,1.0,0.17485166014392123,16.561797752808964,0.9843638948116559,0.9130434782608696,0.939620081411126,0.9545454545454545
COMP:compute_server_external_events,KW:spawn,0.24719101123595505,0.24719101123595505,0.23595505617977527,0.9545454545454545,3.861570247933884,1.0,0.17485166014392123,16.561797752808964,0.9843638948116559,0.9130434782608696,0.939620081411126,0.9545454545454545
EVT:E33,COMP:openstack_wsgi,0.23595505617977527,0.23595505617977527,0.23595505617977527,1.0,4.238095238095238,1.0,0.18028026764297436,inf,1.0,1.0,1.0,1.0
COMP:openstack_wsgi,EVT:E33,0.23595505617977527,0.23595505617977527,0.23595505617977527,1.0,4.238095238095238,1.0,0.18028026764297436,inf,1.0,1.0,1.0,1.0
KW:exception,COMP:openstack_wsgi,0.23595505617977527,0.23595505617977527,0.23595505617977527,1.0,4.238095238095238,1.0,0.18028026764297436,inf,1.0,1.0,1.0,1.0
COMP:openstack_wsgi,KW:exception,0.23595505617977527,0.23595505617977527,0.23595505617977527,1.0,4.238095238095238,1.0,0.18028026764297436,inf,1.0,1.0,1.0,1.0
EVT:E10,EVT:E1,0.23595505617977527,0.23595505617977527,0.23595505617977527,1.0,4.238095238095238,1.0,0.18028026764297436,inf,1.0,1.0,1.0,1.0
EVT:E1,EVT:E10,0.23595505617977527,0.23595505617977527,0.23595505617977527,1.0,4.238095238095238,1.0,0.18028026764297436,inf,1.0,1.0,1.0,1.0
EVT:E16,EVT:E1,0.23595505617977527,0.23595505617977527,0.23595505617977527,1.0,4.238095238095238,1.0,0.18028026764297436,inf,1.0,1.0,1.0,1.0
EVT:E1,EVT:E16,0.23595505617977527,0.23595505617977527,0.23595505617977527,1.0,4.238095238095238,1.0,0.18028026764297436,inf,1.0,1.0,1.0,1.0
EVT:E1,EVT:E17,0.23595505617977527,0.23595505617977527,0.23595505617977527,1.0,4.238095238095238,1.0,0.18028026764297436,inf,1.0,1.0,1.0,1.0
EVT:E17,EVT:E1,0.23595505617977527,0.23595505617977527,0.23595505617977527,1.0,4.238095238095238,1.0,0.18028026764297436,inf,1.0,1.0,1.0,1.0
EVT:E18,EVT:E1,0.23595505617977527,0.23595505617977527,0.23595505617977527,1.0,4.238095238095238,1.0,0.18028026764297436,inf,1.0,1.0,1.0,1.0
EVT:E1,EVT:E18,0.23595505617977527,0.23595505617977527,0.23595505617977527,1.0,4.238095238095238,1.0,0.18028026764297436,inf,1.0,1.0,1.0,1.0
EVT:E1,EVT:E19,0.23595505617977527,0.23595505617977527,0.23595505617977527,1.0,4.238095238095238,1.0,0.18028026764297436,inf,1.0,1.0,1.0,1.0
EVT:E19,EVT:E1,0.23595505617977527,0.23595505617977527,0.23595505617977527,1.0,4.238095238095238,1.0,0.18028026764297436,inf,1.0,1.0,1.0,1.0
EVT:E1,EVT:E2,0.23595505617977527,0.23595505617977527,0.23595505617977527,1.0,4.238095238095238,1.0,0.18028026764297436,inf,1.0,1.0,1.0,1.0
EVT:E2,EVT:E1,0.23595505617977527,0.23595505617977527,0.23595505617977527,1.0,4.238095238095238,1.0,0.18028026764297436,inf,1.0,1.0,1.0,1.0
EVT:E23,EVT:E1,0.23595505617977527,0.23595505617977527,0.20224719101123595,0.8571428571428572,3.6326530612244903,1.0,0.14657240247443504,5.348314606741575,0.948529411764706,0.75,0.8130252100840337,0.8571428571428572
EVT:E1,EVT:E23,0.23595505617977527,0.23595505617977527,0.20224719101123595,0.8571428571428572,3.6326530612244903,1.0,0.14657240247443504,5.348314606741575,0.948529411764706,0.75,0.8130252100840337,0.8571428571428572
EVT:E3,EVT:E1,0.23595505617977527,0.23595505617977527,0.23595505617977527,1.0,4.238095238095238,1.0,0.18028026764297436,inf,1.0,1.0,1.0,1.0
EVT:E1,EVT:E3,0.23595505617977527,0.23595505617977527,0.23595505617977527,1.0,4.238095238095238,1.0,0.18028026764297436,inf,1.0,1.0,1.0,1.0
EVT:E6,EVT:E1,0.23595505617977527,0.23595505617977527,0.23595505617977527,1.0,4.238095238095238,1.0,0.18028026764297436,inf,1.0,1.0,1.0,1.0
EVT:E1,EVT:E6,0.23595505617977527,0.23595505617977527,0.23595505617977527,1.0,4.238095238095238,1.0,0.18028026764297436,inf,1.0,1.0,1.0,1.0
EVT:E16,EVT:E10,0.23595505617977527,0.23595505617977527,0.23595505617977527,1.0,4.238095238095238,1.0,0.18028026764297436,inf,1.0,1.0,1.0,1.0
EVT:E10,EVT:E16,0.23595505617977527,0.23595505617977527,0.23595505617977527,1.0,4.238095238095238,1.0,0.18028026764297436,inf,1.0,1.0,1.0,1.0
EVT:E10,EVT:E17,0.23595505617977527,0.23595505617977527,0.23595505617977527,1.0,4.238095238095238,1.0,0.18028026764297436,inf,1.0,1.0,1.0,1.0
EVT:E17,EVT:E10,0.23595505617977527,0.23595505617977527,0.23595505617977527,1.0,4.238095238095238,1.0,0.18028026764297436,inf,1.0,1.0,1.0,1.0
EVT:E18,EVT:E10,0.23595505617977527,0.23595505617977527,0.23595505617977527,1.0,4.238095238095238,1.0,0.18028026764297436,inf,1.0,1.0,1.0,1.0
EVT:E10,EVT:E18,0.23595505617977527,0.23595505617977527,0.23595505617977527,1.0,4.238095238095238,1.0,0.18028026764297436,inf,1.0,1.0,1.0,1.0
EVT:E10,EVT:E19,0.23595505617977527,0.23595505617977527,0.23595505617977527,1.0,4.238095238095238,1.0,0.18028026764297436,inf,1.0,1.0,1.0,1.0
EVT:E19,EVT:E10,0.23595505617977527,0.23595505617977527,0.23595505617977527,1.0,4.238095238095238,1.0,0.18028026764297436,inf,1.0,1.0,1.0,1.0
EVT:E10,EVT:E2,0.23595505617977527,0.23595505617977527,0.23595505617977527,1.0,4.238095238095238,1.0,0.18028026764297436,inf,1.0,1.0,1.0,1.0
EVT:E2,EVT:E10,0.23595505617977527,0.23595505617977527,0.23595505617977527,1.0,4.238095238095238,1.0,0.18028026764297436,inf,1.0,1.0,1.0,1.0
EVT:E23,EVT:E10,0.23595505617977527,0.23595505617977527,0.20224719101123595,0.8571428571428572,3.6326530612244903,1.0,0.14657240247443504,5.348314606741575,0.948529411764706,0.75,0.8130252100840337,0.8571428571428572
EVT:E10,EVT:E23,0.23595505617977527,0.23595505617977527,0.20224719101123595,0.8571428571428572,3.6326530612244903,1.0,0.14657240247443504,5.348314606741575,0.948529411764706,0.75,0.8130252100840337,0.8571428571428572
EVT:E3,EVT:E10,0.23595505617977527,0.23595505617977527,0.23595505617977527,1.0,4.238095238095238,1.0,0.18028026764297436,inf,1.0,1.0,1.0,1.0
EVT:E10,EVT:E3,0.23595505617977527,0.23595505617977527,0.23595505617977527,1.0,4.238095238095238,1.0,0.18028026764297436,inf,1.0,1.0,1.0,1.0
EVT:E10,EVT:E6,0.23595505617977527,0.23595505617977527,0.23595505617977527,1.0,4.238095238095238,1.0,0.18028026764297436,inf,1.0,1.0,1.0,1.0
EVT:E6,EVT:E10,0.23595505617977527,0.23595505617977527,0.23595505617977527,1.0,4.238095238095238,1.0,0.18028026764297436,inf,1.0,1.0,1.0,1.0
EVT:E11,EVT:E24,0.24719101123595505,0.24719101123595505,0.24719101123595505,1.0,4.045454545454546,1.0,0.186087615200101,inf,1.0,1.0,1.0,1.0
EVT:E24,EVT:E11,0.24719101123595505,0.24719101123595505,0.24719101123595505,1.0,4.045454545454546,1.0,0.186087615200101,inf,1.0,1.0,1.0,1.0
EVT:E8,EVT:E11,0.24719101123595505,0.24719101123595505,0.2247191011235955,0.9090909090909092,3.6776859504132235,1.0,0.16361570508774145,8.280898876404503,0.9671641791044776,0.8333333333333334,0.8792401628222525,0.9090909090909092
EVT:E11,EVT:E8,0.24719101123595505,0.24719101123595505,0.2247191011235955,0.9090909090909092,3.6776859504132235,1.0,0.16361570508774145,8.280898876404503,0.9671641791044776,0.8333333333333334,0.8792401628222525,0.9090909090909092
EVT:E11,KW:delete,0.24719101123595505,0.24719101123595505,0.24719101123595505,1.0,4.045454545454546,1.0,0.186087615200101,inf,1.0,1.0,1.0,1.0
KW:delete,EVT:E11,0.24719101123595505,0.24719101123595505,0.24719101123595505,1.0,4.045454545454546,1.0,0.186087615200101,inf,1.0,1.0,1.0,1.0
EVT:E12,EVT:E15,0.24719101123595505,0.24719101123595505,0.24719101123595505,1.0,4.045454545454546,1.0,0.186087615200101,inf,1.0,1.0,1.0,1.0
EVT:E15,EVT:E12,0.24719101123595505,0.24719101123595505,0.24719101123595505,1.0,4.045454545454546,1.0,0.186087615200101,inf,1.0,1.0,1.0,1.0
EVT:E12,EVT:E21,0.24719101123595505,0.25842696629213485,0.24719101123595505,1.0,3.869565217391304,1.0,0.18331018810756217,inf,0.9850746268656716,0.9565217391304347,1.0,0.9782608695652173
EVT:E21,EVT:E12,0.25842696629213485,0.24719101123595505,0.24719101123595505,0.9565217391304347,3.869565217391304,1.0,0.18331018810756217,17.314606741573,1.0,0.9565217391304347,0.9422452952628161,0.9782608695652173
EVT:E12,EVT:E31,0.24719101123595505,0.24719101123595505,0.23595505617977527,0.9545454545454545,3.861570247933884,1.0,0.17485166014392123,16.561797752808964,0.9843638948116559,0.9130434782608696,0.939620081411126,0.9545454545454545
EVT:E31,EVT:E12,0.24719101123595505,0.24719101123595505,0.23595505617977527,0.9545454545454545,3.861570247933884,1.0,0.17485166014392123,16.561797752808964,0.9843638948116559,0.9130434782608696,0.939620081411126,0.9545454545454545
EVT:E12,EVT:E7,0.24719101123595505,0.39325842696629215,0.2247191011235955,0.9090909090909092,2.311688311688312,1.0,0.12750915288473677,6.674157303370792,0.753731343283582,0.5405405405405405,0.8501683501683502,0.7402597402597403
EVT:E12,EVT:E9,0.24719101123595505,0.24719101123595505,0.24719101123595505,1.0,4.045454545454546,1.0,0.186087615200101,inf,1.0,1.0,1.0,1.0
EVT:E9,EVT:E12,0.24719101123595505,0.24719101123595505,0.24719101123595505,1.0,4.045454545454546,1.0,0.186087615200101,inf,1.0,1.0,1.0,1.0
EVT:E12,KW:build,0.24719101123595505,0.24719101123595505,0.24719101123595505,1.0,4.045454545454546,1.0,0.186087615200101,inf,1.0,1.0,1.0,1.0
KW:build,EVT:E12,0.24719101123595505,0.24719101123595505,0.24719101123595505,1.0,4.045454545454546,1.0,0.186087615200101,inf,1.0,1.0,1.0,1.0
EVT:E12,KW:spawn,0.24719101123595505,0.24719101123595505,0.24719101123595505,1.0,4.045454545454546,1.0,0.186087615200101,inf,1.0,1.0,1.0,1.0
KW:spawn,EVT:E12,0.24719101123595505,0.24719101123595505,0.24719101123595505,1.0,4.045454545454546,1.0,0.186087615200101,inf,1.0,1.0,1.0,1.0
EVT:E13,EVT:E14,0.23595505617977527,0.23595505617977527,0.23595505617977527,1.0,4.238095238095238,1.0,0.18028026764297436,inf,1.0,1.0,1.0,1.0
EVT:E14,EVT:E13,0.23595505617977527,0.23595505617977527,0.23595505617977527,1.0,4.238095238095238,1.0,0.18028026764297436,inf,1.0,1.0,1.0,1.0
EVT:E4,EVT:E13,0.23595505617977527,0.23595505617977527,0.23595505617977527,1.0,4.238095238095238,1.0,0.18028026764297436,inf,1.0,1.0,1.0,1.0
EVT:E13,EVT:E4,0.23595505617977527,0.23595505617977527,0.23595505617977527,1.0,4.238095238095238,1.0,0.18028026764297436,inf,1.0,1.0,1.0,1.0
EVT:E13,EVT:E5,0.23595505617977527,0.23595505617977527,0.23595505617977527,1.0,4.238095238095238,1.0,0.18028026764297436,inf,1.0,1.0,1.0,1.0
EVT:E5,EVT:E13,0.23595505617977527,0.23595505617977527,0.23595505617977527,1.0,4.238095238095238,1.0,0.18028026764297436,inf,1.0,1.0,1.0,1.0
EVT:E8,EVT:E13,0.24719101123595505,0.23595505617977527,0.21348314606741572,0.8636363636363636,3.6601731601731604,1.0,0.1551571771241005,5.602996254681648,0.9654359780047133,0.7916666666666666,0.821524064171123,0.8841991341991342
EVT:E13,EVT:E8,0.23595505617977527,0.24719101123595505,0.21348314606741572,0.9047619047619049,3.660173160173161,1.0,0.1551571771241005,7.904494382022482,0.9512383900928794,0.7916666666666666,0.873489694385217,0.8841991341991342
EVT:E4,EVT:E14,0.23595505617977527,0.23595505617977527,0.23595505617977527,1.0,4.238095238095238,1.0,0.18028026764297436,inf,1.0,1.0,1.0,1.0
EVT:E14,EVT:E4,0.23595505617977527,0.23595505617977527,0.23595505617977527,1.0,4.238095238095238,1.0,0.18028026764297436,inf,1.0,1.0,1.0,1.0
EVT:E14,EVT:E5,0.23595505617977527,0.23595505617977527,0.23595505617977527,1.0,4.238095238095238,1.0,0.18028026764297436,inf,1.0,1.0,1.0,1.0
EVT:E5,EVT:E14,0.23595505617977527,0.23595505617977527,0.23595505617977527,1.0,4.238095238095238,1.0,0.18028026764297436,inf,1.0,1.0,1.0,1.0
EVT:E8,EVT:E14,0.24719101123595505,0.23595505617977527,0.21348314606741572,0.8636363636363636,3.6601731601731604,1.0,0.1551571771241005,5.602996254681648,0.9654359780047133,0.7916666666666666,0.821524064171123,0.8841991341991342
EVT:E14,EVT:E8,0.23595505617977527,0.24719101123595505,0.21348314606741572,0.9047619047619049,3.660173160173161,1.0,0.1551571771241005,7.904494382022482,0.9512383900928794,0.7916666666666666,0.873489694385217,0.8841991341991342
EVT:E21,EVT:E15,0.25842696629213485,0.24719101123595505,0.24719101123595505,0.9565217391304347,3.869565217391304,1.0,0.18331018810756217,17.314606741573,1.0,0.9565217391304347,0.9422452952628161,0.9782608695652173
EVT:E15,EVT:E21,0.24719101123595505,0.25842696629213485,0.24719101123595505,1.0,3.869565217391304,1.0,0.18331018810756217,inf,0.9850746268656716,0.9565217391304347,1.0,0.9782608695652173
EVT:E31,EVT:E15,0.24719101123595505,0.24719101123595505,0.23595505617977527,0.9545454545454545,3.861570247933884,1.0,0.17485166014392123,16.561797752808964,0.9843638948116559,0.9130434782608696,0.939620081411126,0.9545454545454545
EVT:E15,EVT:E31,0.24719101123595505,0.24719101123595505,0.23595505617977527,0.9545454545454545,3.861570247933884,1.0,0.17485166014392123,16.561797752808964,0.9843638948116559,0.9130434782608696,0.939620081411126,0.9545454545454545
EVT:E15,EVT:E7,0.24719101123595505,0.39325842696629215,0.2247191011235955,0.9090909090909092,2.311688311688312,1.0,0.12750915288473677,6.674157303370792,0.753731343283582,0.5405405405405405,0.8501683501683502,0.7402597402597403
EVT:E9,EVT:E15,0.24719101123595505,0.24719101123595505,0.24719101123595505,1.0,4.045454545454546,1.0,0.186087615200101,inf,1.0,1.0,1.0,1.0
EVT:E15,EVT:E9,0.24719101123595505,0.24719101123595505,0.24719101123595505,1.0,4.045454545454546,1.0,0.186087615200101,inf,1.0,1.0,1.0,1.0
KW:build,EVT:E15,0.24719101123595505,0.24719101123595505,0.24719101123595505,1.0,4.045454545454546,1.0,0.186087615200101,inf,1.0,1.0,1.0,1.0
EVT:E15,KW:build,0.24719101123595505,0.24719101123595505,0.24719101123595505,1.0,4.045454545454546,1.0,0.186087615200101,inf,1.0,1.0,1.0,1.0
KW:spawn,EVT:E15,0.24719101123595505,0.24719101123595505,0.24719101123595505,1.0,4.045454545454546,1.0,0.186087615200101,inf,1.0,1.0,1.0,1.0
EVT:E15,KW:spawn,0.24719101123595505,0.24719101123595505,0.24719101123595505,1.0,4.045454545454546,1.0,0.186087615200101,inf,1.0,1.0,1.0,1.0
EVT:E16,EVT:E17,0.23595505617977527,0.23595505617977527,0.23595505617977527,1.0,4.238095238095238,1.0,0.18028026764297436,inf,1.0,1.0,1.0,1.0
EVT:E17,EVT:E16,0.23595505617977527,0.23595505617977527,0.23595505617977527,1.0,4.238095238095238,1.0,0.18028026764297436,inf,1.0,1.0,1.0,1.0
EVT:E18,EVT:E16,0.23595505617977527,0.23595505617977527,0.23595505617977527,1.0,4.238095238095238,1.0,0.18028026764297436,inf,1.0,1.0,1.0,1.0
EVT:E16,EVT:E18,0.23595505617977527,0.23595505617977527,0.23595505617977527,1.0,4.238095238095238,1.0,0.18028026764297436,inf,1.0,1.0,1.0,1.0
EVT:E16,EVT:E19,0.23595505617977527,0.23595505617977527,0.23595505617977527,1.0,4.238095238095238,1.0,0.18028026764297436,inf,1.0,1.0,1.0,1.0
EVT:E19,EVT:E16,0.23595505617977527,0.23595505617977527,0.23595505617977527,1.0,4.238095238095238,1.0,0.18028026764297436,inf,1.0,1.0,1.0,1.0
EVT:E16,EVT:E2,0.23595505617977527,0.23595505617977527,0.23595505617977527,1.0,4.238095238095238,1.0,0.18028026764297436,inf,1.0,1.0,1.0,1.0
EVT:E2,EVT:E16,0.23595505617977527,0.23595505617977527,0.23595505617977527,1.0,4.238095238095238,1.0,0.18028026764297436,inf,1.0,1.0,1.0,1.0
EVT:E23,EVT:E16,0.23595505617977527,0.23595505617977527,0.20224719101123595,0.8571428571428572,3.6326530612244903,1.0,0.14657240247443504,5.348314606741575,0.948529411764706,0.75,0.8130252100840337,0.8571428571428572
EVT:E16,EVT:E23,0.23595505617977527,0.23595505617977527,0.20224719101123595,0.8571428571428572,3.6326530612244903,1.0,0.14657240247443504,5.348314606741575,0.948529411764706,0.75,0.8130252100840337,0.8571428571428572
EVT:E3,EVT:E16,0.23595505617977527,0.23595505617977527,0.23595505617977527,1.0,4.238095238095238,1.0,0.18028026764297436,inf,1.0,1.0,1.0,1.0
EVT:E16,EVT:E3,0.23595505617977527,0.23595505617977527,0.23595505617977527,1.0,4.238095238095238,1.0,0.18028026764297436,inf,1.0,1.0,1.0,1.0
EVT:E16,EVT:E6,0.23595505617977527,0.23595505617977527,0.23595505617977527,1.0,4.238095238095238,1.0,0.18028026764297436,inf,1.0,1.0,1.0,1.0
EVT:E6,EVT:E16,0.23595505617977527,0.23595505617977527,0.23595505617977527,1.0,4.238095238095238,1.0,0.18028026764297436,inf,1.0,1.0,1.0,1.0
EVT:E18,EVT:E17,0.23595505617977527,0.23595505617977527,0.23595505617977527,1.0,4.238095238095238,1.0,0.18028026764297436,inf,1.0,1.0,1.0,1.0
EVT:E17,EVT:E18,0.23595505617977527,0.23595505617977527,0.23595505617977527,1.0,4.238095238095238,1.0,0.18028026764297436,inf,1.0,1.0,1.0,1.0
EVT:E17,EVT:E19,0.23595505617977527,0.23595505617977527,0.23595505617977527,1.0,4.238095238095238,1.0,0.18028026764297436,inf,1.0,1.0,1.0,1.0
EVT:E19,EVT:E17,0.23595505617977527,0.23595505617977527,0.23595505617977527,1.0,4.238095238095238,1.0,0.18028026764297436,inf,1.0,1.0,1.0,1.0
EVT:E17,EVT:E2,0.23595505617977527,0.23595505617977527,0.23595505617977527,1.0,4.238095238095238,1.0,0.18028026764297436,inf,1.0,1.0,1.0,1.0
EVT:E2,EVT:E17,0.23595505617977527,0.23595505617977527,0.23595505617977527,1.0,4.238095238095238,1.0,0.18028026764297436,inf,1.0,1.0,1.0,1.0
EVT:E23,EVT:E17,0.23595505617977527,0.23595505617977527,0.20224719101123595,0.8571428571428572,3.6326530612244903,1.0,0.14657240247443504,5.348314606741575,0.948529411764706,0.75,0.8130252100840337,0.8571428571428572
EVT:E17,EVT:E23,0.23595505617977527,0.23595505617977527,0.20224719101123595,0.8571428571428572,3.6326530612244903,1.0,0.14657240247443504,5.348314606741575,0.948529411764706,0.75,0.8130252100840337,0.8571428571428572
EVT:E3,EVT:E17,0.23595505617977527,0.23595505617977527,0.23595505617977527,1.0,4.238095238095238,1.0,0.18028026764297436,inf,1.0,1.0,1.0,1.0
EVT:E17,EVT:E3,0.23595505617977527,0.23595505617977527,0.23595505617977527,1.0,4.238095238095238,1.0,0.18028026764297436,inf,1.0,1.0,1.0,1.0
EVT:E6,EVT:E17,0.23595505617977527,0.23595505617977527,0.23595505617977527,1.0,4.238095238095238,1.0,0.18028026764297436,inf,1.0,1.0,1.0,1.0
EVT:E17,EVT:E6,0.23595505617977527,0.23595505617977527,0.23595505617977527,1.0,4.238095238095238,1.0,0.18028026764297436,inf,1.0,1.0,1.0,1.0
EVT:E18,EVT:E19,0.23595505617977527,0.23595505617977527,0.23595505617977527,1.0,4.238095238095238,1.0,0.18028026764297436,inf,1.0,1.0,1.0,1.0
EVT:E19,EVT:E18,0.23595505617977527,0.23595505617977527,0.23595505617977527,1.0,4.238095238095238,1.0,0.18028026764297436,inf,1.0,1.0,1.0,1.0
EVT:E18,EVT:E2,0.23595505617977527,0.23595505617977527,0.23595505617977527,1.0,4.238095238095238,1.0,0.18028026764297436,inf,1.0,1.0,1.0,1.0
EVT:E2,EVT:E18,0.23595505617977527,0.23595505617977527,0.23595505617977527,1.0,4.238095238095238,1.0,0.18028026764297436,inf,1.0,1.0,1.0,1.0
EVT:E23,EVT:E18,0.23595505617977527,0.23595505617977527,0.20224719101123595,0.8571428571428572,3.6326530612244903,1.0,0.14657240247443504,5.348314606741575,0.948529411764706,0.75,0.8130252100840337,0.8571428571428572
