support,itemsets
0.25,COMP:compute_manager|EVT:E32
0.35,COMP:compute_manager|EVT:E33
0.7166666666666667,COMP:compute_manager|EVT:E34
0.7166666666666667,COMP:compute_manager|EVT:E35
0.4166666666666667,COMP:compute_manager|EVT:E36
0.35,COMP:compute_manager|EVT:E37
0.35,COMP:compute_manager|EVT:E4
0.25,COMP:compute_manager|EVT:E41
0.4166666666666667,COMP:compute_manager|EVT:E42
0.35,COMP:compute_manager|EVT:E5
0.35,COMP:compute_manager|EVT:E6
0.5166666666666667,COMP:compute_manager|EVT:E7
0.36666666666666664,COMP:compute_manager|EVT:E8
0.36666666666666664,COMP:compute_manager|EVT:E9
0.43333333333333335,COMP:compute_manager|FLAG:FAILURE
1.0,COMP:compute_manager|HOUR:00
0.36666666666666664,COMP:compute_manager|KW:build
0.36666666666666664,COMP:compute_manager|KW:delete
0.35,COMP:compute_manager|KW:exception
0.36666666666666664,COMP:compute_manager|KW:spawn
1.0,COMP:compute_manager|LEVEL:INFO
0.43333333333333335,COMP:compute_manager|LEVEL:WARNING
0.23333333333333334,COMP:compute_resource_tracker|COMP:libvirt_driver
0.21666666666666667,COMP:compute_resource_tracker|COMP:libvirt_imagecache
0.25,COMP:compute_resource_tracker|COMP:wsgi_server
0.25,COMP:compute_resource_tracker|EVT:E25
0.21666666666666667,COMP:compute_resource_tracker|EVT:E26
0.25,COMP:compute_resource_tracker|EVT:E28
0.25,COMP:compute_resource_tracker|EVT:E30
0.25,COMP:compute_resource_tracker|EVT:E32
0.25,COMP:compute_resource_tracker|EVT:E41
0.25,COMP:compute_resource_tracker|HOUR:00
0.25,COMP:compute_resource_tracker|LEVEL:INFO
0.35,COMP:compute_server_external_events|COMP:libvirt_driver
0.36666666666666664,COMP:compute_server_external_events|COMP:libvirt_imagecache
0.36666666666666664,COMP:compute_server_external_events|COMP:wsgi_server
0.35,COMP:compute_server_external_events|EVT:E12
0.35,COMP:compute_server_external_events|EVT:E15
0.21666666666666667,COMP:compute_server_external_events|EVT:E20
0.36666666666666664,COMP:compute_server_external_events|EVT:E21
0.21666666666666667,COMP:compute_server_external_events|EVT:E22
0.36666666666666664,COMP:compute_server_external_events|EVT:E25
0.36666666666666664,COMP:compute_server_external_events|EVT:E26
0.36666666666666664,COMP:compute_server_external_events|EVT:E27
0.36666666666666664,COMP:compute_server_external_events|EVT:E31
0.36666666666666664,COMP:compute_server_external_events|EVT:E34
0.36666666666666664,COMP:compute_server_external_events|EVT:E35
0.35,COMP:compute_server_external_events|EVT:E7
0.35,COMP:compute_server_external_events|EVT:E9
0.36666666666666664,COMP:compute_server_external_events|HOUR:00
0.35,COMP:compute_server_external_events|KW:build
0.35,COMP:compute_server_external_events|KW:spawn
0.36666666666666664,COMP:compute_server_external_events|LEVEL:INFO
0.75,COMP:libvirt_driver|COMP:libvirt_imagecache
0.35,COMP:libvirt_driver|COMP:openstack_wsgi
0.8666666666666667,COMP:libvirt_driver|COMP:wsgi_server
0.35,COMP:libvirt_driver|EVT:E1
0.35,COMP:libvirt_driver|EVT:E10
0.36666666666666664,COMP:libvirt_driver|EVT:E11
0.36666666666666664,COMP:libvirt_driver|EVT:E12
0.35,COMP:libvirt_driver|EVT:E13
0.35,COMP:libvirt_driver|EVT:E14
0.36666666666666664,COMP:libvirt_driver|EVT:E15
0.35,COMP:libvirt_driver|EVT:E16
0.35,COMP:libvirt_driver|EVT:E17
0.35,COMP:libvirt_driver|EVT:E18
0.35,COMP:libvirt_driver|EVT:E19
0.35,COMP:libvirt_driver|EVT:E2
0.23333333333333334,COMP:libvirt_driver|EVT:E20
0.36666666666666664,COMP:libvirt_driver|EVT:E21
0.23333333333333334,COMP:libvirt_driver|EVT:E22
0.31666666666666665,COMP:libvirt_driver|EVT:E23
0.36666666666666664,COMP:libvirt_driver|EVT:E24
0.8666666666666667,COMP:libvirt_driver|EVT:E25
0.8333333333333334,COMP:libvirt_driver|EVT:E26
0.5833333333333334,COMP:libvirt_driver|EVT:E27
0.23333333333333334,COMP:libvirt_driver|EVT:E28
0.35,COMP:libvirt_driver|EVT:E3
0.23333333333333334,COMP:libvirt_driver|EVT:E30
0.35,COMP:libvirt_driver|EVT:E31
0.23333333333333334,COMP:libvirt_driver|EVT:E32
0.35,COMP:libvirt_driver|EVT:E33
0.5833333333333334,COMP:libvirt_driver|EVT:E34
0.5833333333333334,COMP:libvirt_driver|EVT:E35
0.4166666666666667,COMP:libvirt_driver|EVT:E36
0.35,COMP:libvirt_driver|EVT:E37
0.35,COMP:libvirt_driver|EVT:E4
0.23333333333333334,COMP:libvirt_driver|EVT:E41
0.4166666666666667,COMP:libvirt_driver|EVT:E42
0.35,COMP:libvirt_driver|EVT:E5
0.35,COMP:libvirt_driver|EVT:E6
0.38333333333333336,COMP:libvirt_driver|EVT:E7
0.36666666666666664,COMP:libvirt_driver|EVT:E8
0.36666666666666664,COMP:libvirt_driver|EVT:E9
0.4166666666666667,COMP:libvirt_driver|FLAG:FAILURE
0.8666666666666667,COMP:libvirt_driver|HOUR:00
0.36666666666666664,COMP:libvirt_driver|KW:build
0.36666666666666664,COMP:libvirt_driver|KW:delete
0.35,COMP:libvirt_driver|KW:exception
0.36666666666666664,COMP:libvirt_driver|KW:spawn
0.8666666666666667,COMP:libvirt_driver|LEVEL:INFO
0.4166666666666667,COMP:libvirt_driver|LEVEL:WARNING
0.35,COMP:libvirt_imagecache|COMP:openstack_wsgi
0.8833333333333333,COMP:libvirt_imagecache|COMP:wsgi_server
0.23333333333333334,COMP:libvirt_imagecache|EVT:E1
0.23333333333333334,COMP:libvirt_imagecache|EVT:E10
0.36666666666666664,COMP:libvirt_imagecache|EVT:E11
0.36666666666666664,COMP:libvirt_imagecache|EVT:E12
0.35,COMP:libvirt_imagecache|EVT:E13
0.35,COMP:libvirt_imagecache|EVT:E14
0.36666666666666664,COMP:libvirt_imagecache|EVT:E15
0.23333333333333334,COMP:libvirt_imagecache|EVT:E16
0.23333333333333334,COMP:libvirt_imagecache|EVT:E17
0.23333333333333334,COMP:libvirt_imagecache|EVT:E18
0.23333333333333334,COMP:libvirt_imagecache|EVT:E19
0.23333333333333334,COMP:libvirt_imagecache|EVT:E2
0.35,COMP:libvirt_imagecache|EVT:E20
0.38333333333333336,COMP:libvirt_imagecache|EVT:E21
0.35,COMP:libvirt_imagecache|EVT:E22
0.23333333333333334,COMP:libvirt_imagecache|EVT:E23
0.36666666666666664,COMP:libvirt_imagecache|EVT:E24
0.8833333333333333,COMP:libvirt_imagecache|EVT:E25
0.7333333333333333,COMP:libvirt_imagecache|EVT:E26
0.7166666666666667,COMP:libvirt_imagecache|EVT:E27
0.21666666666666667,COMP:libvirt_imagecache|EVT:E28
0.23333333333333334,COMP:libvirt_imagecache|EVT:E3
0.21666666666666667,COMP:libvirt_imagecache|EVT:E30
0.36666666666666664,COMP:libvirt_imagecache|EVT:E31
0.21666666666666667,COMP:libvirt_imagecache|EVT:E32
0.35,COMP:libvirt_imagecache|EVT:E33
0.7166666666666667,COMP:libvirt_imagecache|EVT:E34
0.7166666666666667,COMP:libvirt_imagecache|EVT:E35
0.4166666666666667,COMP:libvirt_imagecache|EVT:E36
0.35,COMP:libvirt_imagecache|EVT:E37
0.35,COMP:libvirt_imagecache|EVT:E4
0.21666666666666667,COMP:libvirt_imagecache|EVT:E41
0.4166666666666667,COMP:libvirt_imagecache|EVT:E42
0.35,COMP:libvirt_imagecache|EVT:E5
0.23333333333333334,COMP:libvirt_imagecache|EVT:E6
0.5,COMP:libvirt_imagecache|EVT:E7
0.36666666666666664,COMP:libvirt_imagecache|EVT:E8
0.36666666666666664,COMP:libvirt_imagecache|EVT:E9
0.43333333333333335,COMP:libvirt_imagecache|FLAG:FAILURE
0.8833333333333333,COMP:libvirt_imagecache|HOUR:00
0.36666666666666664,COMP:libvirt_imagecache|KW:build
0.36666666666666664,COMP:libvirt_imagecache|KW:delete
0.35,COMP:libvirt_imagecache|KW:exception
0.36666666666666664,COMP:libvirt_imagecache|KW:spawn
0.8833333333333333,COMP:libvirt_imagecache|LEVEL:INFO
0.43333333333333335,COMP:libvirt_imagecache|LEVEL:WARNING
0.35,COMP:openstack_wsgi|COMP:wsgi_server
0.25,COMP:openstack_wsgi|EVT:E11
0.3,COMP:openstack_wsgi|EVT:E13
0.3,COMP:openstack_wsgi|EVT:E14
0.25,COMP:openstack_wsgi|EVT:E24
0.35,COMP:openstack_wsgi|EVT:E25
0.35,COMP:openstack_wsgi|EVT:E26
0.2833333333333333,COMP:openstack_wsgi|EVT:E27
0.35,COMP:openstack_wsgi|EVT:E33
0.2833333333333333,COMP:openstack_wsgi|EVT:E34
0.2833333333333333,COMP:openstack_wsgi|EVT:E35
0.31666666666666665,COMP:openstack_wsgi|EVT:E36
0.25,COMP:openstack_wsgi|EVT:E37
0.2833333333333333,COMP:openstack_wsgi|EVT:E4
0.31666666666666665,COMP:openstack_wsgi|EVT:E42
0.2833333333333333,COMP:openstack_wsgi|EVT:E5
0.26666666666666666,COMP:openstack_wsgi|EVT:E8
0.31666666666666665,COMP:openstack_wsgi|FLAG:FAILURE
0.35,COMP:openstack_wsgi|HOUR:00
0.25,COMP:openstack_wsgi|KW:delete
0.35,COMP:openstack_wsgi|KW:exception
0.35,COMP:openstack_wsgi|LEVEL:INFO
0.31666666666666665,COMP:openstack_wsgi|LEVEL:WARNING
0.35,COMP:wsgi_server|EVT:E1
0.35,COMP:wsgi_server|EVT:E10
0.36666666666666664,COMP:wsgi_server|EVT:E11
0.36666666666666664,COMP:wsgi_server|EVT:E12
0.35,COMP:wsgi_server|EVT:E13
0.35,COMP:wsgi_server|EVT:E14
0.36666666666666664,COMP:wsgi_server|EVT:E15
0.35,COMP:wsgi_server|EVT:E16
0.35,COMP:wsgi_server|EVT:E17
0.35,COMP:wsgi_server|EVT:E18
0.35,COMP:wsgi_server|EVT:E19
0.35,COMP:wsgi_server|EVT:E2
0.36666666666666664,COMP:wsgi_server|EVT:E20
0.38333333333333336,COMP:wsgi_server|EVT:E21
0.36666666666666664,COMP:wsgi_server|EVT:E22
0.35,COMP:wsgi_server|EVT:E23
0.36666666666666664,COMP:wsgi_server|EVT:E24
1.0,COMP:wsgi_server|EVT:E25
0.85,COMP:wsgi_server|EVT:E26
0.7166666666666667,COMP:wsgi_server|EVT:E27
0.25,COMP:wsgi_server|EVT:E28
0.35,COMP:wsgi_server|EVT:E3
0.25,COMP:wsgi_server|EVT:E30
0.36666666666666664,COMP:wsgi_server|EVT:E31
0.25,COMP:wsgi_server|EVT:E32
0.35,COMP:wsgi_server|EVT:E33
0.7166666666666667,COMP:wsgi_server|EVT:E34
0.7166666666666667,COMP:wsgi_server|EVT:E35
0.4166666666666667,COMP:wsgi_server|EVT:E36
0.35,COMP:wsgi_server|EVT:E37
0.35,COMP:wsgi_server|EVT:E4
0.25,COMP:wsgi_server|EVT:E41
0.4166666666666667,COMP:wsgi_server|EVT:E42
0.35,COMP:wsgi_server|EVT:E5
0.35,COMP:wsgi_server|EVT:E6
0.5166666666666667,COMP:wsgi_server|EVT:E7
0.36666666666666664,COMP:wsgi_server|EVT:E8
0.36666666666666664,COMP:wsgi_server|EVT:E9
0.43333333333333335,COMP:wsgi_server|FLAG:FAILURE
1.0,COMP:wsgi_server|HOUR:00
0.36666666666666664,COMP:wsgi_server|KW:build
0.36666666666666664,COMP:wsgi_server|KW:delete
0.35,COMP:wsgi_server|KW:exception
0.36666666666666664,COMP:wsgi_server|KW:spawn
1.0,COMP:wsgi_server|LEVEL:INFO
0.43333333333333335,COMP:wsgi_server|LEVEL:WARNING
0.35,EVT:E1|EVT:E10
0.35,EVT:E1|EVT:E16
0.35,EVT:E1|EVT:E17
0.35,EVT:E1|EVT:E18
0.35,EVT:E1|EVT:E19
0.35,EVT:E1|EVT:E2
0.31666666666666665,EVT:E1|EVT:E23
0.35,EVT:E1|EVT:E25
0.3333333333333333,EVT:E1|EVT:E26
0.35,EVT:E1|EVT:E3
0.21666666666666667,EVT:E1|EVT:E36
0.21666666666666667,EVT:E1|EVT:E37
0.21666666666666667,EVT:E1|EVT:E42
0.35,EVT:E1|EVT:E6
0.21666666666666667,EVT:E1|FLAG:FAILURE
0.35,EVT:E1|HOUR:00
0.35,EVT:E1|LEVEL:INFO
0.21666666666666667,EVT:E1|LEVEL:WARNING
0.35,EVT:E10|EVT:E16
0.35,EVT:E10|EVT:E17
0.35,EVT:E10|EVT:E18
0.35,EVT:E10|EVT:E19
0.35,EVT:E10|EVT:E2
0.31666666666666665,EVT:E10|EVT:E23
0.35,EVT:E10|EVT:E25
0.3333333333333333,EVT:E10|EVT:E26
0.35,EVT:E10|EVT:E3
0.21666666666666667,EVT:E10|EVT:E36
0.21666666666666667,EVT:E10|EVT:E37
0.21666666666666667,EVT:E10|EVT:E42
0.35,EVT:E10|EVT:E6
0.21666666666666667,EVT:E10|FLAG:FAILURE
0.35,EVT:E10|HOUR:00
0.35,EVT:E10|LEVEL:INFO
0.21666666666666667,EVT:E10|LEVEL:WARNING
0.2,EVT:E11|EVT:E12
0.3,EVT:E11|EVT:E13
0.3,EVT:E11|EVT:E14
0.2,EVT:E11|EVT:E15
0.2,EVT:E11|EVT:E21
0.36666666666666664,EVT:E11|EVT:E24
0.36666666666666664,EVT:E11|EVT:E25
0.35,EVT:E11|EVT:E26
0.36666666666666664,EVT:E11|EVT:E27
0.25,EVT:E11|EVT:E33
0.36666666666666664,EVT:E11|EVT:E34
0.36666666666666664,EVT:E11|EVT:E35
0.21666666666666667,EVT:E11|EVT:E36
0.31666666666666665,EVT:E11|EVT:E4
0.21666666666666667,EVT:E11|EVT:E42
0.31666666666666665,EVT:E11|EVT:E5
0.35,EVT:E11|EVT:E8
0.2,EVT:E11|EVT:E9
0.21666666666666667,EVT:E11|FLAG:FAILURE
0.36666666666666664,EVT:E11|HOUR:00
0.2,EVT:E11|KW:build
0.36666666666666664,EVT:E11|KW:delete
0.25,EVT:E11|KW:exception
0.2,EVT:E11|KW:spawn
0.36666666666666664,EVT:E11|LEVEL:INFO
0.21666666666666667,EVT:E11|LEVEL:WARNING
0.36666666666666664,EVT:E12|EVT:E15
0.2,EVT:E12|EVT:E20
0.36666666666666664,EVT:E12|EVT:E21
0.2,EVT:E12|EVT:E22
0.2,EVT:E12|EVT:E24
0.36666666666666664,EVT:E12|EVT:E25
0.36666666666666664,EVT:E12|EVT:E26
0.36666666666666664,EVT:E12|EVT:E27
0.35,EVT:E12|EVT:E31
0.36666666666666664,EVT:E12|EVT:E34
0.36666666666666664,EVT:E12|EVT:E35
0.35,EVT:E12|EVT:E7
0.36666666666666664,EVT:E12|EVT:E9
0.36666666666666664,EVT:E12|HOUR:00
0.36666666666666664,EVT:E12|KW:build
0.2,EVT:E12|KW:delete
0.36666666666666664,EVT:E12|KW:spawn
0.36666666666666664,EVT:E12|LEVEL:INFO
0.35,EVT:E13|EVT:E14
0.3,EVT:E13|EVT:E24
0.35,EVT:E13|EVT:E25
0.35,EVT:E13|EVT:E26
0.3333333333333333,EVT:E13|EVT:E27
0.3,EVT:E13|EVT:E33
0.3333333333333333,EVT:E13|EVT:E34
0.3333333333333333,EVT:E13|EVT:E35
0.26666666666666666,EVT:E13|EVT:E36
0.2,EVT:E13|EVT:E37
0.3333333333333333,EVT:E13|EVT:E4
0.26666666666666666,EVT:E13|EVT:E42
0.3333333333333333,EVT:E13|EVT:E5
0.31666666666666665,EVT:E13|EVT:E8
0.26666666666666666,EVT:E13|FLAG:FAILURE
0.35,EVT:E13|HOUR:00
0.3,EVT:E13|KW:delete
0.3,EVT:E13|KW:exception
0.35,EVT:E13|LEVEL:INFO
0.26666666666666666,EVT:E13|LEVEL:WARNING
0.3,EVT:E14|EVT:E24
0.35,EVT:E14|EVT:E25
0.35,EVT:E14|EVT:E26
0.3333333333333333,EVT:E14|EVT:E27
0.3,EVT:E14|EVT:E33
0.3333333333333333,EVT:E14|EVT:E34
0.3333333333333333,EVT:E14|EVT:E35
0.26666666666666666,EVT:E14|EVT:E36
0.2,EVT:E14|EVT:E37
0.3333333333333333,EVT:E14|EVT:E4
0.26666666666666666,EVT:E14|EVT:E42
0.3333333333333333,EVT:E14|EVT:E5
0.31666666666666665,EVT:E14|EVT:E8
0.26666666666666666,EVT:E14|FLAG:FAILURE
0.35,EVT:E14|HOUR:00
0.3,EVT:E14|KW:delete
0.3,EVT:E14|KW:exception
0.35,EVT:E14|LEVEL:INFO
0.26666666666666666,EVT:E14|LEVEL:WARNING
0.2,EVT:E15|EVT:E20
0.36666666666666664,EVT:E15|EVT:E21
0.2,EVT:E15|EVT:E22
0.2,EVT:E15|EVT:E24
0.36666666666666664,EVT:E15|EVT:E25
0.36666666666666664,EVT:E15|EVT:E26
0.36666666666666664,EVT:E15|EVT:E27
0.35,EVT:E15|EVT:E31
0.36666666666666664,EVT:E15|EVT:E34
0.36666666666666664,EVT:E15|EVT:E35
0.35,EVT:E15|EVT:E7
0.36666666666666664,EVT:E15|EVT:E9
0.36666666666666664,EVT:E15|HOUR:00
0.36666666666666664,EVT:E15|KW:build
0.2,EVT:E15|KW:delete
0.36666666666666664,EVT:E15|KW:spawn
0.36666666666666664,EVT:E15|LEVEL:INFO
0.35,EVT:E16|EVT:E17
0.35,EVT:E16|EVT:E18
0.35,EVT:E16|EVT:E19
0.35,EVT:E16|EVT:E2
0.31666666666666665,EVT:E16|EVT:E23
0.35,EVT:E16|EVT:E25
0.3333333333333333,EVT:E16|EVT:E26
0.35,EVT:E16|EVT:E3
0.21666666666666667,EVT:E16|EVT:E36
0.21666666666666667,EVT:E16|EVT:E37
0.21666666666666667,EVT:E16|EVT:E42
0.35,EVT:E16|EVT:E6
0.21666666666666667,EVT:E16|FLAG:FAILURE
0.35,EVT:E16|HOUR:00
0.35,EVT:E16|LEVEL:INFO
0.21666666666666667,EVT:E16|LEVEL:WARNING
0.35,EVT:E17|EVT:E18
0.35,EVT:E17|EVT:E19
0.35,EVT:E17|EVT:E2
0.31666666666666665,EVT:E17|EVT:E23
0.35,EVT:E17|EVT:E25
0.3333333333333333,EVT:E17|EVT:E26
0.35,EVT:E17|EVT:E3
0.21666666666666667,EVT:E17|EVT:E36
0.21666666666666667,EVT:E17|EVT:E37
0.21666666666666667,EVT:E17|EVT:E42
0.35,EVT:E17|EVT:E6
0.21666666666666667,EVT:E17|FLAG:FAILURE
0.35,EVT:E17|HOUR:00
0.35,EVT:E17|LEVEL:INFO
0.21666666666666667,EVT:E17|LEVEL:WARNING
0.35,EVT:E18|EVT:E19
0.35,EVT:E18|EVT:E2
0.31666666666666665,EVT:E18|EVT:E23
0.35,EVT:E18|EVT:E25
0.3333333333333333,EVT:E18|EVT:E26
0.35,EVT:E18|EVT:E3
0.21666666666666667,EVT:E18|EVT:E36
0.21666666666666667,EVT:E18|EVT:E37
0.21666666666666667,EVT:E18|EVT:E42
0.35,EVT:E18|EVT:E6
0.21666666666666667,EVT:E18|FLAG:FAILURE
0.35,EVT:E18|HOUR:00
0.35,EVT:E18|LEVEL:INFO
0.21666666666666667,EVT:E18|LEVEL:WARNING
0.35,EVT:E19|EVT:E2
0.31666666666666665,EVT:E19|EVT:E23
0.35,EVT:E19|EVT:E25
0.3333333333333333,EVT:E19|EVT:E26
0.35,EVT:E19|EVT:E3
0.21666666666666667,EVT:E19|EVT:E36
0.21666666666666667,EVT:E19|EVT:E37
0.21666666666666667,EVT:E19|EVT:E42
0.35,EVT:E19|EVT:E6
0.21666666666666667,EVT:E19|FLAG:FAILURE
0.35,EVT:E19|HOUR:00
0.35,EVT:E19|LEVEL:INFO
0.21666666666666667,EVT:E19|LEVEL:WARNING
0.31666666666666665,EVT:E2|EVT:E23
0.35,EVT:E2|EVT:E25
0.3333333333333333,EVT:E2|EVT:E26
0.35,EVT:E2|EVT:E3
0.21666666666666667,EVT:E2|EVT:E36
0.21666666666666667,EVT:E2|EVT:E37
0.21666666666666667,EVT:E2|EVT:E42
0.35,EVT:E2|EVT:E6
0.21666666666666667,EVT:E2|FLAG:FAILURE
0.35,EVT:E2|HOUR:00
0.35,EVT:E2|LEVEL:INFO
0.21666666666666667,EVT:E2|LEVEL:WARNING
0.21666666666666667,EVT:E20|EVT:E21
0.36666666666666664,EVT:E20|EVT:E22
0.36666666666666664,EVT:E20|EVT:E25
0.23333333333333334,EVT:E20|EVT:E26
0.35,EVT:E20|EVT:E27
0.21666666666666667,EVT:E20|EVT:E31
0.35,EVT:E20|EVT:E34
0.35,EVT:E20|EVT:E35
0.36666666666666664,EVT:E20|EVT:E7
0.2,EVT:E20|EVT:E9
0.36666666666666664,EVT:E20|HOUR:00
0.2,EVT:E20|KW:build
0.2,EVT:E20|KW:spawn
0.36666666666666664,EVT:E20|LEVEL:INFO
0.21666666666666667,EVT:E21|EVT:E22
0.2,EVT:E21|EVT:E24
0.38333333333333336,EVT:E21|EVT:E25
0.38333333333333336,EVT:E21|EVT:E26
0.38333333333333336,EVT:E21|EVT:E27
0.36666666666666664,EVT:E21|EVT:E31
0.38333333333333336,EVT:E21|EVT:E34
0.38333333333333336,EVT:E21|EVT:E35
0.36666666666666664,EVT:E21|EVT:E7
0.36666666666666664,EVT:E21|EVT:E9
0.38333333333333336,EVT:E21|HOUR:00
0.36666666666666664,EVT:E21|KW:build
0.2,EVT:E21|KW:delete
0.36666666666666664,EVT:E21|KW:spawn
0.38333333333333336,EVT:E21|LEVEL:INFO
0.36666666666666664,EVT:E22|EVT:E25
0.23333333333333334,EVT:E22|EVT:E26
0.35,EVT:E22|EVT:E27
0.21666666666666667,EVT:E22|EVT:E31
0.35,EVT:E22|EVT:E34
0.35,EVT:E22|EVT:E35
0.36666666666666664,EVT:E22|EVT:E7
0.2,EVT:E22|EVT:E9
0.36666666666666664,EVT:E22|HOUR:00
0.2,EVT:E22|KW:build
0.2,EVT:E22|KW:spawn
0.36666666666666664,EVT:E22|LEVEL:INFO
0.35,EVT:E23|EVT:E25
0.3,EVT:E23|EVT:E26
0.31666666666666665,EVT:E23|EVT:E3
0.31666666666666665,EVT:E23|EVT:E6
0.2,EVT:E23|FLAG:FAILURE
0.35,EVT:E23|HOUR:00
0.35,EVT:E23|LEVEL:INFO
0.2,EVT:E23|LEVEL:WARNING
0.36666666666666664,EVT:E24|EVT:E25
0.35,EVT:E24|EVT:E26
0.36666666666666664,EVT:E24|EVT:E27
0.25,EVT:E24|EVT:E33
0.36666666666666664,EVT:E24|EVT:E34
0.36666666666666664,EVT:E24|EVT:E35
0.21666666666666667,EVT:E24|EVT:E36
0.31666666666666665,EVT:E24|EVT:E4
0.21666666666666667,EVT:E24|EVT:E42
0.31666666666666665,EVT:E24|EVT:E5
0.35,EVT:E24|EVT:E8
0.2,EVT:E24|EVT:E9
0.21666666666666667,EVT:E24|FLAG:FAILURE
0.36666666666666664,EVT:E24|HOUR:00
0.2,EVT:E24|KW:build
0.36666666666666664,EVT:E24|KW:delete
0.25,EVT:E24|KW:exception
0.2,EVT:E24|KW:spawn
0.36666666666666664,EVT:E24|LEVEL:INFO
0.21666666666666667,EVT:E24|LEVEL:WARNING
0.85,EVT:E25|EVT:E26
0.7166666666666667,EVT:E25|EVT:E27
0.25,EVT:E25|EVT:E28
0.35,EVT:E25|EVT:E3
0.25,EVT:E25|EVT:E30
0.36666666666666664,EVT:E25|EVT:E31
0.25,EVT:E25|EVT:E32
0.35,EVT:E25|EVT:E33
0.7166666666666667,EVT:E25|EVT:E34
0.7166666666666667,EVT:E25|EVT:E35
0.4166666666666667,EVT:E25|EVT:E36
0.35,EVT:E25|EVT:E37
0.35,EVT:E25|EVT:E4
0.25,EVT:E25|EVT:E41
0.4166666666666667,EVT:E25|EVT:E42
