support,itemsets
0.8333333333333334,COMP:libvirt_imagecache|LEVEL:WARNING
0.8333333333333334,EVT:E27|LEVEL:WARNING
0.8333333333333334,EVT:E26|LEVEL:WARNING
0.8333333333333334,EVT:E25|LEVEL:WARNING
0.8333333333333334,COMP:wsgi_server|LEVEL:WARNING
0.8333333333333334,EVT:E35|LEVEL:WARNING
0.8333333333333334,EVT:E34|LEVEL:WARNING
0.8333333333333334,HOUR:00|LEVEL:WARNING
0.8333333333333334,LEVEL:INFO|LEVEL:WARNING
0.7333333333333333,EVT:E7|LEVEL:WARNING
0.8333333333333334,FLAG:FAILURE|LEVEL:WARNING
0.8333333333333334,COMP:libvirt_driver|FLAG:FAILURE
0.8333333333333334,COMP:compute_manager|FLAG:FAILURE
0.8333333333333334,COMP:libvirt_imagecache|FLAG:FAILURE
0.8333333333333334,EVT:E27|FLAG:FAILURE
0.8333333333333334,EVT:E26|FLAG:FAILURE
0.8333333333333334,EVT:E25|FLAG:FAILURE
0.8333333333333334,COMP:wsgi_server|FLAG:FAILURE
0.8333333333333334,EVT:E35|FLAG:FAILURE
0.8333333333333334,EVT:E34|FLAG:FAILURE
0.8333333333333334,FLAG:FAILURE|HOUR:00
0.8333333333333334,FLAG:FAILURE|LEVEL:INFO
0.7333333333333333,EVT:E7|FLAG:FAILURE
0.8,EVT:E36|FLAG:FAILURE
0.8,EVT:E36|LEVEL:WARNING
0.8,COMP:libvirt_driver|EVT:E36
0.8,COMP:compute_manager|EVT:E36
0.8,COMP:libvirt_imagecache|EVT:E36
0.8,EVT:E27|EVT:E36
0.8,EVT:E26|EVT:E36
0.8,EVT:E25|EVT:E36
0.8,COMP:wsgi_server|EVT:E36
0.8,EVT:E35|EVT:E36
0.8,EVT:E34|EVT:E36
0.8,EVT:E36|HOUR:00
0.8,EVT:E36|LEVEL:INFO
0.7,EVT:E36|EVT:E7
0.8,EVT:E36|EVT:E42
0.8,EVT:E42|FLAG:FAILURE
0.8,EVT:E42|LEVEL:WARNING
0.8,COMP:libvirt_driver|EVT:E42
0.8,COMP:compute_manager|EVT:E42
0.8,COMP:libvirt_imagecache|EVT:E42
0.8,EVT:E27|EVT:E42
0.8,EVT:E26|EVT:E42
0.8,EVT:E25|EVT:E42
0.8,COMP:wsgi_server|EVT:E42
0.8,EVT:E35|EVT:E42
0.8,EVT:E34|EVT:E42
0.8,EVT:E42|HOUR:00
0.8,EVT:E42|LEVEL:INFO
0.7,EVT:E42|EVT:E7
0.7666666666666667,EVT:E21|EVT:E7
0.7666666666666667,COMP:libvirt_driver|EVT:E21
0.7666666666666667,COMP:compute_manager|EVT:E21
0.7666666666666667,COMP:libvirt_imagecache|EVT:E21
0.7666666666666667,EVT:E21|EVT:E27
0.7666666666666667,EVT:E21|EVT:E26
0.7666666666666667,EVT:E21|EVT:E25
0.7666666666666667,COMP:wsgi_server|EVT:E21
0.7666666666666667,EVT:E21|EVT:E35
0.7666666666666667,EVT:E21|EVT:E34
0.7666666666666667,EVT:E21|HOUR:00
0.7666666666666667,EVT:E21|LEVEL:INFO
0.6,EVT:E21|FLAG:FAILURE
0.6,EVT:E21|LEVEL:WARNING
0.5666666666666667,EVT:E21|EVT:E42
0.5666666666666667,EVT:E21|EVT:E36
0.7333333333333333,COMP:libvirt_driver|KW:delete
0.7333333333333333,COMP:compute_manager|KW:delete
0.7333333333333333,COMP:libvirt_imagecache|KW:delete
0.7333333333333333,EVT:E27|KW:delete
0.7333333333333333,EVT:E26|KW:delete
0.7333333333333333,EVT:E25|KW:delete
0.7333333333333333,COMP:wsgi_server|KW:delete
0.7333333333333333,EVT:E35|KW:delete
0.7333333333333333,EVT:E34|KW:delete
0.7333333333333333,HOUR:00|KW:delete
0.7333333333333333,KW:delete|LEVEL:INFO
0.6333333333333333,EVT:E7|KW:delete
0.6,EVT:E21|KW:delete
0.6,FLAG:FAILURE|KW:delete
0.6,KW:delete|LEVEL:WARNING
0.5666666666666667,EVT:E42|KW:delete
0.5666666666666667,EVT:E36|KW:delete
0.7333333333333333,EVT:E21|KW:spawn
0.7333333333333333,EVT:E7|KW:spawn
0.7333333333333333,COMP:libvirt_driver|KW:spawn
0.7333333333333333,COMP:compute_manager|KW:spawn
0.7333333333333333,COMP:libvirt_imagecache|KW:spawn
0.7333333333333333,EVT:E27|KW:spawn
0.7333333333333333,EVT:E26|KW:spawn
0.7333333333333333,EVT:E25|KW:spawn
0.7333333333333333,COMP:wsgi_server|KW:spawn
0.7333333333333333,EVT:E35|KW:spawn
0.7333333333333333,EVT:E34|KW:spawn
0.7333333333333333,HOUR:00|KW:spawn
0.7333333333333333,KW:spawn|LEVEL:INFO
0.6,KW:delete|KW:spawn
0.5666666666666667,FLAG:FAILURE|KW:spawn
0.5666666666666667,KW:spawn|LEVEL:WARNING
0.5333333333333333,EVT:E42|KW:spawn
0.5333333333333333,EVT:E36|KW:spawn
0.7333333333333333,KW:build|KW:spawn
0.7333333333333333,EVT:E21|KW:build
0.7333333333333333,EVT:E7|KW:build
0.7333333333333333,COMP:libvirt_driver|KW:build
0.7333333333333333,COMP:compute_manager|KW:build
0.7333333333333333,COMP:libvirt_imagecache|KW:build
0.7333333333333333,EVT:E27|KW:build
0.7333333333333333,EVT:E26|KW:build
0.7333333333333333,EVT:E25|KW:build
0.7333333333333333,COMP:wsgi_server|KW:build
0.7333333333333333,EVT:E35|KW:build
0.7333333333333333,EVT:E34|KW:build
0.7333333333333333,HOUR:00|KW:build
0.7333333333333333,KW:build|LEVEL:INFO
0.6,KW:build|KW:delete
0.5666666666666667,FLAG:FAILURE|KW:build
0.5666666666666667,KW:build|LEVEL:WARNING
0.5333333333333333,EVT:E42|KW:build
0.5333333333333333,EVT:E36|KW:build
0.7333333333333333,COMP:libvirt_driver|EVT:E8
0.7333333333333333,COMP:compute_manager|EVT:E8
0.7333333333333333,COMP:libvirt_imagecache|EVT:E8
0.7333333333333333,EVT:E27|EVT:E8
0.7333333333333333,EVT:E26|EVT:E8
0.7333333333333333,EVT:E25|EVT:E8
0.7333333333333333,COMP:wsgi_server|EVT:E8
0.7333333333333333,EVT:E35|EVT:E8
0.7333333333333333,EVT:E34|EVT:E8
0.7333333333333333,EVT:E8|HOUR:00
0.7333333333333333,EVT:E8|LEVEL:INFO
0.7,EVT:E8|KW:delete
0.6333333333333333,EVT:E8|FLAG:FAILURE
0.6333333333333333,EVT:E8|LEVEL:WARNING
0.6333333333333333,EVT:E7|EVT:E8
0.6,EVT:E42|EVT:E8
0.6,EVT:E36|EVT:E8
0.5666666666666667,EVT:E8|KW:build
0.5666666666666667,EVT:E8|KW:spawn
0.5666666666666667,EVT:E21|EVT:E8
0.7333333333333333,EVT:E21|EVT:E31
0.7333333333333333,EVT:E31|EVT:E7
0.7333333333333333,COMP:libvirt_driver|EVT:E31
0.7333333333333333,COMP:compute_manager|EVT:E31
0.7333333333333333,COMP:libvirt_imagecache|EVT:E31
0.7333333333333333,EVT:E27|EVT:E31
0.7333333333333333,EVT:E26|EVT:E31
0.7333333333333333,EVT:E25|EVT:E31
0.7333333333333333,COMP:wsgi_server|EVT:E31
0.7333333333333333,EVT:E31|EVT:E35
0.7333333333333333,EVT:E31|EVT:E34
0.7333333333333333,EVT:E31|HOUR:00
0.7333333333333333,EVT:E31|LEVEL:INFO
0.7,EVT:E31|KW:build
0.7,EVT:E31|KW:spawn
0.5666666666666667,EVT:E31|KW:delete
0.5666666666666667,EVT:E31|FLAG:FAILURE
0.5666666666666667,EVT:E31|LEVEL:WARNING
0.5333333333333333,EVT:E31|EVT:E8
0.5333333333333333,EVT:E31|EVT:E42
0.5333333333333333,EVT:E31|EVT:E36
0.7333333333333333,EVT:E9|KW:build
0.7333333333333333,EVT:E9|KW:spawn
0.7333333333333333,EVT:E21|EVT:E9
0.7333333333333333,EVT:E7|EVT:E9
0.7333333333333333,COMP:libvirt_driver|EVT:E9
0.7333333333333333,COMP:compute_manager|EVT:E9
0.7333333333333333,COMP:libvirt_imagecache|EVT:E9
0.7333333333333333,EVT:E27|EVT:E9
0.7333333333333333,EVT:E26|EVT:E9
0.7333333333333333,EVT:E25|EVT:E9
0.7333333333333333,COMP:wsgi_server|EVT:E9
0.7333333333333333,EVT:E35|EVT:E9
0.7333333333333333,EVT:E34|EVT:E9
0.7333333333333333,EVT:E9|HOUR:00
0.7333333333333333,EVT:E9|LEVEL:INFO
0.7,EVT:E31|EVT:E9
0.6,EVT:E9|KW:delete
0.5666666666666667,EVT:E8|EVT:E9
0.5666666666666667,EVT:E9|FLAG:FAILURE
0.5666666666666667,EVT:E9|LEVEL:WARNING
0.5333333333333333,EVT:E42|EVT:E9
0.5333333333333333,EVT:E36|EVT:E9
0.7333333333333333,EVT:E12|EVT:E9
0.7333333333333333,EVT:E12|KW:build
0.7333333333333333,EVT:E12|KW:spawn
0.7333333333333333,EVT:E12|EVT:E21
0.7333333333333333,EVT:E12|EVT:E7
0.7333333333333333,COMP:libvirt_driver|EVT:E12
0.7333333333333333,COMP:compute_manager|EVT:E12
0.7333333333333333,COMP:libvirt_imagecache|EVT:E12
0.7333333333333333,EVT:E12|EVT:E27
0.7333333333333333,EVT:E12|EVT:E26
0.7333333333333333,EVT:E12|EVT:E25
0.7333333333333333,COMP:wsgi_server|EVT:E12
0.7333333333333333,EVT:E12|EVT:E35
0.7333333333333333,EVT:E12|EVT:E34
0.7333333333333333,EVT:E12|HOUR:00
0.7333333333333333,EVT:E12|LEVEL:INFO
0.7,EVT:E12|EVT:E31
0.6,EVT:E12|KW:delete
0.5666666666666667,EVT:E12|EVT:E8
0.5666666666666667,EVT:E12|FLAG:FAILURE
0.5666666666666667,EVT:E12|LEVEL:WARNING
0.5333333333333333,EVT:E12|EVT:E42
0.5333333333333333,EVT:E12|EVT:E36
0.7333333333333333,EVT:E22|EVT:E7
0.7333333333333333,COMP:libvirt_driver|EVT:E22
0.7333333333333333,COMP:compute_manager|EVT:E22
0.7333333333333333,COMP:libvirt_imagecache|EVT:E22
0.7333333333333333,EVT:E22|EVT:E27
0.7333333333333333,EVT:E22|EVT:E26
0.7333333333333333,EVT:E22|EVT:E25
0.7333333333333333,COMP:wsgi_server|EVT:E22
0.7333333333333333,EVT:E22|EVT:E35
0.7333333333333333,EVT:E22|EVT:E34
0.7333333333333333,EVT:E22|HOUR:00
0.7333333333333333,EVT:E22|LEVEL:INFO
0.6,EVT:E22|EVT:E31
0.6,EVT:E21|EVT:E22
0.5666666666666667,EVT:E12|EVT:E22
0.5666666666666667,EVT:E22|EVT:E9
0.5666666666666667,EVT:E22|KW:build
0.5666666666666667,EVT:E22|KW:spawn
0.5666666666666667,EVT:E22|FLAG:FAILURE
0.5666666666666667,EVT:E22|LEVEL:WARNING
0.5333333333333333,EVT:E22|EVT:E42
0.5333333333333333,EVT:E22|EVT:E36
0.4666666666666667,EVT:E22|EVT:E8
0.4666666666666667,EVT:E22|KW:delete
0.7333333333333333,EVT:E11|KW:delete
0.7333333333333333,COMP:libvirt_driver|EVT:E11
0.7333333333333333,COMP:compute_manager|EVT:E11
0.7333333333333333,COMP:libvirt_imagecache|EVT:E11
0.7333333333333333,EVT:E11|EVT:E27
0.7333333333333333,EVT:E11|EVT:E26
0.7333333333333333,EVT:E11|EVT:E25
0.7333333333333333,COMP:wsgi_server|EVT:E11
0.7333333333333333,EVT:E11|EVT:E35
0.7333333333333333,EVT:E11|EVT:E34
0.7333333333333333,EVT:E11|HOUR:00
0.7333333333333333,EVT:E11|LEVEL:INFO
0.7,EVT:E11|EVT:E8
0.6333333333333333,EVT:E11|EVT:E7
0.6,EVT:E11|EVT:E12
0.6,EVT:E11|EVT:E9
0.6,EVT:E11|KW:build
0.6,EVT:E11|KW:spawn
0.6,EVT:E11|EVT:E21
0.6,EVT:E11|FLAG:FAILURE
0.6,EVT:E11|LEVEL:WARNING
0.5666666666666667,EVT:E11|EVT:E31
0.5666666666666667,EVT:E11|EVT:E42
0.5666666666666667,EVT:E11|EVT:E36
0.4666666666666667,EVT:E11|EVT:E22
0.7333333333333333,EVT:E12|EVT:E15
0.7333333333333333,EVT:E15|EVT:E9
0.7333333333333333,EVT:E15|KW:build
0.7333333333333333,EVT:E15|KW:spawn
0.7333333333333333,EVT:E15|EVT:E21
0.7333333333333333,EVT:E15|EVT:E7
0.7333333333333333,COMP:libvirt_driver|EVT:E15
0.7333333333333333,COMP:compute_manager|EVT:E15
0.7333333333333333,COMP:libvirt_imagecache|EVT:E15
0.7333333333333333,EVT:E15|EVT:E27
0.7333333333333333,EVT:E15|EVT:E26
0.7333333333333333,EVT:E15|EVT:E25
0.7333333333333333,COMP:wsgi_server|EVT:E15
0.7333333333333333,EVT:E15|EVT:E35
0.7333333333333333,EVT:E15|EVT:E34
0.7333333333333333,EVT:E15|HOUR:00
0.7333333333333333,EVT:E15|LEVEL:INFO
0.7,EVT:E15|EVT:E31
0.6,EVT:E11|EVT:E15
0.6,EVT:E15|KW:delete
0.5666666666666667,EVT:E15|EVT:E22
0.5666666666666667,EVT:E15|EVT:E8
0.5666666666666667,EVT:E15|FLAG:FAILURE
0.5666666666666667,EVT:E15|LEVEL:WARNING
0.5333333333333333,EVT:E15|EVT:E42
0.5333333333333333,EVT:E15|EVT:E36
0.7333333333333333,COMP:compute_server_external_events|EVT:E31
0.7333333333333333,COMP:compute_server_external_events|EVT:E21
0.7333333333333333,COMP:compute_server_external_events|EVT:E7
0.7333333333333333,COMP:compute_server_external_events|COMP:libvirt_driver
0.7333333333333333,COMP:compute_manager|COMP:compute_server_external_events
0.7333333333333333,COMP:compute_server_external_events|COMP:libvirt_imagecache
0.7333333333333333,COMP:compute_server_external_events|EVT:E27
0.7333333333333333,COMP:compute_server_external_events|EVT:E26
0.7333333333333333,COMP:compute_server_external_events|EVT:E25
0.7333333333333333,COMP:compute_server_external_events|COMP:wsgi_server
0.7333333333333333,COMP:compute_server_external_events|EVT:E35
0.7333333333333333,COMP:compute_server_external_events|EVT:E34
0.7333333333333333,COMP:compute_server_external_events|HOUR:00
0.7333333333333333,COMP:compute_server_external_events|LEVEL:INFO
0.7,COMP:compute_server_external_events|EVT:E15
0.7,COMP:compute_server_external_events|EVT:E12
0.7,COMP:compute_server_external_events|EVT:E9
0.7,COMP:compute_server_external_events|KW:build
0.7,COMP:compute_server_external_events|KW:spawn
0.6,COMP:compute_server_external_events|EVT:E22
0.5666666666666667,COMP:compute_server_external_events|EVT:E11
0.5666666666666667,COMP:compute_server_external_events|KW:delete
0.5666666666666667,COMP:compute_server_external_events|FLAG:FAILURE
0.5666666666666667,COMP:compute_server_external_events|LEVEL:WARNING
0.5333333333333333,COMP:compute_server_external_events|EVT:E8
0.5333333333333333,COMP:compute_server_external_events|EVT:E42
0.5333333333333333,COMP:compute_server_external_events|EVT:E36
0.7333333333333333,EVT:E11|EVT:E24
0.7333333333333333,EVT:E24|KW:delete
0.7333333333333333,COMP:libvirt_driver|EVT:E24
0.7333333333333333,COMP:compute_manager|EVT:E24
0.7333333333333333,COMP:libvirt_imagecache|EVT:E24
0.7333333333333333,EVT:E24|EVT:E27
0.7333333333333333,EVT:E24|EVT:E26
0.7333333333333333,EVT:E24|EVT:E25
0.7333333333333333,COMP:wsgi_server|EVT:E24
0.7333333333333333,EVT:E24|EVT:E35
0.7333333333333333,EVT:E24|EVT:E34
0.7333333333333333,EVT:E24|HOUR:00
0.7333333333333333,EVT:E24|LEVEL:INFO
0.7,EVT:E24|EVT:E8
0.6333333333333333,EVT:E24|EVT:E7
0.6,EVT:E15|EVT:E24
0.6,EVT:E12|EVT:E24
0.6,EVT:E24|EVT:E9
0.6,EVT:E24|KW:build
0.6,EVT:E24|KW:spawn
0.6,EVT:E21|EVT:E24
0.6,EVT:E24|FLAG:FAILURE
0.6,EVT:E24|LEVEL:WARNING
0.5666666666666667,COMP:compute_server_external_events|EVT:E24
0.5666666666666667,EVT:E24|EVT:E31
0.5666666666666667,EVT:E24|EVT:E42
0.5666666666666667,EVT:E24|EVT:E36
0.4666666666666667,EVT:E22|EVT:E24
0.7333333333333333,EVT:E20|EVT:E22
0.7333333333333333,EVT:E20|EVT:E7
0.7333333333333333,COMP:libvirt_driver|EVT:E20
0.7333333333333333,COMP:compute_manager|EVT:E20
0.7333333333333333,COMP:libvirt_imagecache|EVT:E20
0.7333333333333333,EVT:E20|EVT:E27
0.7333333333333333,EVT:E20|EVT:E26
0.7333333333333333,EVT:E20|EVT:E25
0.7333333333333333,COMP:wsgi_server|EVT:E20
0.7333333333333333,EVT:E20|EVT:E35
0.7333333333333333,EVT:E20|EVT:E34
0.7333333333333333,EVT:E20|HOUR:00
0.7333333333333333,EVT:E20|LEVEL:INFO
0.6,COMP:compute_server_external_events|EVT:E20
0.6,EVT:E20|EVT:E31
0.6,EVT:E20|EVT:E21
0.5666666666666667,EVT:E15|EVT:E20
0.5666666666666667,EVT:E12|EVT:E20
0.5666666666666667,EVT:E20|EVT:E9
0.5666666666666667,EVT:E20|KW:build
0.5666666666666667,EVT:E20|KW:spawn
0.5666666666666667,EVT:E20|FLAG:FAILURE
0.5666666666666667,EVT:E20|LEVEL:WARNING
0.5333333333333333,EVT:E20|EVT:E42
0.5333333333333333,EVT:E20|EVT:E36
0.4666666666666667,EVT:E20|EVT:E24
0.4666666666666667,EVT:E11|EVT:E20
0.4666666666666667,EVT:E20|EVT:E8
0.4666666666666667,EVT:E20|KW:delete
0.7,EVT:E37|EVT:E42
0.7,EVT:E36|EVT:E37
0.7,EVT:E37|FLAG:FAILURE
0.7,EVT:E37|LEVEL:WARNING
0.7,COMP:libvirt_driver|EVT:E37
0.7,COMP:compute_manager|EVT:E37
0.7,COMP:libvirt_imagecache|EVT:E37
0.7,EVT:E27|EVT:E37
0.7,EVT:E26|EVT:E37
0.7,EVT:E25|EVT:E37
0.7,COMP:wsgi_server|EVT:E37
0.7,EVT:E35|EVT:E37
0.7,EVT:E34|EVT:E37
0.7,EVT:E37|HOUR:00
0.7,EVT:E37|LEVEL:INFO
0.6,EVT:E37|EVT:E7
0.5,EVT:E37|EVT:E8
0.4666666666666667,EVT:E24|EVT:E37
0.4666666666666667,EVT:E11|EVT:E37
0.4666666666666667,EVT:E37|KW:delete
0.4666666666666667,EVT:E21|EVT:E37
0.43333333333333335,EVT:E20|EVT:E37
0.43333333333333335,COMP:compute_server_external_events|EVT:E37
0.43333333333333335,EVT:E15|EVT:E37
0.43333333333333335,EVT:E22|EVT:E37
0.43333333333333335,EVT:E12|EVT:E37
0.43333333333333335,EVT:E37|EVT:E9
0.43333333333333335,EVT:E31|EVT:E37
0.43333333333333335,EVT:E37|KW:build
0.43333333333333335,EVT:E37|KW:spawn
0.6,EVT:E1|EVT:E37
0.7,COMP:libvirt_driver|KW:exception
0.7,COMP:compute_manager|KW:exception
0.7,COMP:libvirt_imagecache|KW:exception
0.7,EVT:E27|KW:exception
0.7,EVT:E26|KW:exception
0.7,EVT:E25|KW:exception
0.7,COMP:wsgi_server|KW:exception
0.7,EVT:E35|KW:exception
0.7,EVT:E34|KW:exception
0.7,HOUR:00|KW:exception
0.7,KW:exception|LEVEL:INFO
0.6666666666666666,EVT:E42|KW:exception
0.6666666666666666,EVT:E36|KW:exception
0.6666666666666666,FLAG:FAILURE|KW:exception
0.6666666666666666,KW:exception|LEVEL:WARNING
0.6333333333333333,EVT:E8|KW:exception
0.6,EVT:E24|KW:exception
0.6,EVT:E11|KW:exception
0.6,KW:delete|KW:exception
0.6,EVT:E7|KW:exception
0.5666666666666667,EVT:E37|KW:exception
0.4666666666666667,EVT:E15|KW:exception
0.4666666666666667,EVT:E12|KW:exception
0.4666666666666667,EVT:E9|KW:exception
0.4666666666666667,KW:build|KW:exception
0.4666666666666667,KW:exception|KW:spawn
0.4666666666666667,EVT:E21|KW:exception
0.43333333333333335,EVT:E20|KW:exception
0.43333333333333335,COMP:compute_server_external_events|KW:exception
0.43333333333333335,EVT:E22|KW:exception
0.43333333333333335,EVT:E31|KW:exception
0.4666666666666667,EVT:E1|KW:exception
0.7,EVT:E33|KW:exception
0.7,COMP:libvirt_driver|EVT:E33
0.7,COMP:compute_manager|EVT:E33
0.7,COMP:libvirt_imagecache|EVT:E33
0.7,EVT:E27|EVT:E33
0.7,EVT:E26|EVT:E33
0.7,EVT:E25|EVT:E33
0.7,COMP:wsgi_server|EVT:E33
0.7,EVT:E33|EVT:E35
0.7,EVT:E33|EVT:E34
0.7,EVT:E33|HOUR:00
0.7,EVT:E33|LEVEL:INFO
0.6666666666666666,EVT:E33|EVT:E42
0.6666666666666666,EVT:E33|EVT:E36
0.6666666666666666,EVT:E33|FLAG:FAILURE
0.6666666666666666,EVT:E33|LEVEL:WARNING
0.6333333333333333,EVT:E33|EVT:E8
0.6,EVT:E24|EVT:E33
0.6,EVT:E11|EVT:E33
0.6,EVT:E33|KW:delete
0.6,EVT:E33|EVT:E7
0.5666666666666667,EVT:E33|EVT:E37
0.4666666666666667,EVT:E15|EVT:E33
0.4666666666666667,EVT:E12|EVT:E33
0.4666666666666667,EVT:E33|EVT:E9
0.4666666666666667,EVT:E33|KW:build
0.4666666666666667,EVT:E33|KW:spawn
0.4666666666666667,EVT:E21|EVT:E33
0.43333333333333335,EVT:E20|EVT:E33
0.43333333333333335,COMP:compute_server_external_events|EVT:E33
0.43333333333333335,EVT:E22|EVT:E33
0.43333333333333335,EVT:E31|EVT:E33
0.4666666666666667,EVT:E16|EVT:E33
0.4666666666666667,EVT:E10|EVT:E33
0.4666666666666667,EVT:E1|EVT:E33
0.7,COMP:libvirt_driver|EVT:E5
0.7,COMP:compute_manager|EVT:E5
0.7,COMP:libvirt_imagecache|EVT:E5
0.7,EVT:E27|EVT:E5
0.7,EVT:E26|EVT:E5
0.7,EVT:E25|EVT:E5
0.7,COMP:wsgi_server|EVT:E5
0.7,EVT:E35|EVT:E5
0.7,EVT:E34|EVT:E5
0.7,EVT:E5|HOUR:00
0.7,EVT:E5|LEVEL:INFO
0.6666666666666666,EVT:E33|EVT:E5
0.6666666666666666,EVT:E5|KW:exception
0.6666666666666666,EVT:E5|EVT:E8
0.6666666666666666,EVT:E5|FLAG:FAILURE
0.6666666666666666,EVT:E5|LEVEL:WARNING
0.6333333333333333,EVT:E24|EVT:E5
0.6333333333333333,EVT:E11|EVT:E5
0.6333333333333333,EVT:E5|KW:delete
0.6333333333333333,EVT:E42|EVT:E5
0.6333333333333333,EVT:E36|EVT:E5
0.6,EVT:E5|EVT:E7
0.5333333333333333,EVT:E37|EVT:E5
0.5,EVT:E15|EVT:E5
0.5,EVT:E12|EVT:E5
0.5,EVT:E5|EVT:E9
0.5,EVT:E5|KW:build
0.5,EVT:E5|KW:spawn
0.5,EVT:E21|EVT:E5
0.4666666666666667,COMP:compute_server_external_events|EVT:E5
0.4666666666666667,EVT:E31|EVT:E5
0.43333333333333335,EVT:E20|EVT:E5
0.43333333333333335,EVT:E22|EVT:E5
0.43333333333333335,EVT:E5|EVT:E6
0.43333333333333335,EVT:E16|EVT:E5
0.43333333333333335,EVT:E10|EVT:E5
0.43333333333333335,EVT:E1|EVT:E5
0.7,EVT:E4|EVT:E5
0.7,COMP:libvirt_driver|EVT:E4
0.7,COMP:compute_manager|EVT:E4
0.7,COMP:libvirt_imagecache|EVT:E4
0.7,EVT:E27|EVT:E4
