antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
COMP:compute_manager,EVT:E35,0.5755813953488372,0.47674418604651164,0.38953488372093026,0.6767676767676768,1.4195614683419562,1.0,0.11512979989183342,1.618822674418605,0.6963811081578409,0.587719298245614,0.3822671156004489,0.746920423749692
EVT:E7,COMP:compute_manager,0.2441860465116279,0.5755813953488372,0.2441860465116279,1.0,1.7373737373737372,1.0,0.10363710113574903,inf,0.5615384615384614,0.4242424242424242,1.0,0.7121212121212122
COMP:libvirt_driver,COMP:libvirt_imagecache,0.38953488372093026,0.6511627906976745,0.29651162790697677,0.7611940298507462,1.1689765458422174,1.0,0.0428610059491617,1.460755813953488,0.23678804855275437,0.39843750000000006,0.31542288557213916,0.6082755863539445
COMP:libvirt_driver,COMP:wsgi_server,0.38953488372093026,0.9302325581395349,0.38953488372093026,1.0,1.075,1.0,0.02717685235262307,inf,0.11428571428571441,0.41875,1.0,0.709375
COMP:libvirt_driver,EVT:E25,0.38953488372093026,0.9069767441860465,0.38953488372093026,1.0,1.1025641025641026,1.0,0.036235803136830724,inf,0.1523809523809524,0.4294871794871795,1.0,0.7147435897435898
EVT:E26,COMP:libvirt_driver,0.37209302325581395,0.38953488372093026,0.26744186046511625,0.7187499999999999,1.845149253731343,1.0,0.12249864791779336,2.1705426356589137,0.7294685990338162,0.5411764705882351,0.539285714285714,0.7026585820895521
COMP:libvirt_driver,EVT:E26,0.38953488372093026,0.37209302325581395,0.26744186046511625,0.6865671641791044,1.845149253731343,1.0,0.12249864791779336,2.003322259136212,0.750310559006211,0.5411764705882351,0.5008291873963514,0.7026585820895521
COMP:libvirt_driver,EVT:E27,0.38953488372093026,0.47674418604651164,0.2616279069767442,0.6716417910447761,1.4088096104841643,1.0,0.07591941590048676,1.593551797040169,0.4753439153439154,0.43269230769230776,0.37247097844112753,0.6102111394248271
EVT:E27,COMP:libvirt_driver,0.47674418604651164,0.38953488372093026,0.2616279069767442,0.5487804878048781,1.4088096104841645,1.0,0.07591941590048676,1.3529226901319926,0.5545679012345679,0.43269230769230776,0.26085946573751456,0.6102111394248271
EVT:E34,COMP:libvirt_driver,0.47674418604651164,0.38953488372093026,0.2616279069767442,0.5487804878048781,1.4088096104841645,1.0,0.07591941590048676,1.3529226901319926,0.5545679012345679,0.43269230769230776,0.26085946573751456,0.6102111394248271
COMP:libvirt_driver,EVT:E34,0.38953488372093026,0.47674418604651164,0.2616279069767442,0.6716417910447761,1.4088096104841643,1.0,0.07591941590048676,1.593551797040169,0.4753439153439154,0.43269230769230776,0.37247097844112753,0.6102111394248271
EVT:E35,COMP:libvirt_driver,0.47674418604651164,0.38953488372093026,0.2616279069767442,0.5487804878048781,1.4088096104841645,1.0,0.07591941590048676,1.3529226901319926,0.5545679012345679,0.43269230769230776,0.26085946573751456,0.6102111394248271
COMP:libvirt_driver,EVT:E35,0.38953488372093026,0.47674418604651164,0.2616279069767442,0.6716417910447761,1.4088096104841643,1.0,0.07591941590048676,1.593551797040169,0.4753439153439154,0.43269230769230776,0.37247097844112753,0.6102111394248271
EVT:E26,COMP:libvirt_imagecache,0.37209302325581395,0.6511627906976745,0.29069767441860467,0.7812500000000001,1.1997767857142858,1.0,0.04840454299621416,1.5946843853820605,0.2651851851851851,0.39682539682539686,0.3729166666666669,0.6138392857142858
COMP:libvirt_imagecache,EVT:E27,0.6511627906976745,0.47674418604651164,0.47674418604651164,0.7321428571428571,1.5357142857142856,1.0,0.1663061114115738,1.9534883720930232,1.0,0.7321428571428571,0.4880952380952379,0.8660714285714286
EVT:E27,COMP:libvirt_imagecache,0.47674418604651164,0.6511627906976745,0.47674418604651164,1.0,1.5357142857142856,1.0,0.1663061114115738,inf,0.6666666666666665,0.7321428571428571,1.0,0.8660714285714286
EVT:E34,COMP:libvirt_imagecache,0.47674418604651164,0.6511627906976745,0.47674418604651164,1.0,1.5357142857142856,1.0,0.1663061114115738,inf,0.6666666666666665,0.7321428571428571,1.0,0.8660714285714286
COMP:libvirt_imagecache,EVT:E34,0.6511627906976745,0.47674418604651164,0.47674418604651164,0.7321428571428571,1.5357142857142856,1.0,0.1663061114115738,1.9534883720930232,1.0,0.7321428571428571,0.4880952380952379,0.8660714285714286
EVT:E35,COMP:libvirt_imagecache,0.47674418604651164,0.6511627906976745,0.47674418604651164,1.0,1.5357142857142856,1.0,0.1663061114115738,inf,0.6666666666666665,0.7321428571428571,1.0,0.8660714285714286
COMP:libvirt_imagecache,EVT:E35,0.6511627906976745,0.47674418604651164,0.47674418604651164,0.7321428571428571,1.5357142857142856,1.0,0.1663061114115738,1.9534883720930232,1.0,0.7321428571428571,0.4880952380952379,0.8660714285714286
EVT:E36,COMP:libvirt_imagecache,0.1744186046511628,0.6511627906976745,0.1744186046511628,1.0,1.5357142857142856,1.0,0.06084369929691724,inf,0.4225352112676055,0.26785714285714285,1.0,0.6339285714285714
EVT:E42,COMP:libvirt_imagecache,0.1744186046511628,0.6511627906976745,0.1744186046511628,1.0,1.5357142857142856,1.0,0.06084369929691724,inf,0.4225352112676055,0.26785714285714285,1.0,0.6339285714285714
EVT:E7,COMP:libvirt_imagecache,0.2441860465116279,0.6511627906976745,0.20930232558139536,0.8571428571428571,1.3163265306122447,1.0,0.05029745808545161,2.441860465116278,0.317948717948718,0.3050847457627119,0.5904761904761903,0.5892857142857142
FLAG:FAILURE,COMP:libvirt_imagecache,0.18023255813953487,0.6511627906976745,0.18023255813953487,1.0,1.5357142857142856,1.0,0.06287182260681448,inf,0.42553191489361697,0.27678571428571425,1.0,0.6383928571428571
LEVEL:WARNING,COMP:libvirt_imagecache,0.18023255813953487,0.6511627906976745,0.18023255813953487,1.0,1.5357142857142856,1.0,0.06287182260681448,inf,0.42553191489361697,0.27678571428571425,1.0,0.6383928571428571
EVT:E25,COMP:wsgi_server,0.9069767441860465,0.9302325581395349,0.9069767441860465,1.0,1.075,1.0,0.06327744726879392,inf,0.7499999999999993,0.975,1.0,0.9875
COMP:wsgi_server,EVT:E25,0.9302325581395349,0.9069767441860465,0.9069767441860465,0.975,1.075,1.0,0.06327744726879392,3.7209302325581386,0.9999999999999996,0.975,0.73125,0.9875
EVT:E26,COMP:wsgi_server,0.37209302325581395,0.9302325581395349,0.37209302325581395,1.0,1.075,1.0,0.025959978366684677,inf,0.11111111111111104,0.39999999999999997,1.0,0.7
COMP:wsgi_server,EVT:E27,0.9302325581395349,0.47674418604651164,0.47674418604651164,0.5125,1.075,1.0,0.03326122228231476,1.073345259391771,0.9999999999999998,0.5125,0.06833333333333322,0.75625
EVT:E27,COMP:wsgi_server,0.47674418604651164,0.9302325581395349,0.47674418604651164,1.0,1.075,1.0,0.03326122228231476,inf,0.1333333333333333,0.5125,1.0,0.75625
EVT:E34,COMP:wsgi_server,0.47674418604651164,0.9302325581395349,0.47674418604651164,1.0,1.075,1.0,0.03326122228231476,inf,0.1333333333333333,0.5125,1.0,0.75625
COMP:wsgi_server,EVT:E34,0.9302325581395349,0.47674418604651164,0.47674418604651164,0.5125,1.075,1.0,0.03326122228231476,1.073345259391771,0.9999999999999998,0.5125,0.06833333333333322,0.75625
EVT:E35,COMP:wsgi_server,0.47674418604651164,0.9302325581395349,0.47674418604651164,1.0,1.075,1.0,0.03326122228231476,inf,0.1333333333333333,0.5125,1.0,0.75625
COMP:wsgi_server,EVT:E35,0.9302325581395349,0.47674418604651164,0.47674418604651164,0.5125,1.075,1.0,0.03326122228231476,1.073345259391771,0.9999999999999998,0.5125,0.06833333333333322,0.75625
EVT:E7,COMP:wsgi_server,0.2441860465116279,0.9302325581395349,0.2441860465116279,1.0,1.075,1.0,0.017036235803136845,inf,0.0923076923076924,0.2625,1.0,0.63125
EVT:E25,EVT:E27,0.9069767441860465,0.47674418604651164,0.47674418604651164,0.5256410256410257,1.1025641025641026,1.0,0.04434829637641974,1.1030798240100568,1.0000000000000007,0.5256410256410257,0.09344729344729345,0.7628205128205128
EVT:E27,EVT:E25,0.47674418604651164,0.9069767441860465,0.47674418604651164,1.0,1.1025641025641026,1.0,0.04434829637641974,inf,0.17777777777777795,0.5256410256410257,1.0,0.7628205128205128
EVT:E25,EVT:E34,0.9069767441860465,0.47674418604651164,0.47674418604651164,0.5256410256410257,1.1025641025641026,1.0,0.04434829637641974,1.1030798240100568,1.0000000000000007,0.5256410256410257,0.09344729344729345,0.7628205128205128
EVT:E34,EVT:E25,0.47674418604651164,0.9069767441860465,0.47674418604651164,1.0,1.1025641025641026,1.0,0.04434829637641974,inf,0.17777777777777795,0.5256410256410257,1.0,0.7628205128205128
EVT:E25,EVT:E35,0.9069767441860465,0.47674418604651164,0.47674418604651164,0.5256410256410257,1.1025641025641026,1.0,0.04434829637641974,1.1030798240100568,1.0000000000000007,0.5256410256410257,0.09344729344729345,0.7628205128205128
EVT:E35,EVT:E25,0.47674418604651164,0.9069767441860465,0.47674418604651164,1.0,1.1025641025641026,1.0,0.04434829637641974,inf,0.17777777777777795,0.5256410256410257,1.0,0.7628205128205128
EVT:E7,EVT:E25,0.2441860465116279,0.9069767441860465,0.2441860465116279,1.0,1.1025641025641026,1.0,0.022714981070849127,inf,0.1230769230769232,0.2692307692307693,1.0,0.6346153846153846
EVT:E34,EVT:E27,0.47674418604651164,0.47674418604651164,0.47674418604651164,1.0,2.097560975609756,1.0,0.24945916711736074,inf,0.9999999999999999,1.0,1.0,1.0
EVT:E27,EVT:E34,0.47674418604651164,0.47674418604651164,0.47674418604651164,1.0,2.097560975609756,1.0,0.24945916711736074,inf,0.9999999999999999,1.0,1.0,1.0
EVT:E35,EVT:E27,0.47674418604651164,0.47674418604651164,0.47674418604651164,1.0,2.097560975609756,1.0,0.24945916711736074,inf,0.9999999999999999,1.0,1.0,1.0
EVT:E27,EVT:E35,0.47674418604651164,0.47674418604651164,0.47674418604651164,1.0,2.097560975609756,1.0,0.24945916711736074,inf,0.9999999999999999,1.0,1.0,1.0
EVT:E7,EVT:E27,0.2441860465116279,0.47674418604651164,0.20930232558139536,0.8571428571428571,1.797909407665505,1.0,0.09288804759329368,3.6627906976744176,0.5871794871794871,0.40909090909090917,0.7269841269841268,0.6480836236933798
EVT:E35,EVT:E34,0.47674418604651164,0.47674418604651164,0.47674418604651164,1.0,2.097560975609756,1.0,0.24945916711736074,inf,0.9999999999999999,1.0,1.0,1.0
EVT:E34,EVT:E35,0.47674418604651164,0.47674418604651164,0.47674418604651164,1.0,2.097560975609756,1.0,0.24945916711736074,inf,0.9999999999999999,1.0,1.0,1.0
EVT:E7,EVT:E34,0.2441860465116279,0.47674418604651164,0.20930232558139536,0.8571428571428571,1.797909407665505,1.0,0.09288804759329368,3.6627906976744176,0.5871794871794871,0.40909090909090917,0.7269841269841268,0.6480836236933798
EVT:E7,EVT:E35,0.2441860465116279,0.47674418604651164,0.20930232558139536,0.8571428571428571,1.797909407665505,1.0,0.09288804759329368,3.6627906976744176,0.5871794871794871,0.40909090909090917,0.7269841269841268,0.6480836236933798
EVT:E42,EVT:E36,0.1744186046511628,0.1744186046511628,0.1744186046511628,1.0,5.733333333333333,1.0,0.14399675500270417,inf,1.0,1.0,1.0,1.0
EVT:E36,EVT:E42,0.1744186046511628,0.1744186046511628,0.1744186046511628,1.0,5.733333333333333,1.0,0.14399675500270417,inf,1.0,1.0,1.0,1.0
FLAG:FAILURE,EVT:E36,0.18023255813953487,0.1744186046511628,0.1744186046511628,0.9677419354838711,5.548387096774194,1.0,0.14298269334775554,25.593023255814064,1.0,0.9677419354838712,0.9609268514311678,0.9838709677419355
EVT:E36,FLAG:FAILURE,0.1744186046511628,0.18023255813953487,0.1744186046511628,1.0,5.548387096774194,1.0,0.14298269334775554,inf,0.9929577464788731,0.9677419354838712,1.0,0.9838709677419355
EVT:E36,LEVEL:WARNING,0.1744186046511628,0.18023255813953487,0.1744186046511628,1.0,5.548387096774194,1.0,0.14298269334775554,inf,0.9929577464788731,0.9677419354838712,1.0,0.9838709677419355
LEVEL:WARNING,EVT:E36,0.18023255813953487,0.1744186046511628,0.1744186046511628,0.9677419354838711,5.548387096774194,1.0,0.14298269334775554,25.593023255814064,1.0,0.9677419354838712,0.9609268514311678,0.9838709677419355
FLAG:FAILURE,EVT:E42,0.18023255813953487,0.1744186046511628,0.1744186046511628,0.9677419354838711,5.548387096774194,1.0,0.14298269334775554,25.593023255814064,1.0,0.9677419354838712,0.9609268514311678,0.9838709677419355
EVT:E42,FLAG:FAILURE,0.1744186046511628,0.18023255813953487,0.1744186046511628,1.0,5.548387096774194,1.0,0.14298269334775554,inf,0.9929577464788731,0.9677419354838712,1.0,0.9838709677419355
EVT:E42,LEVEL:WARNING,0.1744186046511628,0.18023255813953487,0.1744186046511628,1.0,5.548387096774194,1.0,0.14298269334775554,inf,0.9929577464788731,0.9677419354838712,1.0,0.9838709677419355
LEVEL:WARNING,EVT:E42,0.18023255813953487,0.1744186046511628,0.1744186046511628,0.9677419354838711,5.548387096774194,1.0,0.14298269334775554,25.593023255814064,1.0,0.9677419354838712,0.9609268514311678,0.9838709677419355
FLAG:FAILURE,LEVEL:WARNING,0.18023255813953487,0.18023255813953487,0.18023255813953487,1.0,5.548387096774194,1.0,0.14774878312601405,inf,1.0,1.0,1.0,1.0
LEVEL:WARNING,FLAG:FAILURE,0.18023255813953487,0.18023255813953487,0.18023255813953487,1.0,5.548387096774194,1.0,0.14774878312601405,inf,1.0,1.0,1.0,1.0
COMP:compute_manager|COMP:libvirt_imagecache,COMP:libvirt_driver,0.4127906976744186,0.38953488372093026,0.27325581395348836,0.6619718309859155,1.6993903720832457,1.0,0.11245943753380203,1.8059593023255813,0.7008637033916156,0.5164835164835164,0.44627766599597585,0.6817321841496742
COMP:libvirt_driver|COMP:libvirt_imagecache,COMP:compute_manager,0.29651162790697677,0.5755813953488372,0.27325581395348836,0.9215686274509803,1.601109130520895,1.0,0.10258923742563544,5.411337209302322,0.5336732899595568,0.4563106796116505,0.8152027934461454,0.6981580510992276
COMP:compute_manager|COMP:libvirt_driver,COMP:libvirt_imagecache,0.36046511627906974,0.6511627906976745,0.27325581395348836,0.7580645161290324,1.1641705069124424,1.0,0.03853434288804758,1.4418604651162794,0.2205029013539651,0.3700787401574803,0.30645161290322603,0.5888536866359447
COMP:libvirt_driver,COMP:compute_manager|COMP:libvirt_imagecache,0.38953488372093026,0.4127906976744186,0.27325581395348836,0.7014925373134328,1.6993903720832455,1.0,0.11245943753380203,1.9671511627906968,0.6741641337386017,0.5164835164835164,0.49165065760307364,0.6817321841496742
COMP:compute_manager|COMP:wsgi_server,COMP:libvirt_driver,0.5755813953488372,0.38953488372093026,0.36046511627906974,0.6262626262626262,1.607718980853309,1.0,0.13625608436992964,1.6334066624764296,0.8906319045514801,0.596153846153846,0.3877825877825876,0.7758178802954921
COMP:libvirt_driver|COMP:wsgi_server,COMP:compute_manager,0.38953488372093026,0.5755813953488372,0.36046511627906974,0.9253731343283581,1.607718980853309,1.0,0.13625608436992964,5.687209302325573,0.6192012288786481,0.596153846153846,0.8241668370476383,0.7758178802954921
COMP:compute_manager|COMP:libvirt_driver,COMP:wsgi_server,0.36046511627906974,0.9302325581395349,0.36046511627906974,1.0,1.075,1.0,0.025148729042725804,inf,0.10909090909090911,0.38749999999999996,1.0,0.69375
COMP:compute_manager,COMP:libvirt_driver|COMP:wsgi_server,0.5755813953488372,0.38953488372093026,0.36046511627906974,0.6262626262626262,1.607718980853309,1.0,0.13625608436992964,1.6334066624764296,0.8906319045514801,0.596153846153846,0.3877825877825876,0.7758178802954921
COMP:libvirt_driver,COMP:compute_manager|COMP:wsgi_server,0.38953488372093026,0.5755813953488372,0.36046511627906974,0.9253731343283581,1.607718980853309,1.0,0.13625608436992964,5.687209302325573,0.6192012288786481,0.596153846153846,0.8241668370476383,0.7758178802954921
COMP:compute_manager|EVT:E25,COMP:libvirt_driver,0.5755813953488372,0.38953488372093026,0.36046511627906974,0.6262626262626262,1.607718980853309,1.0,0.13625608436992964,1.6334066624764296,0.8906319045514801,0.596153846153846,0.3877825877825876,0.7758178802954921
COMP:libvirt_driver|EVT:E25,COMP:compute_manager,0.38953488372093026,0.5755813953488372,0.36046511627906974,0.9253731343283581,1.607718980853309,1.0,0.13625608436992964,5.687209302325573,0.6192012288786481,0.596153846153846,0.8241668370476383,0.7758178802954921
COMP:compute_manager|COMP:libvirt_driver,EVT:E25,0.36046511627906974,0.9069767441860465,0.36046511627906974,1.0,1.1025641025641026,1.0,0.033531638723634405,inf,0.1454545454545455,0.39743589743589736,1.0,0.6987179487179487
COMP:compute_manager,COMP:libvirt_driver|EVT:E25,0.5755813953488372,0.38953488372093026,0.36046511627906974,0.6262626262626262,1.607718980853309,1.0,0.13625608436992964,1.6334066624764296,0.8906319045514801,0.596153846153846,0.3877825877825876,0.7758178802954921
COMP:libvirt_driver,COMP:compute_manager|EVT:E25,0.38953488372093026,0.5755813953488372,0.36046511627906974,0.9253731343283581,1.607718980853309,1.0,0.13625608436992964,5.687209302325573,0.6192012288786481,0.596153846153846,0.8241668370476383,0.7758178802954921
COMP:compute_manager|EVT:E26,COMP:libvirt_driver,0.26744186046511625,0.38953488372093026,0.23837209302325582,0.891304347826087,2.2881245944192083,1.0,0.1341941590048675,5.616279069767446,0.7684862562911344,0.5694444444444443,0.8219461697722569,0.7516223231667749
COMP:libvirt_driver|EVT:E26,COMP:compute_manager,0.26744186046511625,0.5755813953488372,0.23837209302325582,0.891304347826087,1.5485287659200704,1.0,0.08443753380205518,3.9046511627907,0.48354626403406903,0.3942307692307693,0.7438951756998214,0.6527228809837505
COMP:compute_manager|COMP:libvirt_driver,EVT:E26,0.36046511627906974,0.37209302325581395,0.23837209302325582,0.6612903225806452,1.7772177419354842,1.0,0.10424553812871826,1.853820598006645,0.6838137472283815,0.4823529411764706,0.4605734767025091,0.6509576612903226
EVT:E26,COMP:compute_manager|COMP:libvirt_driver,0.37209302325581395,0.36046511627906974,0.23837209302325582,0.640625,1.777217741935484,1.0,0.10424553812871826,1.7795753286147624,0.6964769647696478,0.4823529411764706,0.43806818181818186,0.6509576612903226
COMP:libvirt_driver,COMP:compute_manager|EVT:E26,0.38953488372093026,0.26744186046511625,0.23837209302325582,0.6119402985074627,2.2881245944192083,1.0,0.1341941590048675,1.8877459749552772,0.9221835075493613,0.5694444444444443,0.47026770907367926,0.7516223231667749
COMP:compute_manager|COMP:libvirt_driver,EVT:E27,0.36046511627906974,0.47674418604651164,0.2616279069767442,0.7258064516129032,1.5224232887490166,1.0,0.08977825851811794,1.9083447332421344,0.5365656565656567,0.45454545454545464,0.4759856630824372,0.6372934697088907
COMP:libvirt_driver|EVT:E27,COMP:compute_manager,0.2616279069767442,0.5755813953488372,0.2616279069767442,1.0,1.7373737373737372,1.0,0.11103975121687398,inf,0.5748031496062992,0.4545454545454546,1.0,0.7272727272727273
COMP:compute_manager|EVT:E27,COMP:libvirt_driver,0.38953488372093026,0.38953488372093026,0.2616279069767442,0.6716417910447761,1.7242147471597236,1.0,0.10989048134126556,1.8591437632135301,0.6880423280423281,0.5056179775280899,0.46211798152096645,0.6716417910447761
COMP:libvirt_driver,COMP:compute_manager|EVT:E27,0.38953488372093026,0.38953488372093026,0.2616279069767442,0.6716417910447761,1.7242147471597236,1.0,0.10989048134126556,1.8591437632135301,0.6880423280423281,0.5056179775280899,0.46211798152096645,0.6716417910447761
EVT:E27,COMP:compute_manager|COMP:libvirt_driver,0.47674418604651164,0.36046511627906974,0.2616279069767442,0.5487804878048781,1.5224232887490168,1.0,0.08977825851811794,1.417347580138278,0.6558024691358025,0.45454545454545464,0.29445676274944577,0.6372934697088907
COMP:compute_manager|EVT:E34,COMP:libvirt_driver,0.38953488372093026,0.38953488372093026,0.2616279069767442,0.6716417910447761,1.7242147471597236,1.0,0.10989048134126556,1.8591437632135301,0.6880423280423281,0.5056179775280899,0.46211798152096645,0.6716417910447761
COMP:libvirt_driver|EVT:E34,COMP:compute_manager,0.2616279069767442,0.5755813953488372,0.2616279069767442,1.0,1.7373737373737372,1.0,0.11103975121687398,inf,0.5748031496062992,0.4545454545454546,1.0,0.7272727272727273
COMP:compute_manager|COMP:libvirt_driver,EVT:E34,0.36046511627906974,0.47674418604651164,0.2616279069767442,0.7258064516129032,1.5224232887490166,1.0,0.08977825851811794,1.9083447332421344,0.5365656565656567,0.45454545454545464,0.4759856630824372,0.6372934697088907
EVT:E34,COMP:compute_manager|COMP:libvirt_driver,0.47674418604651164,0.36046511627906974,0.2616279069767442,0.5487804878048781,1.5224232887490168,1.0,0.08977825851811794,1.417347580138278,0.6558024691358025,0.45454545454545464,0.29445676274944577,0.6372934697088907
COMP:libvirt_driver,COMP:compute_manager|EVT:E34,0.38953488372093026,0.38953488372093026,0.2616279069767442,0.6716417910447761,1.7242147471597236,1.0,0.10989048134126556,1.8591437632135301,0.6880423280423281,0.5056179775280899,0.46211798152096645,0.6716417910447761
COMP:compute_manager|EVT:E35,COMP:libvirt_driver,0.38953488372093026,0.38953488372093026,0.2616279069767442,0.6716417910447761,1.7242147471597236,1.0,0.10989048134126556,1.8591437632135301,0.6880423280423281,0.5056179775280899,0.46211798152096645,0.6716417910447761
COMP:libvirt_driver|EVT:E35,COMP:compute_manager,0.2616279069767442,0.5755813953488372,0.2616279069767442,1.0,1.7373737373737372,1.0,0.11103975121687398,inf,0.5748031496062992,0.4545454545454546,1.0,0.7272727272727273
COMP:compute_manager|COMP:libvirt_driver,EVT:E35,0.36046511627906974,0.47674418604651164,0.2616279069767442,0.7258064516129032,1.5224232887490166,1.0,0.08977825851811794,1.9083447332421344,0.5365656565656567,0.45454545454545464,0.4759856630824372,0.6372934697088907
EVT:E35,COMP:compute_manager|COMP:libvirt_driver,0.47674418604651164,0.36046511627906974,0.2616279069767442,0.5487804878048781,1.5224232887490168,1.0,0.08977825851811794,1.417347580138278,0.6558024691358025,0.45454545454545464,0.29445676274944577,0.6372934697088907
COMP:libvirt_driver,COMP:compute_manager|EVT:E35,0.38953488372093026,0.38953488372093026,0.2616279069767442,0.6716417910447761,1.7242147471597236,1.0,0.10989048134126556,1.8591437632135301,0.6880423280423281,0.5056179775280899,0.46211798152096645,0.6716417910447761
COMP:compute_manager|HOUR:00,COMP:libvirt_driver,0.5755813953488372,0.38953488372093026,0.36046511627906974,0.6262626262626262,1.607718980853309,1.0,0.13625608436992964,1.6334066624764296,0.8906319045514801,0.596153846153846,0.3877825877825876,0.7758178802954921
COMP:libvirt_driver|HOUR:00,COMP:compute_manager,0.38953488372093026,0.5755813953488372,0.36046511627906974,0.9253731343283581,1.607718980853309,1.0,0.13625608436992964,5.687209302325573,0.6192012288786481,0.596153846153846,0.8241668370476383,0.7758178802954921
COMP:compute_manager,COMP:libvirt_driver|HOUR:00,0.5755813953488372,0.38953488372093026,0.36046511627906974,0.6262626262626262,1.607718980853309,1.0,0.13625608436992964,1.6334066624764296,0.8906319045514801,0.596153846153846,0.3877825877825876,0.7758178802954921
COMP:libvirt_driver,COMP:compute_manager|HOUR:00,0.38953488372093026,0.5755813953488372,0.36046511627906974,0.9253731343283581,1.607718980853309,1.0,0.13625608436992964,5.687209302325573,0.6192012288786481,0.596153846153846,0.8241668370476383,0.7758178802954921
COMP:compute_manager|LEVEL:INFO,COMP:libvirt_driver,0.5755813953488372,0.38953488372093026,0.36046511627906974,0.6262626262626262,1.607718980853309,1.0,0.13625608436992964,1.6334066624764296,0.8906319045514801,0.596153846153846,0.3877825877825876,0.7758178802954921
COMP:libvirt_driver|LEVEL:INFO,COMP:compute_manager,0.38953488372093026,0.5755813953488372,0.36046511627906974,0.9253731343283581,1.607718980853309,1.0,0.13625608436992964,5.687209302325573,0.6192012288786481,0.596153846153846,0.8241668370476383,0.7758178802954921
COMP:compute_manager,COMP:libvirt_driver|LEVEL:INFO,0.5755813953488372,0.38953488372093026,0.36046511627906974,0.6262626262626262,1.607718980853309,1.0,0.13625608436992964,1.6334066624764296,0.8906319045514801,0.596153846153846,0.3877825877825876,0.7758178802954921
COMP:libvirt_driver,COMP:compute_manager|LEVEL:INFO,0.38953488372093026,0.5755813953488372,0.36046511627906974,0.9253731343283581,1.607718980853309,1.0,0.13625608436992964,5.687209302325573,0.6192012288786481,0.596153846153846,0.8241668370476383,0.7758178802954921
