antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
EVT:E34,EVT:E27,0.47674418604651164,0.47674418604651164,0.47674418604651164,1.0,2.097560975609756,1.0,0.24945916711736074,inf,0.9999999999999999,1.0,1.0,1.0
EVT:E27,EVT:E35,0.47674418604651164,0.47674418604651164,0.47674418604651164,1.0,2.097560975609756,1.0,0.24945916711736074,inf,0.9999999999999999,1.0,1.0,1.0
EVT:E35,EVT:E27,0.47674418604651164,0.47674418604651164,0.47674418604651164,1.0,2.097560975609756,1.0,0.24945916711736074,inf,0.9999999999999999,1.0,1.0,1.0
EVT:E35,EVT:E34,0.47674418604651164,0.47674418604651164,0.47674418604651164,1.0,2.097560975609756,1.0,0.24945916711736074,inf,0.9999999999999999,1.0,1.0,1.0
EVT:E34,EVT:E35,0.47674418604651164,0.47674418604651164,0.47674418604651164,1.0,2.097560975609756,1.0,0.24945916711736074,inf,0.9999999999999999,1.0,1.0,1.0
COMP:libvirt_driver|COMP:wsgi_server,COMP:compute_manager,0.38953488372093026,0.5755813953488372,0.36046511627906974,0.9253731343283581,1.607718980853309,1.0,0.13625608436992964,5.687209302325573,0.6192012288786481,0.596153846153846,0.8241668370476383,0.7758178802954921
COMP:compute_manager|COMP:libvirt_driver,COMP:wsgi_server,0.36046511627906974,0.9302325581395349,0.36046511627906974,1.0,1.075,1.0,0.025148729042725804,inf,0.10909090909090911,0.38749999999999996,1.0,0.69375
COMP:compute_manager|COMP:wsgi_server,COMP:libvirt_driver,0.5755813953488372,0.38953488372093026,0.36046511627906974,0.6262626262626262,1.607718980853309,1.0,0.13625608436992964,1.6334066624764296,0.8906319045514801,0.596153846153846,0.3877825877825876,0.7758178802954921
COMP:libvirt_driver,COMP:compute_manager|COMP:wsgi_server,0.38953488372093026,0.5755813953488372,0.36046511627906974,0.9253731343283581,1.607718980853309,1.0,0.13625608436992964,5.687209302325573,0.6192012288786481,0.596153846153846,0.8241668370476383,0.7758178802954921
COMP:compute_manager,COMP:libvirt_driver|COMP:wsgi_server,0.5755813953488372,0.38953488372093026,0.36046511627906974,0.6262626262626262,1.607718980853309,1.0,0.13625608436992964,1.6334066624764296,0.8906319045514801,0.596153846153846,0.3877825877825876,0.7758178802954921
COMP:compute_manager|COMP:libvirt_driver,EVT:E25,0.36046511627906974,0.9069767441860465,0.36046511627906974,1.0,1.1025641025641026,1.0,0.033531638723634405,inf,0.1454545454545455,0.39743589743589736,1.0,0.6987179487179487
COMP:libvirt_driver|EVT:E25,COMP:compute_manager,0.38953488372093026,0.5755813953488372,0.36046511627906974,0.9253731343283581,1.607718980853309,1.0,0.13625608436992964,5.687209302325573,0.6192012288786481,0.596153846153846,0.8241668370476383,0.7758178802954921
COMP:compute_manager|EVT:E25,COMP:libvirt_driver,0.5755813953488372,0.38953488372093026,0.36046511627906974,0.6262626262626262,1.607718980853309,1.0,0.13625608436992964,1.6334066624764296,0.8906319045514801,0.596153846153846,0.3877825877825876,0.7758178802954921
COMP:libvirt_driver,COMP:compute_manager|EVT:E25,0.38953488372093026,0.5755813953488372,0.36046511627906974,0.9253731343283581,1.607718980853309,1.0,0.13625608436992964,5.687209302325573,0.6192012288786481,0.596153846153846,0.8241668370476383,0.7758178802954921
COMP:compute_manager,COMP:libvirt_driver|EVT:E25,0.5755813953488372,0.38953488372093026,0.36046511627906974,0.6262626262626262,1.607718980853309,1.0,0.13625608436992964,1.6334066624764296,0.8906319045514801,0.596153846153846,0.3877825877825876,0.7758178802954921
COMP:libvirt_driver|HOUR:00,COMP:compute_manager,0.38953488372093026,0.5755813953488372,0.36046511627906974,0.9253731343283581,1.607718980853309,1.0,0.13625608436992964,5.687209302325573,0.6192012288786481,0.596153846153846,0.8241668370476383,0.7758178802954921
COMP:compute_manager|HOUR:00,COMP:libvirt_driver,0.5755813953488372,0.38953488372093026,0.36046511627906974,0.6262626262626262,1.607718980853309,1.0,0.13625608436992964,1.6334066624764296,0.8906319045514801,0.596153846153846,0.3877825877825876,0.7758178802954921
COMP:libvirt_driver,COMP:compute_manager|HOUR:00,0.38953488372093026,0.5755813953488372,0.36046511627906974,0.9253731343283581,1.607718980853309,1.0,0.13625608436992964,5.687209302325573,0.6192012288786481,0.596153846153846,0.8241668370476383,0.7758178802954921
COMP:compute_manager,COMP:libvirt_driver|HOUR:00,0.5755813953488372,0.38953488372093026,0.36046511627906974,0.6262626262626262,1.607718980853309,1.0,0.13625608436992964,1.6334066624764296,0.8906319045514801,0.596153846153846,0.3877825877825876,0.7758178802954921
COMP:libvirt_driver|LEVEL:INFO,COMP:compute_manager,0.38953488372093026,0.5755813953488372,0.36046511627906974,0.9253731343283581,1.607718980853309,1.0,0.13625608436992964,5.687209302325573,0.6192012288786481,0.596153846153846,0.8241668370476383,0.7758178802954921
COMP:compute_manager|LEVEL:INFO,COMP:libvirt_driver,0.5755813953488372,0.38953488372093026,0.36046511627906974,0.6262626262626262,1.607718980853309,1.0,0.13625608436992964,1.6334066624764296,0.8906319045514801,0.596153846153846,0.3877825877825876,0.7758178802954921
COMP:libvirt_driver,COMP:compute_manager|LEVEL:INFO,0.38953488372093026,0.5755813953488372,0.36046511627906974,0.9253731343283581,1.607718980853309,1.0,0.13625608436992964,5.687209302325573,0.6192012288786481,0.596153846153846,0.8241668370476383,0.7758178802954921
COMP:compute_manager,COMP:libvirt_driver|LEVEL:INFO,0.5755813953488372,0.38953488372093026,0.36046511627906974,0.6262626262626262,1.607718980853309,1.0,0.13625608436992964,1.6334066624764296,0.8906319045514801,0.596153846153846,0.3877825877825876,0.7758178802954921
COMP:compute_manager|COMP:wsgi_server,COMP:libvirt_imagecache,0.5755813953488372,0.6511627906976745,0.4127906976744186,0.7171717171717171,1.1013708513708513,1.0,0.03799351000540829,1.2333887043189364,0.2168628207601773,0.5071428571428572,0.189225589225589,0.6755501443001442
COMP:libvirt_imagecache|COMP:wsgi_server,COMP:compute_manager,0.5872093023255814,0.5755813953488372,0.4127906976744186,0.7029702970297029,1.2213221322132213,1.0,0.07480394808004326,1.428875968992248,0.43900019837333865,0.5503875968992248,0.3001491930014918,0.71007100710071
COMP:compute_manager|COMP:libvirt_imagecache,COMP:wsgi_server,0.4127906976744186,0.9302325581395349,0.4127906976744186,1.0,1.075,1.0,0.028799351000540818,inf,0.11881188118811876,0.4437500000000001,1.0,0.721875
COMP:compute_manager,COMP:libvirt_imagecache|COMP:wsgi_server,0.5755813953488372,0.5872093023255814,0.4127906976744186,0.7171717171717171,1.221322132213221,1.0,0.07480394808004326,1.4595099667774083,0.4269727956781786,0.5503875968992248,0.31483852610613156,0.71007100710071
COMP:libvirt_imagecache,COMP:compute_manager|COMP:wsgi_server,0.6511627906976745,0.5755813953488372,0.4127906976744186,0.6339285714285713,1.1013708513708511,1.0,0.03799351000540829,1.159387407827566,0.26384976525821574,0.5071428571428572,0.13747553816046928,0.6755501443001442
COMP:compute_manager|EVT:E25,COMP:libvirt_imagecache,0.5755813953488372,0.6511627906976745,0.4127906976744186,0.7171717171717171,1.1013708513708513,1.0,0.03799351000540829,1.2333887043189364,0.2168628207601773,0.5071428571428572,0.189225589225589,0.6755501443001442
COMP:compute_manager|COMP:libvirt_imagecache,EVT:E25,0.4127906976744186,0.9069767441860465,0.4127906976744186,1.0,1.1025641025641026,1.0,0.03839913466738781,inf,0.15841584158415858,0.45512820512820523,1.0,0.7275641025641025
COMP:libvirt_imagecache|EVT:E25,COMP:compute_manager,0.563953488372093,0.5755813953488372,0.4127906976744186,0.7319587628865979,1.2716859314797457,1.0,0.08818956192536503,1.5834078711985684,0.4899530516431923,0.5680000000000001,0.3684507837876005,0.7245652400291576
COMP:compute_manager,COMP:libvirt_imagecache|EVT:E25,0.5755813953488372,0.563953488372093,0.4127906976744186,0.7171717171717171,1.2716859314797457,1.0,0.08818956192536503,1.541735880398671,0.503376422921088,0.5680000000000001,0.3513804713804713,0.7245652400291576
COMP:libvirt_imagecache,COMP:compute_manager|EVT:E25,0.6511627906976745,0.5755813953488372,0.4127906976744186,0.6339285714285713,1.1013708513708511,1.0,0.03799351000540829,1.159387407827566,0.26384976525821574,0.5071428571428572,0.13747553816046928,0.6755501443001442
COMP:compute_manager|EVT:E27,COMP:libvirt_imagecache,0.38953488372093026,0.6511627906976745,0.38953488372093026,1.0,1.5357142857142856,1.0,0.1358842617631152,inf,0.5714285714285714,0.5982142857142857,1.0,0.7991071428571428
COMP:libvirt_imagecache|EVT:E27,COMP:compute_manager,0.47674418604651164,0.5755813953488372,0.38953488372093026,0.8170731707317074,1.4195614683419562,1.0,0.11512979989183342,2.3201550387596908,0.564842454394693,0.587719298245614,0.5689943200801872,0.746920423749692
COMP:compute_manager|COMP:libvirt_imagecache,EVT:E27,0.4127906976744186,0.47674418604651164,0.38953488372093026,0.943661971830986,1.9793885262796291,1.0,0.1927393185505679,9.287790697674431,0.8426185902172308,0.7790697674418605,0.8923317683881065,0.8803675712813467
EVT:E27,COMP:compute_manager|COMP:libvirt_imagecache,0.47674418604651164,0.4127906976744186,0.38953488372093026,0.8170731707317074,1.9793885262796291,1.0,0.1927393185505679,3.2100775193798454,0.9456053067993365,0.7790697674418605,0.688481043226274,0.8803675712813467
COMP:compute_manager,COMP:libvirt_imagecache|EVT:E27,0.5755813953488372,0.47674418604651164,0.38953488372093026,0.6767676767676768,1.4195614683419562,1.0,0.11512979989183342,1.618822674418605,0.6963811081578409,0.587719298245614,0.3822671156004489,0.746920423749692
COMP:libvirt_imagecache,COMP:compute_manager|EVT:E27,0.6511627906976745,0.38953488372093026,0.38953488372093026,0.5982142857142857,1.5357142857142856,1.0,0.1358842617631152,1.5193798449612401,1.0,0.5982142857142857,0.3418367346938775,0.7991071428571428
COMP:compute_manager|COMP:libvirt_imagecache,EVT:E34,0.4127906976744186,0.47674418604651164,0.38953488372093026,0.943661971830986,1.9793885262796291,1.0,0.1927393185505679,9.287790697674431,0.8426185902172308,0.7790697674418605,0.8923317683881065,0.8803675712813467
COMP:compute_manager|EVT:E34,COMP:libvirt_imagecache,0.38953488372093026,0.6511627906976745,0.38953488372093026,1.0,1.5357142857142856,1.0,0.1358842617631152,inf,0.5714285714285714,0.5982142857142857,1.0,0.7991071428571428
COMP:libvirt_imagecache|EVT:E34,COMP:compute_manager,0.47674418604651164,0.5755813953488372,0.38953488372093026,0.8170731707317074,1.4195614683419562,1.0,0.11512979989183342,2.3201550387596908,0.564842454394693,0.587719298245614,0.5689943200801872,0.746920423749692
COMP:compute_manager,COMP:libvirt_imagecache|EVT:E34,0.5755813953488372,0.47674418604651164,0.38953488372093026,0.6767676767676768,1.4195614683419562,1.0,0.11512979989183342,1.618822674418605,0.6963811081578409,0.587719298245614,0.3822671156004489,0.746920423749692
COMP:libvirt_imagecache,COMP:compute_manager|EVT:E34,0.6511627906976745,0.38953488372093026,0.38953488372093026,0.5982142857142857,1.5357142857142856,1.0,0.1358842617631152,1.5193798449612401,1.0,0.5982142857142857,0.3418367346938775,0.7991071428571428
EVT:E34,COMP:compute_manager|COMP:libvirt_imagecache,0.47674418604651164,0.4127906976744186,0.38953488372093026,0.8170731707317074,1.9793885262796291,1.0,0.1927393185505679,3.2100775193798454,0.9456053067993365,0.7790697674418605,0.688481043226274,0.8803675712813467
COMP:compute_manager|EVT:E35,COMP:libvirt_imagecache,0.38953488372093026,0.6511627906976745,0.38953488372093026,1.0,1.5357142857142856,1.0,0.1358842617631152,inf,0.5714285714285714,0.5982142857142857,1.0,0.7991071428571428
COMP:libvirt_imagecache|EVT:E35,COMP:compute_manager,0.47674418604651164,0.5755813953488372,0.38953488372093026,0.8170731707317074,1.4195614683419562,1.0,0.11512979989183342,2.3201550387596908,0.564842454394693,0.587719298245614,0.5689943200801872,0.746920423749692
COMP:compute_manager|COMP:libvirt_imagecache,EVT:E35,0.4127906976744186,0.47674418604651164,0.38953488372093026,0.943661971830986,1.9793885262796291,1.0,0.1927393185505679,9.287790697674431,0.8426185902172308,0.7790697674418605,0.8923317683881065,0.8803675712813467
EVT:E35,COMP:compute_manager|COMP:libvirt_imagecache,0.47674418604651164,0.4127906976744186,0.38953488372093026,0.8170731707317074,1.9793885262796291,1.0,0.1927393185505679,3.2100775193798454,0.9456053067993365,0.7790697674418605,0.688481043226274,0.8803675712813467
COMP:compute_manager,COMP:libvirt_imagecache|EVT:E35,0.5755813953488372,0.47674418604651164,0.38953488372093026,0.6767676767676768,1.4195614683419562,1.0,0.11512979989183342,1.618822674418605,0.6963811081578409,0.587719298245614,0.3822671156004489,0.746920423749692
COMP:libvirt_imagecache,COMP:compute_manager|EVT:E35,0.6511627906976745,0.38953488372093026,0.38953488372093026,0.5982142857142857,1.5357142857142856,1.0,0.1358842617631152,1.5193798449612401,1.0,0.5982142857142857,0.3418367346938775,0.7991071428571428
COMP:compute_manager|HOUR:00,COMP:libvirt_imagecache,0.5755813953488372,0.6511627906976745,0.4127906976744186,0.7171717171717171,1.1013708513708513,1.0,0.03799351000540829,1.2333887043189364,0.2168628207601773,0.5071428571428572,0.189225589225589,0.6755501443001442
COMP:libvirt_imagecache|HOUR:00,COMP:compute_manager,0.6511627906976745,0.5755813953488372,0.4127906976744186,0.6339285714285713,1.1013708513708511,1.0,0.03799351000540829,1.159387407827566,0.26384976525821574,0.5071428571428572,0.13747553816046928,0.6755501443001442
COMP:compute_manager,COMP:libvirt_imagecache|HOUR:00,0.5755813953488372,0.6511627906976745,0.4127906976744186,0.7171717171717171,1.1013708513708513,1.0,0.03799351000540829,1.2333887043189364,0.2168628207601773,0.5071428571428572,0.189225589225589,0.6755501443001442
COMP:libvirt_imagecache,COMP:compute_manager|HOUR:00,0.6511627906976745,0.5755813953488372,0.4127906976744186,0.6339285714285713,1.1013708513708511,1.0,0.03799351000540829,1.159387407827566,0.26384976525821574,0.5071428571428572,0.13747553816046928,0.6755501443001442
COMP:compute_manager|LEVEL:INFO,COMP:libvirt_imagecache,0.5755813953488372,0.6511627906976745,0.4127906976744186,0.7171717171717171,1.1013708513708513,1.0,0.03799351000540829,1.2333887043189364,0.2168628207601773,0.5071428571428572,0.189225589225589,0.6755501443001442
COMP:libvirt_imagecache|LEVEL:INFO,COMP:compute_manager,0.6511627906976745,0.5755813953488372,0.4127906976744186,0.6339285714285713,1.1013708513708511,1.0,0.03799351000540829,1.159387407827566,0.26384976525821574,0.5071428571428572,0.13747553816046928,0.6755501443001442
COMP:compute_manager,COMP:libvirt_imagecache|LEVEL:INFO,0.5755813953488372,0.6511627906976745,0.4127906976744186,0.7171717171717171,1.1013708513708513,1.0,0.03799351000540829,1.2333887043189364,0.2168628207601773,0.5071428571428572,0.189225589225589,0.6755501443001442
COMP:libvirt_imagecache,COMP:compute_manager|LEVEL:INFO,0.6511627906976745,0.5755813953488372,0.4127906976744186,0.6339285714285713,1.1013708513708511,1.0,0.03799351000540829,1.159387407827566,0.26384976525821574,0.5071428571428572,0.13747553816046928,0.6755501443001442
COMP:compute_manager|COMP:wsgi_server,EVT:E25,0.5755813953488372,0.9069767441860465,0.5755813953488372,1.0,1.1025641025641026,1.0,0.05354245538128721,inf,0.21917808219178095,0.6346153846153847,1.0,0.8173076923076923
COMP:compute_manager|EVT:E25,COMP:wsgi_server,0.5755813953488372,0.9302325581395349,0.5755813953488372,1.0,1.075,1.0,0.04015684153596544,inf,0.16438356164383583,0.61875,1.0,0.809375
COMP:wsgi_server|EVT:E25,COMP:compute_manager,0.9069767441860465,0.5755813953488372,0.5755813953488372,0.6346153846153847,1.1025641025641026,1.0,0.05354245538128721,1.1615667074663405,1.0,0.6346153846153847,0.1390937829293995,0.8173076923076923
COMP:compute_manager,COMP:wsgi_server|EVT:E25,0.5755813953488372,0.9069767441860465,0.5755813953488372,1.0,1.1025641025641026,1.0,0.05354245538128721,inf,0.21917808219178095,0.6346153846153847,1.0,0.8173076923076923
COMP:wsgi_server,COMP:compute_manager|EVT:E25,0.9302325581395349,0.5755813953488372,0.5755813953488372,0.61875,1.075,1.0,0.04015684153596544,1.1132291269538697,1.000000000000001,0.61875,0.10171232876712329,0.809375
EVT:E25,COMP:compute_manager|COMP:wsgi_server,0.9069767441860465,0.5755813953488372,0.5755813953488372,0.6346153846153847,1.1025641025641026,1.0,0.05354245538128721,1.1615667074663405,1.0,0.6346153846153847,0.1390937829293995,0.8173076923076923
COMP:wsgi_server|EVT:E27,COMP:compute_manager,0.47674418604651164,0.5755813953488372,0.38953488372093026,0.8170731707317074,1.4195614683419562,1.0,0.11512979989183342,2.3201550387596908,0.564842454394693,0.587719298245614,0.5689943200801872,0.746920423749692
COMP:compute_manager|EVT:E27,COMP:wsgi_server,0.38953488372093026,0.9302325581395349,0.38953488372093026,1.0,1.075,1.0,0.02717685235262307,inf,0.11428571428571441,0.41875,1.0,0.709375
COMP:compute_manager|COMP:wsgi_server,EVT:E27,0.5755813953488372,0.47674418604651164,0.38953488372093026,0.6767676767676768,1.4195614683419562,1.0,0.11512979989183342,1.618822674418605,0.6963811081578409,0.587719298245614,0.3822671156004489,0.746920423749692
EVT:E27,COMP:compute_manager|COMP:wsgi_server,0.47674418604651164,0.5755813953488372,0.38953488372093026,0.8170731707317074,1.4195614683419562,1.0,0.11512979989183342,2.3201550387596908,0.564842454394693,0.587719298245614,0.5689943200801872,0.746920423749692
COMP:compute_manager,COMP:wsgi_server|EVT:E27,0.5755813953488372,0.47674418604651164,0.38953488372093026,0.6767676767676768,1.4195614683419562,1.0,0.11512979989183342,1.618822674418605,0.6963811081578409,0.587719298245614,0.3822671156004489,0.746920423749692
COMP:compute_manager|COMP:wsgi_server,EVT:E34,0.5755813953488372,0.47674418604651164,0.38953488372093026,0.6767676767676768,1.4195614683419562,1.0,0.11512979989183342,1.618822674418605,0.6963811081578409,0.587719298245614,0.3822671156004489,0.746920423749692
COMP:wsgi_server|EVT:E34,COMP:compute_manager,0.47674418604651164,0.5755813953488372,0.38953488372093026,0.8170731707317074,1.4195614683419562,1.0,0.11512979989183342,2.3201550387596908,0.564842454394693,0.587719298245614,0.5689943200801872,0.746920423749692
COMP:compute_manager|EVT:E34,COMP:wsgi_server,0.38953488372093026,0.9302325581395349,0.38953488372093026,1.0,1.075,1.0,0.02717685235262307,inf,0.11428571428571441,0.41875,1.0,0.709375
COMP:compute_manager,COMP:wsgi_server|EVT:E34,0.5755813953488372,0.47674418604651164,0.38953488372093026,0.6767676767676768,1.4195614683419562,1.0,0.11512979989183342,1.618822674418605,0.6963811081578409,0.587719298245614,0.3822671156004489,0.746920423749692
EVT:E34,COMP:compute_manager|COMP:wsgi_server,0.47674418604651164,0.5755813953488372,0.38953488372093026,0.8170731707317074,1.4195614683419562,1.0,0.11512979989183342,2.3201550387596908,0.564842454394693,0.587719298245614,0.5689943200801872,0.746920423749692
COMP:wsgi_server|EVT:E35,COMP:compute_manager,0.47674418604651164,0.5755813953488372,0.38953488372093026,0.8170731707317074,1.4195614683419562,1.0,0.11512979989183342,2.3201550387596908,0.564842454394693,0.587719298245614,0.5689943200801872,0.746920423749692
COMP:compute_manager|EVT:E35,COMP:wsgi_server,0.38953488372093026,0.9302325581395349,0.38953488372093026,1.0,1.075,1.0,0.02717685235262307,inf,0.11428571428571441,0.41875,1.0,0.709375
