support,itemsets
1.0,COMP:compute_claims|EVT:E7
1.0,COMP:compute_claims|EVT:E8
1.0,COMP:compute_claims|EVT:E9
1.0,COMP:compute_claims|FLAG:FAILURE
1.0,COMP:compute_claims|HOUR:00
1.0,COMP:compute_claims|KW:build
1.0,COMP:compute_claims|KW:delete
0.9444444444444444,COMP:compute_claims|KW:exception
1.0,COMP:compute_claims|KW:spawn
1.0,COMP:compute_claims|LEVEL:INFO
1.0,COMP:compute_claims|LEVEL:WARNING
0.8333333333333334,COMP:compute_manager|COMP:compute_resource_tracker
1.0,COMP:compute_manager|COMP:compute_server_external_events
1.0,COMP:compute_manager|COMP:libvirt_driver
1.0,COMP:compute_manager|COMP:libvirt_imagecache
0.9444444444444444,COMP:compute_manager|COMP:openstack_wsgi
0.3888888888888889,COMP:compute_manager|COMP:scheduler_host_manager
1.0,COMP:compute_manager|COMP:wsgi_server
1.0,COMP:compute_manager|EVT:E1
1.0,COMP:compute_manager|EVT:E10
1.0,COMP:compute_manager|EVT:E11
1.0,COMP:compute_manager|EVT:E12
0.9444444444444444,COMP:compute_manager|EVT:E13
0.9444444444444444,COMP:compute_manager|EVT:E14
1.0,COMP:compute_manager|EVT:E15
1.0,COMP:compute_manager|EVT:E16
1.0,COMP:compute_manager|EVT:E17
1.0,COMP:compute_manager|EVT:E18
1.0,COMP:compute_manager|EVT:E19
1.0,COMP:compute_manager|EVT:E2
1.0,COMP:compute_manager|EVT:E20
1.0,COMP:compute_manager|EVT:E21
1.0,COMP:compute_manager|EVT:E22
1.0,COMP:compute_manager|EVT:E23
1.0,COMP:compute_manager|EVT:E24
1.0,COMP:compute_manager|EVT:E25
1.0,COMP:compute_manager|EVT:E26
1.0,COMP:compute_manager|EVT:E27
0.8333333333333334,COMP:compute_manager|EVT:E28
0.4444444444444444,COMP:compute_manager|EVT:E29
1.0,COMP:compute_manager|EVT:E3
0.8333333333333334,COMP:compute_manager|EVT:E30
1.0,COMP:compute_manager|EVT:E31
0.8333333333333334,COMP:compute_manager|EVT:E32
0.9444444444444444,COMP:compute_manager|EVT:E33
1.0,COMP:compute_manager|EVT:E34
1.0,COMP:compute_manager|EVT:E35
1.0,COMP:compute_manager|EVT:E36
1.0,COMP:compute_manager|EVT:E37
0.9444444444444444,COMP:compute_manager|EVT:E4
0.2777777777777778,COMP:compute_manager|EVT:E40
0.8333333333333334,COMP:compute_manager|EVT:E41
1.0,COMP:compute_manager|EVT:E42
0.9444444444444444,COMP:compute_manager|EVT:E5
1.0,COMP:compute_manager|EVT:E6
1.0,COMP:compute_manager|EVT:E7
1.0,COMP:compute_manager|EVT:E8
1.0,COMP:compute_manager|EVT:E9
1.0,COMP:compute_manager|FLAG:FAILURE
1.0,COMP:compute_manager|HOUR:00
1.0,COMP:compute_manager|KW:build
1.0,COMP:compute_manager|KW:delete
0.9444444444444444,COMP:compute_manager|KW:exception
1.0,COMP:compute_manager|KW:spawn
1.0,COMP:compute_manager|LEVEL:INFO
1.0,COMP:compute_manager|LEVEL:WARNING
0.8333333333333334,COMP:compute_resource_tracker|COMP:compute_server_external_events
0.8333333333333334,COMP:compute_resource_tracker|COMP:libvirt_driver
0.8333333333333334,COMP:compute_resource_tracker|COMP:libvirt_imagecache
0.7777777777777778,COMP:compute_resource_tracker|COMP:openstack_wsgi
0.2777777777777778,COMP:compute_resource_tracker|COMP:scheduler_host_manager
0.8333333333333334,COMP:compute_resource_tracker|COMP:wsgi_server
0.8333333333333334,COMP:compute_resource_tracker|EVT:E1
0.8333333333333334,COMP:compute_resource_tracker|EVT:E10
0.8333333333333334,COMP:compute_resource_tracker|EVT:E11
0.8333333333333334,COMP:compute_resource_tracker|EVT:E12
0.7777777777777778,COMP:compute_resource_tracker|EVT:E13
0.7777777777777778,COMP:compute_resource_tracker|EVT:E14
0.8333333333333334,COMP:compute_resource_tracker|EVT:E15
0.8333333333333334,COMP:compute_resource_tracker|EVT:E16
0.8333333333333334,COMP:compute_resource_tracker|EVT:E17
0.8333333333333334,COMP:compute_resource_tracker|EVT:E18
0.8333333333333334,COMP:compute_resource_tracker|EVT:E19
0.8333333333333334,COMP:compute_resource_tracker|EVT:E2
0.8333333333333334,COMP:compute_resource_tracker|EVT:E20
0.8333333333333334,COMP:compute_resource_tracker|EVT:E21
0.8333333333333334,COMP:compute_resource_tracker|EVT:E22
0.8333333333333334,COMP:compute_resource_tracker|EVT:E23
0.8333333333333334,COMP:compute_resource_tracker|EVT:E24
0.8333333333333334,COMP:compute_resource_tracker|EVT:E25
0.8333333333333334,COMP:compute_resource_tracker|EVT:E26
0.8333333333333334,COMP:compute_resource_tracker|EVT:E27
0.8333333333333334,COMP:compute_resource_tracker|EVT:E28
0.4444444444444444,COMP:compute_resource_tracker|EVT:E29
0.8333333333333334,COMP:compute_resource_tracker|EVT:E3
0.8333333333333334,COMP:compute_resource_tracker|EVT:E30
0.8333333333333334,COMP:compute_resource_tracker|EVT:E31
0.8333333333333334,COMP:compute_resource_tracker|EVT:E32
0.7777777777777778,COMP:compute_resource_tracker|EVT:E33
0.8333333333333334,COMP:compute_resource_tracker|EVT:E34
0.8333333333333334,COMP:compute_resource_tracker|EVT:E35
0.8333333333333334,COMP:compute_resource_tracker|EVT:E36
0.8333333333333334,COMP:compute_resource_tracker|EVT:E37
0.7777777777777778,COMP:compute_resource_tracker|EVT:E4
0.8333333333333334,COMP:compute_resource_tracker|EVT:E41
0.8333333333333334,COMP:compute_resource_tracker|EVT:E42
0.7777777777777778,COMP:compute_resource_tracker|EVT:E5
0.8333333333333334,COMP:compute_resource_tracker|EVT:E6
0.8333333333333334,COMP:compute_resource_tracker|EVT:E7
0.8333333333333334,COMP:compute_resource_tracker|EVT:E8
0.8333333333333334,COMP:compute_resource_tracker|EVT:E9
0.8333333333333334,COMP:compute_resource_tracker|FLAG:FAILURE
0.8333333333333334,COMP:compute_resource_tracker|HOUR:00
0.8333333333333334,COMP:compute_resource_tracker|KW:build
0.8333333333333334,COMP:compute_resource_tracker|KW:delete
0.7777777777777778,COMP:compute_resource_tracker|KW:exception
0.8333333333333334,COMP:compute_resource_tracker|KW:spawn
0.8333333333333334,COMP:compute_resource_tracker|LEVEL:INFO
0.8333333333333334,COMP:compute_resource_tracker|LEVEL:WARNING
1.0,COMP:compute_server_external_events|COMP:libvirt_driver
1.0,COMP:compute_server_external_events|COMP:libvirt_imagecache
0.9444444444444444,COMP:compute_server_external_events|COMP:openstack_wsgi
0.3888888888888889,COMP:compute_server_external_events|COMP:scheduler_host_manager
1.0,COMP:compute_server_external_events|COMP:wsgi_server
1.0,COMP:compute_server_external_events|EVT:E1
1.0,COMP:compute_server_external_events|EVT:E10
1.0,COMP:compute_server_external_events|EVT:E11
1.0,COMP:compute_server_external_events|EVT:E12
0.9444444444444444,COMP:compute_server_external_events|EVT:E13
0.9444444444444444,COMP:compute_server_external_events|EVT:E14
1.0,COMP:compute_server_external_events|EVT:E15
1.0,COMP:compute_server_external_events|EVT:E16
1.0,COMP:compute_server_external_events|EVT:E17
1.0,COMP:compute_server_external_events|EVT:E18
1.0,COMP:compute_server_external_events|EVT:E19
1.0,COMP:compute_server_external_events|EVT:E2
1.0,COMP:compute_server_external_events|EVT:E20
1.0,COMP:compute_server_external_events|EVT:E21
1.0,COMP:compute_server_external_events|EVT:E22
1.0,COMP:compute_server_external_events|EVT:E23
1.0,COMP:compute_server_external_events|EVT:E24
1.0,COMP:compute_server_external_events|EVT:E25
1.0,COMP:compute_server_external_events|EVT:E26
1.0,COMP:compute_server_external_events|EVT:E27
0.8333333333333334,COMP:compute_server_external_events|EVT:E28
0.4444444444444444,COMP:compute_server_external_events|EVT:E29
1.0,COMP:compute_server_external_events|EVT:E3
0.8333333333333334,COMP:compute_server_external_events|EVT:E30
1.0,COMP:compute_server_external_events|EVT:E31
0.8333333333333334,COMP:compute_server_external_events|EVT:E32
0.9444444444444444,COMP:compute_server_external_events|EVT:E33
1.0,COMP:compute_server_external_events|EVT:E34
1.0,COMP:compute_server_external_events|EVT:E35
1.0,COMP:compute_server_external_events|EVT:E36
1.0,COMP:compute_server_external_events|EVT:E37
0.9444444444444444,COMP:compute_server_external_events|EVT:E4
0.2777777777777778,COMP:compute_server_external_events|EVT:E40
0.8333333333333334,COMP:compute_server_external_events|EVT:E41
1.0,COMP:compute_server_external_events|EVT:E42
0.9444444444444444,COMP:compute_server_external_events|EVT:E5
1.0,COMP:compute_server_external_events|EVT:E6
1.0,COMP:compute_server_external_events|EVT:E7
1.0,COMP:compute_server_external_events|EVT:E8
1.0,COMP:compute_server_external_events|EVT:E9
1.0,COMP:compute_server_external_events|FLAG:FAILURE
1.0,COMP:compute_server_external_events|HOUR:00
1.0,COMP:compute_server_external_events|KW:build
1.0,COMP:compute_server_external_events|KW:delete
0.9444444444444444,COMP:compute_server_external_events|KW:exception
1.0,COMP:compute_server_external_events|KW:spawn
1.0,COMP:compute_server_external_events|LEVEL:INFO
1.0,COMP:compute_server_external_events|LEVEL:WARNING
1.0,COMP:libvirt_driver|COMP:libvirt_imagecache
0.9444444444444444,COMP:libvirt_driver|COMP:openstack_wsgi
0.3888888888888889,COMP:libvirt_driver|COMP:scheduler_host_manager
1.0,COMP:libvirt_driver|COMP:wsgi_server
1.0,COMP:libvirt_driver|EVT:E1
1.0,COMP:libvirt_driver|EVT:E10
1.0,COMP:libvirt_driver|EVT:E11
1.0,COMP:libvirt_driver|EVT:E12
0.9444444444444444,COMP:libvirt_driver|EVT:E13
0.9444444444444444,COMP:libvirt_driver|EVT:E14
1.0,COMP:libvirt_driver|EVT:E15
1.0,COMP:libvirt_driver|EVT:E16
1.0,COMP:libvirt_driver|EVT:E17
1.0,COMP:libvirt_driver|EVT:E18
1.0,COMP:libvirt_driver|EVT:E19
1.0,COMP:libvirt_driver|EVT:E2
1.0,COMP:libvirt_driver|EVT:E20
1.0,COMP:libvirt_driver|EVT:E21
1.0,COMP:libvirt_driver|EVT:E22
1.0,COMP:libvirt_driver|EVT:E23
1.0,COMP:libvirt_driver|EVT:E24
1.0,COMP:libvirt_driver|EVT:E25
1.0,COMP:libvirt_driver|EVT:E26
1.0,COMP:libvirt_driver|EVT:E27
0.8333333333333334,COMP:libvirt_driver|EVT:E28
0.4444444444444444,COMP:libvirt_driver|EVT:E29
1.0,COMP:libvirt_driver|EVT:E3
0.8333333333333334,COMP:libvirt_driver|EVT:E30
1.0,COMP:libvirt_driver|EVT:E31
0.8333333333333334,COMP:libvirt_driver|EVT:E32
0.9444444444444444,COMP:libvirt_driver|EVT:E33
1.0,COMP:libvirt_driver|EVT:E34
1.0,COMP:libvirt_driver|EVT:E35
1.0,COMP:libvirt_driver|EVT:E36
1.0,COMP:libvirt_driver|EVT:E37
0.9444444444444444,COMP:libvirt_driver|EVT:E4
0.2777777777777778,COMP:libvirt_driver|EVT:E40
0.8333333333333334,COMP:libvirt_driver|EVT:E41
1.0,COMP:libvirt_driver|EVT:E42
0.9444444444444444,COMP:libvirt_driver|EVT:E5
1.0,COMP:libvirt_driver|EVT:E6
1.0,COMP:libvirt_driver|EVT:E7
1.0,COMP:libvirt_driver|EVT:E8
1.0,COMP:libvirt_driver|EVT:E9
1.0,COMP:libvirt_driver|FLAG:FAILURE
1.0,COMP:libvirt_driver|HOUR:00
1.0,COMP:libvirt_driver|KW:build
1.0,COMP:libvirt_driver|KW:delete
0.9444444444444444,COMP:libvirt_driver|KW:exception
1.0,COMP:libvirt_driver|KW:spawn
1.0,COMP:libvirt_driver|LEVEL:INFO
1.0,COMP:libvirt_driver|LEVEL:WARNING
0.9444444444444444,COMP:libvirt_imagecache|COMP:openstack_wsgi
0.3888888888888889,COMP:libvirt_imagecache|COMP:scheduler_host_manager
1.0,COMP:libvirt_imagecache|COMP:wsgi_server
1.0,COMP:libvirt_imagecache|EVT:E1
1.0,COMP:libvirt_imagecache|EVT:E10
1.0,COMP:libvirt_imagecache|EVT:E11
1.0,COMP:libvirt_imagecache|EVT:E12
0.9444444444444444,COMP:libvirt_imagecache|EVT:E13
0.9444444444444444,COMP:libvirt_imagecache|EVT:E14
1.0,COMP:libvirt_imagecache|EVT:E15
1.0,COMP:libvirt_imagecache|EVT:E16
1.0,COMP:libvirt_imagecache|EVT:E17
1.0,COMP:libvirt_imagecache|EVT:E18
1.0,COMP:libvirt_imagecache|EVT:E19
1.0,COMP:libvirt_imagecache|EVT:E2
1.0,COMP:libvirt_imagecache|EVT:E20
1.0,COMP:libvirt_imagecache|EVT:E21
1.0,COMP:libvirt_imagecache|EVT:E22
1.0,COMP:libvirt_imagecache|EVT:E23
1.0,COMP:libvirt_imagecache|EVT:E24
1.0,COMP:libvirt_imagecache|EVT:E25
1.0,COMP:libvirt_imagecache|EVT:E26
1.0,COMP:libvirt_imagecache|EVT:E27
0.8333333333333334,COMP:libvirt_imagecache|EVT:E28
0.4444444444444444,COMP:libvirt_imagecache|EVT:E29
1.0,COMP:libvirt_imagecache|EVT:E3
0.8333333333333334,COMP:libvirt_imagecache|EVT:E30
1.0,COMP:libvirt_imagecache|EVT:E31
0.8333333333333334,COMP:libvirt_imagecache|EVT:E32
0.9444444444444444,COMP:libvirt_imagecache|EVT:E33
1.0,COMP:libvirt_imagecache|EVT:E34
1.0,COMP:libvirt_imagecache|EVT:E35
1.0,COMP:libvirt_imagecache|EVT:E36
1.0,COMP:libvirt_imagecache|EVT:E37
0.9444444444444444,COMP:libvirt_imagecache|EVT:E4
0.2777777777777778,COMP:libvirt_imagecache|EVT:E40
0.8333333333333334,COMP:libvirt_imagecache|EVT:E41
1.0,COMP:libvirt_imagecache|EVT:E42
0.9444444444444444,COMP:libvirt_imagecache|EVT:E5
1.0,COMP:libvirt_imagecache|EVT:E6
1.0,COMP:libvirt_imagecache|EVT:E7
1.0,COMP:libvirt_imagecache|EVT:E8
1.0,COMP:libvirt_imagecache|EVT:E9
1.0,COMP:libvirt_imagecache|FLAG:FAILURE
1.0,COMP:libvirt_imagecache|HOUR:00
1.0,COMP:libvirt_imagecache|KW:build
1.0,COMP:libvirt_imagecache|KW:delete
0.9444444444444444,COMP:libvirt_imagecache|KW:exception
1.0,COMP:libvirt_imagecache|KW:spawn
1.0,COMP:libvirt_imagecache|LEVEL:INFO
1.0,COMP:libvirt_imagecache|LEVEL:WARNING
0.3888888888888889,COMP:openstack_wsgi|COMP:scheduler_host_manager
0.9444444444444444,COMP:openstack_wsgi|COMP:wsgi_server
0.9444444444444444,COMP:openstack_wsgi|EVT:E1
0.9444444444444444,COMP:openstack_wsgi|EVT:E10
0.9444444444444444,COMP:openstack_wsgi|EVT:E11
0.9444444444444444,COMP:openstack_wsgi|EVT:E12
0.9444444444444444,COMP:openstack_wsgi|EVT:E13
0.9444444444444444,COMP:openstack_wsgi|EVT:E14
0.9444444444444444,COMP:openstack_wsgi|EVT:E15
0.9444444444444444,COMP:openstack_wsgi|EVT:E16
0.9444444444444444,COMP:openstack_wsgi|EVT:E17
0.9444444444444444,COMP:openstack_wsgi|EVT:E18
0.9444444444444444,COMP:openstack_wsgi|EVT:E19
0.9444444444444444,COMP:openstack_wsgi|EVT:E2
0.9444444444444444,COMP:openstack_wsgi|EVT:E20
0.9444444444444444,COMP:openstack_wsgi|EVT:E21
0.9444444444444444,COMP:openstack_wsgi|EVT:E22
0.9444444444444444,COMP:openstack_wsgi|EVT:E23
0.9444444444444444,COMP:openstack_wsgi|EVT:E24
0.9444444444444444,COMP:openstack_wsgi|EVT:E25
0.9444444444444444,COMP:openstack_wsgi|EVT:E26
0.9444444444444444,COMP:openstack_wsgi|EVT:E27
0.7777777777777778,COMP:openstack_wsgi|EVT:E28
0.3888888888888889,COMP:openstack_wsgi|EVT:E29
0.9444444444444444,COMP:openstack_wsgi|EVT:E3
0.7777777777777778,COMP:openstack_wsgi|EVT:E30
0.9444444444444444,COMP:openstack_wsgi|EVT:E31
0.7777777777777778,COMP:openstack_wsgi|EVT:E32
0.9444444444444444,COMP:openstack_wsgi|EVT:E33
0.9444444444444444,COMP:openstack_wsgi|EVT:E34
0.9444444444444444,COMP:openstack_wsgi|EVT:E35
0.9444444444444444,COMP:openstack_wsgi|EVT:E36
0.9444444444444444,COMP:openstack_wsgi|EVT:E37
0.9444444444444444,COMP:openstack_wsgi|EVT:E4
0.2777777777777778,COMP:openstack_wsgi|EVT:E40
0.7777777777777778,COMP:openstack_wsgi|EVT:E41
0.9444444444444444,COMP:openstack_wsgi|EVT:E42
0.9444444444444444,COMP:openstack_wsgi|EVT:E5
0.9444444444444444,COMP:openstack_wsgi|EVT:E6
0.9444444444444444,COMP:openstack_wsgi|EVT:E7
0.9444444444444444,COMP:openstack_wsgi|EVT:E8
0.9444444444444444,COMP:openstack_wsgi|EVT:E9
0.9444444444444444,COMP:openstack_wsgi|FLAG:FAILURE
0.9444444444444444,COMP:openstack_wsgi|HOUR:00
0.9444444444444444,COMP:openstack_wsgi|KW:build
0.9444444444444444,COMP:openstack_wsgi|KW:delete
0.9444444444444444,COMP:openstack_wsgi|KW:exception
0.9444444444444444,COMP:openstack_wsgi|KW:spawn
0.9444444444444444,COMP:openstack_wsgi|LEVEL:INFO
0.9444444444444444,COMP:openstack_wsgi|LEVEL:WARNING
0.3888888888888889,COMP:scheduler_host_manager|COMP:wsgi_server
0.3888888888888889,COMP:scheduler_host_manager|EVT:E1
0.3888888888888889,COMP:scheduler_host_manager|EVT:E10
0.3888888888888889,COMP:scheduler_host_manager|EVT:E11
0.3888888888888889,COMP:scheduler_host_manager|EVT:E12
0.3888888888888889,COMP:scheduler_host_manager|EVT:E13
0.3888888888888889,COMP:scheduler_host_manager|EVT:E14
0.3888888888888889,COMP:scheduler_host_manager|EVT:E15
0.3888888888888889,COMP:scheduler_host_manager|EVT:E16
0.3888888888888889,COMP:scheduler_host_manager|EVT:E17
0.3888888888888889,COMP:scheduler_host_manager|EVT:E18
0.3888888888888889,COMP:scheduler_host_manager|EVT:E19
0.3888888888888889,COMP:scheduler_host_manager|EVT:E2
0.3888888888888889,COMP:scheduler_host_manager|EVT:E20
0.3888888888888889,COMP:scheduler_host_manager|EVT:E21
0.3888888888888889,COMP:scheduler_host_manager|EVT:E22
0.3888888888888889,COMP:scheduler_host_manager|EVT:E23
0.3888888888888889,COMP:scheduler_host_manager|EVT:E24
0.3888888888888889,COMP:scheduler_host_manager|EVT:E25
0.3888888888888889,COMP:scheduler_host_manager|EVT:E26
0.3888888888888889,COMP:scheduler_host_manager|EVT:E27
0.2777777777777778,COMP:scheduler_host_manager|EVT:E28
0.3888888888888889,COMP:scheduler_host_manager|EVT:E3
0.2777777777777778,COMP:scheduler_host_manager|EVT:E30
0.3888888888888889,COMP:scheduler_host_manager|EVT:E31
0.2777777777777778,COMP:scheduler_host_manager|EVT:E32
0.3888888888888889,COMP:scheduler_host_manager|EVT:E33
0.3888888888888889,COMP:scheduler_host_manager|EVT:E34
0.3888888888888889,COMP:scheduler_host_manager|EVT:E35
0.3888888888888889,COMP:scheduler_host_manager|EVT:E36
0.3888888888888889,COMP:scheduler_host_manager|EVT:E37
0.3888888888888889,COMP:scheduler_host_manager|EVT:E4
0.2777777777777778,COMP:scheduler_host_manager|EVT:E40
0.2777777777777778,COMP:scheduler_host_manager|EVT:E41
0.3888888888888889,COMP:scheduler_host_manager|EVT:E42
0.3888888888888889,COMP:scheduler_host_manager|EVT:E5
0.3888888888888889,COMP:scheduler_host_manager|EVT:E6
0.3888888888888889,COMP:scheduler_host_manager|EVT:E7
0.3888888888888889,COMP:scheduler_host_manager|EVT:E8
0.3888888888888889,COMP:scheduler_host_manager|EVT:E9
0.3888888888888889,COMP:scheduler_host_manager|FLAG:FAILURE
0.3888888888888889,COMP:scheduler_host_manager|HOUR:00
0.3888888888888889,COMP:scheduler_host_manager|KW:build
0.3888888888888889,COMP:scheduler_host_manager|KW:delete
0.3888888888888889,COMP:scheduler_host_manager|KW:exception
0.3888888888888889,COMP:scheduler_host_manager|KW:spawn
0.3888888888888889,COMP:scheduler_host_manager|LEVEL:INFO
0.3888888888888889,COMP:scheduler_host_manager|LEVEL:WARNING
1.0,COMP:wsgi_server|EVT:E1
1.0,COMP:wsgi_server|EVT:E10
1.0,COMP:wsgi_server|EVT:E11
1.0,COMP:wsgi_server|EVT:E12
0.9444444444444444,COMP:wsgi_server|EVT:E13
0.9444444444444444,COMP:wsgi_server|EVT:E14
1.0,COMP:wsgi_server|EVT:E15
1.0,COMP:wsgi_server|EVT:E16
1.0,COMP:wsgi_server|EVT:E17
1.0,COMP:wsgi_server|EVT:E18
1.0,COMP:wsgi_server|EVT:E19
1.0,COMP:wsgi_server|EVT:E2
1.0,COMP:wsgi_server|EVT:E20
1.0,COMP:wsgi_server|EVT:E21
1.0,COMP:wsgi_server|EVT:E22
1.0,COMP:wsgi_server|EVT:E23
1.0,COMP:wsgi_server|EVT:E24
1.0,COMP:wsgi_server|EVT:E25
1.0,COMP:wsgi_server|EVT:E26
1.0,COMP:wsgi_server|EVT:E27
0.8333333333333334,COMP:wsgi_server|EVT:E28
0.4444444444444444,COMP:wsgi_server|EVT:E29
1.0,COMP:wsgi_server|EVT:E3
0.8333333333333334,COMP:wsgi_server|EVT:E30
1.0,COMP:wsgi_server|EVT:E31
0.8333333333333334,COMP:wsgi_server|EVT:E32
0.9444444444444444,COMP:wsgi_server|EVT:E33
1.0,COMP:wsgi_server|EVT:E34
1.0,COMP:wsgi_server|EVT:E35
1.0,COMP:wsgi_server|EVT:E36
1.0,COMP:wsgi_server|EVT:E37
0.9444444444444444,COMP:wsgi_server|EVT:E4
0.2777777777777778,COMP:wsgi_server|EVT:E40
0.8333333333333334,COMP:wsgi_server|EVT:E41
1.0,COMP:wsgi_server|EVT:E42
0.9444444444444444,COMP:wsgi_server|EVT:E5
1.0,COMP:wsgi_server|EVT:E6
1.0,COMP:wsgi_server|EVT:E7
1.0,COMP:wsgi_server|EVT:E8
1.0,COMP:wsgi_server|EVT:E9
1.0,COMP:wsgi_server|FLAG:FAILURE
1.0,COMP:wsgi_server|HOUR:00
1.0,COMP:wsgi_server|KW:build
1.0,COMP:wsgi_server|KW:delete
0.9444444444444444,COMP:wsgi_server|KW:exception
1.0,COMP:wsgi_server|KW:spawn
1.0,COMP:wsgi_server|LEVEL:INFO
1.0,COMP:wsgi_server|LEVEL:WARNING
1.0,EVT:E1|EVT:E10
1.0,EVT:E1|EVT:E11
1.0,EVT:E1|EVT:E12
0.9444444444444444,EVT:E1|EVT:E13
0.9444444444444444,EVT:E1|EVT:E14
1.0,EVT:E1|EVT:E15
1.0,EVT:E1|EVT:E16
1.0,EVT:E1|EVT:E17
1.0,EVT:E1|EVT:E18
1.0,EVT:E1|EVT:E19
1.0,EVT:E1|EVT:E2
1.0,EVT:E1|EVT:E20
1.0,EVT:E1|EVT:E21
1.0,EVT:E1|EVT:E22
1.0,EVT:E1|EVT:E23
1.0,EVT:E1|EVT:E24
1.0,EVT:E1|EVT:E25
1.0,EVT:E1|EVT:E26
1.0,EVT:E1|EVT:E27
0.8333333333333334,EVT:E1|EVT:E28
0.4444444444444444,EVT:E1|EVT:E29
1.0,EVT:E1|EVT:E3
0.8333333333333334,EVT:E1|EVT:E30
1.0,EVT:E1|EVT:E31
0.8333333333333334,EVT:E1|EVT:E32
0.9444444444444444,EVT:E1|EVT:E33
1.0,EVT:E1|EVT:E34
1.0,EVT:E1|EVT:E35
1.0,EVT:E1|EVT:E36
1.0,EVT:E1|EVT:E37
0.9444444444444444,EVT:E1|EVT:E4
0.2777777777777778,EVT:E1|EVT:E40
0.8333333333333334,EVT:E1|EVT:E41
1.0,EVT:E1|EVT:E42
0.9444444444444444,EVT:E1|EVT:E5
1.0,EVT:E1|EVT:E6
1.0,EVT:E1|EVT:E7
1.0,EVT:E1|EVT:E8
1.0,EVT:E1|EVT:E9
1.0,EVT:E1|FLAG:FAILURE
1.0,EVT:E1|HOUR:00
1.0,EVT:E1|KW:build
1.0,EVT:E1|KW:delete
0.9444444444444444,EVT:E1|KW:exception
1.0,EVT:E1|KW:spawn
1.0,EVT:E1|LEVEL:INFO
1.0,EVT:E1|LEVEL:WARNING
