support,itemsets
0.5238095238095238,EVT:E21|LEVEL:INFO
0.5,EVT:E21|EVT:E25
0.5238095238095238,EVT:E11|EVT:E21
0.5238095238095238,EVT:E11|EVT:E22
0.5238095238095238,EVT:E11|EVT:E20
0.5238095238095238,EVT:E11|KW:delete
0.5238095238095238,EVT:E11|KW:build
0.5238095238095238,EVT:E11|EVT:E7
0.5238095238095238,EVT:E11|EVT:E8
0.5238095238095238,EVT:E11|KW:spawn
0.5238095238095238,COMP:compute_manager|EVT:E11
0.5238095238095238,COMP:wsgi_server|EVT:E11
0.5238095238095238,EVT:E11|HOUR:00
0.5238095238095238,EVT:E11|LEVEL:INFO
0.5,EVT:E11|EVT:E25
0.5238095238095238,EVT:E11|EVT:E12
0.5238095238095238,EVT:E12|EVT:E21
0.5238095238095238,EVT:E12|EVT:E22
0.5238095238095238,EVT:E12|EVT:E20
0.5238095238095238,EVT:E12|KW:delete
0.5238095238095238,EVT:E12|KW:build
0.5238095238095238,EVT:E12|EVT:E7
0.5238095238095238,EVT:E12|EVT:E8
0.5238095238095238,EVT:E12|KW:spawn
0.5238095238095238,COMP:compute_manager|EVT:E12
0.5238095238095238,COMP:wsgi_server|EVT:E12
0.5238095238095238,EVT:E12|HOUR:00
0.5238095238095238,EVT:E12|LEVEL:INFO
0.5,EVT:E12|EVT:E25
0.5238095238095238,EVT:E12|EVT:E15
0.5238095238095238,EVT:E11|EVT:E15
0.5238095238095238,EVT:E15|EVT:E21
0.5238095238095238,EVT:E15|EVT:E22
0.5238095238095238,EVT:E15|EVT:E20
0.5238095238095238,EVT:E15|KW:delete
0.5238095238095238,EVT:E15|KW:build
0.5238095238095238,EVT:E15|EVT:E7
0.5238095238095238,EVT:E15|EVT:E8
0.5238095238095238,EVT:E15|KW:spawn
0.5238095238095238,COMP:compute_manager|EVT:E15
0.5238095238095238,COMP:wsgi_server|EVT:E15
0.5238095238095238,EVT:E15|HOUR:00
0.5238095238095238,EVT:E15|LEVEL:INFO
0.5,EVT:E15|EVT:E25
0.5238095238095238,EVT:E15|EVT:E24
0.5238095238095238,EVT:E12|EVT:E24
0.5238095238095238,EVT:E11|EVT:E24
0.5238095238095238,EVT:E21|EVT:E24
0.5238095238095238,EVT:E22|EVT:E24
0.5238095238095238,EVT:E20|EVT:E24
0.5238095238095238,EVT:E24|KW:delete
0.5238095238095238,EVT:E24|KW:build
0.5238095238095238,EVT:E24|EVT:E7
0.5238095238095238,EVT:E24|EVT:E8
0.5238095238095238,EVT:E24|KW:spawn
0.5238095238095238,COMP:compute_manager|EVT:E24
0.5238095238095238,COMP:wsgi_server|EVT:E24
0.5238095238095238,EVT:E24|HOUR:00
0.5238095238095238,EVT:E24|LEVEL:INFO
0.5,EVT:E24|EVT:E25
0.5238095238095238,EVT:E24|EVT:E9
0.5238095238095238,EVT:E15|EVT:E9
0.5238095238095238,EVT:E12|EVT:E9
0.5238095238095238,EVT:E11|EVT:E9
0.5238095238095238,EVT:E21|EVT:E9
0.5238095238095238,EVT:E22|EVT:E9
0.5238095238095238,EVT:E20|EVT:E9
0.5238095238095238,EVT:E9|KW:delete
0.5238095238095238,EVT:E9|KW:build
0.5238095238095238,EVT:E7|EVT:E9
0.5238095238095238,EVT:E8|EVT:E9
0.5238095238095238,EVT:E9|KW:spawn
0.5238095238095238,COMP:compute_manager|EVT:E9
0.5238095238095238,COMP:wsgi_server|EVT:E9
0.5238095238095238,EVT:E9|HOUR:00
0.5238095238095238,EVT:E9|LEVEL:INFO
0.5,EVT:E25|EVT:E9
0.5238095238095238,COMP:libvirt_driver|EVT:E9
0.5238095238095238,COMP:libvirt_driver|EVT:E24
0.5238095238095238,COMP:libvirt_driver|EVT:E15
0.5238095238095238,COMP:libvirt_driver|EVT:E12
0.5238095238095238,COMP:libvirt_driver|EVT:E11
0.5238095238095238,COMP:libvirt_driver|EVT:E21
0.5238095238095238,COMP:libvirt_driver|EVT:E22
0.5238095238095238,COMP:libvirt_driver|EVT:E20
0.5238095238095238,COMP:libvirt_driver|KW:delete
0.5238095238095238,COMP:libvirt_driver|KW:build
0.5238095238095238,COMP:libvirt_driver|EVT:E7
0.5238095238095238,COMP:libvirt_driver|EVT:E8
0.5238095238095238,COMP:libvirt_driver|KW:spawn
0.5238095238095238,COMP:compute_manager|COMP:libvirt_driver
0.5238095238095238,COMP:libvirt_driver|COMP:wsgi_server
0.5238095238095238,COMP:libvirt_driver|HOUR:00
0.5238095238095238,COMP:libvirt_driver|LEVEL:INFO
0.5,COMP:libvirt_driver|EVT:E25
0.5,COMP:libvirt_driver|EVT:E23
0.5,EVT:E23|EVT:E9
0.5,EVT:E23|EVT:E24
0.5,EVT:E15|EVT:E23
0.5,EVT:E12|EVT:E23
0.5,EVT:E11|EVT:E23
0.5,EVT:E21|EVT:E23
0.5,EVT:E22|EVT:E23
0.5,EVT:E20|EVT:E23
0.5,EVT:E23|KW:delete
0.5,EVT:E23|KW:build
0.5,EVT:E23|EVT:E7
0.5,EVT:E23|EVT:E8
0.5,EVT:E23|KW:spawn
0.5,COMP:compute_manager|EVT:E23
0.5,COMP:wsgi_server|EVT:E23
0.5,EVT:E23|HOUR:00
0.5,EVT:E23|LEVEL:INFO
0.47619047619047616,EVT:E23|EVT:E25
0.5,EVT:E23|EVT:E5
0.5,COMP:libvirt_driver|EVT:E5
0.5,EVT:E5|EVT:E9
0.5,EVT:E24|EVT:E5
0.5,EVT:E15|EVT:E5
0.5,EVT:E12|EVT:E5
0.5,EVT:E11|EVT:E5
0.5,EVT:E21|EVT:E5
0.5,EVT:E22|EVT:E5
0.5,EVT:E20|EVT:E5
0.5,EVT:E5|KW:delete
0.5,EVT:E5|KW:build
0.5,EVT:E5|EVT:E7
0.5,EVT:E5|EVT:E8
0.5,EVT:E5|KW:spawn
0.5,COMP:compute_manager|EVT:E5
0.5,COMP:wsgi_server|EVT:E5
0.5,EVT:E5|HOUR:00
0.5,EVT:E5|LEVEL:INFO
0.47619047619047616,EVT:E3|EVT:E5
0.47619047619047616,EVT:E25|EVT:E5
0.5,EVT:E4|EVT:E5
0.5,EVT:E23|EVT:E4
0.5,COMP:libvirt_driver|EVT:E4
0.5,EVT:E4|EVT:E9
0.5,EVT:E24|EVT:E4
0.5,EVT:E15|EVT:E4
0.5,EVT:E12|EVT:E4
0.5,EVT:E11|EVT:E4
0.5,EVT:E21|EVT:E4
0.5,EVT:E22|EVT:E4
0.5,EVT:E20|EVT:E4
0.5,EVT:E4|KW:delete
0.5,EVT:E4|KW:build
0.5,EVT:E4|EVT:E7
0.5,EVT:E4|EVT:E8
0.5,EVT:E4|KW:spawn
0.5,COMP:compute_manager|EVT:E4
0.5,COMP:wsgi_server|EVT:E4
0.5,EVT:E4|HOUR:00
0.5,EVT:E4|LEVEL:INFO
0.47619047619047616,EVT:E4|EVT:E6
0.47619047619047616,EVT:E3|EVT:E4
0.47619047619047616,EVT:E25|EVT:E4
0.5,EVT:E13|EVT:E4
0.5,EVT:E13|EVT:E5
0.5,EVT:E13|EVT:E23
0.5,COMP:libvirt_driver|EVT:E13
0.5,EVT:E13|EVT:E9
0.5,EVT:E13|EVT:E24
0.5,EVT:E13|EVT:E15
0.5,EVT:E12|EVT:E13
0.5,EVT:E11|EVT:E13
0.5,EVT:E13|EVT:E21
0.5,EVT:E13|EVT:E22
0.5,EVT:E13|EVT:E20
0.5,EVT:E13|KW:delete
0.5,EVT:E13|KW:build
0.5,EVT:E13|EVT:E7
0.5,EVT:E13|EVT:E8
0.5,EVT:E13|KW:spawn
0.5,COMP:compute_manager|EVT:E13
0.5,COMP:wsgi_server|EVT:E13
0.5,EVT:E13|HOUR:00
0.5,EVT:E13|LEVEL:INFO
0.47619047619047616,EVT:E13|EVT:E2
0.47619047619047616,EVT:E13|EVT:E18
0.47619047619047616,EVT:E13|EVT:E6
0.47619047619047616,EVT:E13|EVT:E3
0.47619047619047616,EVT:E13|EVT:E25
0.5,EVT:E13|EVT:E14
0.5,EVT:E14|EVT:E4
0.5,EVT:E14|EVT:E5
0.5,EVT:E14|EVT:E23
0.5,COMP:libvirt_driver|EVT:E14
0.5,EVT:E14|EVT:E9
0.5,EVT:E14|EVT:E24
0.5,EVT:E14|EVT:E15
0.5,EVT:E12|EVT:E14
0.5,EVT:E11|EVT:E14
0.5,EVT:E14|EVT:E21
0.5,EVT:E14|EVT:E22
0.5,EVT:E14|EVT:E20
0.5,EVT:E14|KW:delete
0.5,EVT:E14|KW:build
0.5,EVT:E14|EVT:E7
0.5,EVT:E14|EVT:E8
0.5,EVT:E14|KW:spawn
0.5,COMP:compute_manager|EVT:E14
0.5,COMP:wsgi_server|EVT:E14
0.5,EVT:E14|HOUR:00
0.5,EVT:E14|LEVEL:INFO
0.47619047619047616,EVT:E14|EVT:E2
0.47619047619047616,EVT:E14|EVT:E18
0.47619047619047616,EVT:E14|EVT:E6
0.47619047619047616,EVT:E14|EVT:E3
0.47619047619047616,EVT:E14|EVT:E25
0.5,COMP:libvirt_driver|EVT:E3
0.5,EVT:E3|EVT:E9
0.5,EVT:E24|EVT:E3
0.5,EVT:E15|EVT:E3
0.5,EVT:E12|EVT:E3
0.5,EVT:E11|EVT:E3
0.5,EVT:E21|EVT:E3
0.5,EVT:E22|EVT:E3
0.5,EVT:E20|EVT:E3
0.5,EVT:E3|KW:delete
0.5,EVT:E3|KW:build
0.5,EVT:E3|EVT:E7
0.5,EVT:E3|EVT:E8
0.5,EVT:E3|KW:spawn
0.5,COMP:compute_manager|EVT:E3
0.5,EVT:E25|EVT:E3
0.5,COMP:wsgi_server|EVT:E3
0.5,EVT:E3|HOUR:00
0.5,EVT:E3|LEVEL:INFO
0.47619047619047616,EVT:E23|EVT:E3
0.5,EVT:E3|EVT:E6
0.5,COMP:libvirt_driver|EVT:E6
0.5,EVT:E6|EVT:E9
0.5,EVT:E24|EVT:E6
0.5,EVT:E15|EVT:E6
0.5,EVT:E12|EVT:E6
0.5,EVT:E11|EVT:E6
0.5,EVT:E21|EVT:E6
0.5,EVT:E22|EVT:E6
0.5,EVT:E20|EVT:E6
0.5,EVT:E6|KW:delete
0.5,EVT:E6|KW:build
0.5,EVT:E6|EVT:E7
0.5,EVT:E6|EVT:E8
0.5,EVT:E6|KW:spawn
0.5,COMP:compute_manager|EVT:E6
0.5,EVT:E25|EVT:E6
0.5,COMP:wsgi_server|EVT:E6
0.5,EVT:E6|HOUR:00
0.5,EVT:E6|LEVEL:INFO
0.47619047619047616,EVT:E5|EVT:E6
0.47619047619047616,EVT:E23|EVT:E6
0.5,EVT:E18|EVT:E6
0.5,EVT:E18|EVT:E3
0.5,COMP:libvirt_driver|EVT:E18
0.5,EVT:E18|EVT:E9
0.5,EVT:E18|EVT:E24
0.5,EVT:E15|EVT:E18
0.5,EVT:E12|EVT:E18
0.5,EVT:E11|EVT:E18
0.5,EVT:E18|EVT:E21
0.5,EVT:E18|EVT:E22
0.5,EVT:E18|EVT:E20
0.5,EVT:E18|KW:delete
0.5,EVT:E18|KW:build
0.5,EVT:E18|EVT:E7
0.5,EVT:E18|EVT:E8
0.5,EVT:E18|KW:spawn
0.5,COMP:compute_manager|EVT:E18
0.5,EVT:E18|EVT:E25
0.5,COMP:wsgi_server|EVT:E18
0.5,EVT:E18|HOUR:00
0.5,EVT:E18|LEVEL:INFO
0.47619047619047616,EVT:E18|EVT:E4
0.47619047619047616,EVT:E18|EVT:E5
0.47619047619047616,EVT:E18|EVT:E23
0.5,EVT:E18|EVT:E2
0.5,EVT:E2|EVT:E6
0.5,EVT:E2|EVT:E3
0.5,COMP:libvirt_driver|EVT:E2
0.5,EVT:E2|EVT:E9
0.5,EVT:E2|EVT:E24
0.5,EVT:E15|EVT:E2
0.5,EVT:E12|EVT:E2
0.5,EVT:E11|EVT:E2
0.5,EVT:E2|EVT:E21
0.5,EVT:E2|EVT:E22
0.5,EVT:E2|EVT:E20
0.5,EVT:E2|KW:delete
0.5,EVT:E2|KW:build
0.5,EVT:E2|EVT:E7
0.5,EVT:E2|EVT:E8
0.5,EVT:E2|KW:spawn
0.5,COMP:compute_manager|EVT:E2
0.5,EVT:E2|EVT:E25
0.5,COMP:wsgi_server|EVT:E2
0.5,EVT:E2|HOUR:00
0.5,EVT:E2|LEVEL:INFO
0.47619047619047616,EVT:E2|EVT:E4
0.47619047619047616,EVT:E2|EVT:E5
0.47619047619047616,EVT:E2|EVT:E23
0.5,EVT:E16|EVT:E2
0.5,EVT:E16|EVT:E18
0.5,EVT:E16|EVT:E6
0.5,EVT:E16|EVT:E3
0.5,COMP:libvirt_driver|EVT:E16
0.5,EVT:E16|EVT:E9
0.5,EVT:E16|EVT:E24
0.5,EVT:E15|EVT:E16
0.5,EVT:E12|EVT:E16
0.5,EVT:E11|EVT:E16
0.5,EVT:E16|EVT:E21
0.5,EVT:E16|EVT:E22
0.5,EVT:E16|EVT:E20
0.5,EVT:E16|KW:delete
0.5,EVT:E16|KW:build
0.5,EVT:E16|EVT:E7
0.5,EVT:E16|EVT:E8
0.5,EVT:E16|KW:spawn
0.5,COMP:compute_manager|EVT:E16
0.5,EVT:E16|EVT:E25
0.5,COMP:wsgi_server|EVT:E16
0.5,EVT:E16|HOUR:00
0.5,EVT:E16|LEVEL:INFO
0.47619047619047616,EVT:E14|EVT:E16
0.47619047619047616,EVT:E13|EVT:E16
0.47619047619047616,EVT:E16|EVT:E4
0.47619047619047616,EVT:E16|EVT:E5
0.47619047619047616,EVT:E16|EVT:E23
0.5,EVT:E16|EVT:E17
0.5,EVT:E17|EVT:E2
0.5,EVT:E17|EVT:E18
0.5,EVT:E17|EVT:E6
0.5,EVT:E17|EVT:E3
0.5,COMP:libvirt_driver|EVT:E17
0.5,EVT:E17|EVT:E9
0.5,EVT:E17|EVT:E24
0.5,EVT:E15|EVT:E17
0.5,EVT:E12|EVT:E17
0.5,EVT:E11|EVT:E17
0.5,EVT:E17|EVT:E21
0.5,EVT:E17|EVT:E22
0.5,EVT:E17|EVT:E20
0.5,EVT:E17|KW:delete
0.5,EVT:E17|KW:build
0.5,EVT:E17|EVT:E7
0.5,EVT:E17|EVT:E8
0.5,EVT:E17|KW:spawn
0.5,COMP:compute_manager|EVT:E17
0.5,EVT:E17|EVT:E25
0.5,COMP:wsgi_server|EVT:E17
0.5,EVT:E17|HOUR:00
0.5,EVT:E17|LEVEL:INFO
0.47619047619047616,EVT:E14|EVT:E17
0.47619047619047616,EVT:E13|EVT:E17
0.47619047619047616,EVT:E17|EVT:E4
0.47619047619047616,EVT:E17|EVT:E5
0.47619047619047616,EVT:E17|EVT:E23
0.5,EVT:E17|EVT:E19
0.5,EVT:E16|EVT:E19
0.5,EVT:E19|EVT:E2
0.5,EVT:E18|EVT:E19
0.5,EVT:E19|EVT:E6
0.5,EVT:E19|EVT:E3
0.5,COMP:libvirt_driver|EVT:E19
0.5,EVT:E19|EVT:E9
0.5,EVT:E19|EVT:E24
0.5,EVT:E15|EVT:E19
0.5,EVT:E12|EVT:E19
0.5,EVT:E11|EVT:E19
0.5,EVT:E19|EVT:E21
0.5,EVT:E19|EVT:E22
0.5,EVT:E19|EVT:E20
0.5,EVT:E19|KW:delete
0.5,EVT:E19|KW:build
0.5,EVT:E19|EVT:E7
0.5,EVT:E19|EVT:E8
0.5,EVT:E19|KW:spawn
0.5,COMP:compute_manager|EVT:E19
0.5,EVT:E19|EVT:E25
0.5,COMP:wsgi_server|EVT:E19
0.5,EVT:E19|HOUR:00
0.5,EVT:E19|LEVEL:INFO
0.47619047619047616,EVT:E14|EVT:E19
0.47619047619047616,EVT:E13|EVT:E19
0.47619047619047616,EVT:E19|EVT:E4
0.47619047619047616,EVT:E19|EVT:E5
0.47619047619047616,EVT:E19|EVT:E23
0.5,EVT:E10|EVT:E19
0.5,EVT:E10|EVT:E17
0.5,EVT:E10|EVT:E16
0.5,EVT:E10|EVT:E2
0.5,EVT:E10|EVT:E18
0.5,EVT:E10|EVT:E6
0.5,EVT:E10|EVT:E3
0.5,COMP:libvirt_driver|EVT:E10
0.5,EVT:E10|EVT:E9
0.5,EVT:E10|EVT:E24
0.5,EVT:E10|EVT:E15
0.5,EVT:E10|EVT:E12
0.5,EVT:E10|EVT:E11
0.5,EVT:E10|EVT:E21
0.5,EVT:E10|EVT:E22
0.5,EVT:E10|EVT:E20
0.5,EVT:E10|KW:delete
0.5,EVT:E10|KW:build
0.5,EVT:E10|EVT:E7
0.5,EVT:E10|EVT:E8
0.5,EVT:E10|KW:spawn
0.5,COMP:compute_manager|EVT:E10
0.5,EVT:E10|EVT:E25
0.5,COMP:wsgi_server|EVT:E10
0.5,EVT:E10|HOUR:00
0.5,EVT:E10|LEVEL:INFO
0.47619047619047616,EVT:E10|EVT:E14
0.47619047619047616,EVT:E10|EVT:E13
0.47619047619047616,EVT:E10|EVT:E4
0.47619047619047616,EVT:E10|EVT:E5
0.47619047619047616,EVT:E10|EVT:E23
0.5,EVT:E1|EVT:E10
0.5,EVT:E1|EVT:E19
0.5,EVT:E1|EVT:E17
0.5,EVT:E1|EVT:E16
0.5,EVT:E1|EVT:E2
0.5,EVT:E1|EVT:E18
0.5,EVT:E1|EVT:E6
0.5,EVT:E1|EVT:E3
0.5,COMP:libvirt_driver|EVT:E1
0.5,EVT:E1|EVT:E9
0.5,EVT:E1|EVT:E24
0.5,EVT:E1|EVT:E15
0.5,EVT:E1|EVT:E12
0.5,EVT:E1|EVT:E11
0.5,EVT:E1|EVT:E21
0.5,EVT:E1|EVT:E22
0.5,EVT:E1|EVT:E20
0.5,EVT:E1|KW:delete
0.5,EVT:E1|KW:build
0.5,EVT:E1|EVT:E7
0.5,EVT:E1|EVT:E8
0.5,EVT:E1|KW:spawn
0.5,COMP:compute_manager|EVT:E1
0.5,EVT:E1|EVT:E25
0.5,COMP:wsgi_server|EVT:E1
0.5,EVT:E1|HOUR:00
0.5,EVT:E1|LEVEL:INFO
0.47619047619047616,EVT:E1|EVT:E14
0.47619047619047616,EVT:E1|EVT:E13
0.47619047619047616,EVT:E1|EVT:E4
0.47619047619047616,EVT:E1|EVT:E5
0.47619047619047616,EVT:E1|EVT:E23
0.5,COMP:compute_claims|EVT:E1
0.5,COMP:compute_claims|EVT:E10
0.5,COMP:compute_claims|EVT:E19
0.5,COMP:compute_claims|EVT:E17
0.5,COMP:compute_claims|EVT:E16
0.5,COMP:compute_claims|EVT:E2
0.5,COMP:compute_claims|EVT:E18
0.5,COMP:compute_claims|EVT:E6
0.5,COMP:compute_claims|EVT:E3
0.5,COMP:compute_claims|COMP:libvirt_driver
0.5,COMP:compute_claims|EVT:E9
0.5,COMP:compute_claims|EVT:E24
0.5,COMP:compute_claims|EVT:E15
0.5,COMP:compute_claims|EVT:E12
0.5,COMP:compute_claims|EVT:E11
0.5,COMP:compute_claims|EVT:E21
0.5,COMP:compute_claims|EVT:E22
0.5,COMP:compute_claims|EVT:E20
0.5,COMP:compute_claims|KW:delete
0.5,COMP:compute_claims|KW:build
0.5,COMP:compute_claims|EVT:E7
0.5,COMP:compute_claims|EVT:E8
0.5,COMP:compute_claims|KW:spawn
0.5,COMP:compute_claims|COMP:compute_manager
0.5,COMP:compute_claims|EVT:E25
0.5,COMP:compute_claims|COMP:wsgi_server
0.5,COMP:compute_claims|HOUR:00
0.5,COMP:compute_claims|LEVEL:INFO
0.47619047619047616,COMP:compute_claims|EVT:E14
0.47619047619047616,COMP:compute_claims|EVT:E13
0.47619047619047616,COMP:compute_claims|EVT:E4
0.47619047619047616,COMP:compute_claims|EVT:E5
0.47619047619047616,COMP:compute_claims|EVT:E23
